Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,tStar | G-A,tStar | G-B,b | G-A,b | G-B,min | G-A,min | G-B,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
186,1362047656,0,1,-1,1000,0.028571429,0.028571429,36.96673191,36.76070699,0.025141595,0.123492244,0.995192693,0.731084484,1,0.997986591,0.956113064,0.956113064,0.567213272,0.567213272,0.567213272,0.567213272,4.60822E-05,9.52418E-05,0.888162904,0.888162904,0,2.994302134,2.988273378,2.862891389,2.862891389,2.994302134,2.988273378,2.862891389,2.862891389,0.022988012,0.494101334,0.027215058,0.011333819,0.977011988,0.505898666,0.961451124,0.988666181,4878588,4766438.963,53276.88052,1508.067685,628.0407815,0,54548.93746,1544.074823,643.0360969,0,3.811427898,0.956919286,0.02442421,0.0066923,0.262368862,1.045020218,40.94298226,149.4254567
187,1499017395,0,1,-1,1000,0.028571429,0.028571429,3.137711668,10.96320562,0.189884388,0.137076679,0.129487856,0.35477862,1,0.999881038,0.996952864,0.996952864,0.539500823,0.539500823,0.539500823,0.539500823,3.98815E-06,3.17512E-05,0.935055097,0.935055097,0,3.671167386,3.670730656,3.659980839,3.659980839,3.671167386,3.670730656,3.659980839,3.659980839,0.025116377,0.255856813,0.038746031,0.036773387,0.974883623,0.744143187,0.924480582,0.963226613,4878588,4756055.547,28983.17153,1214.717618,1152.873739,0,84295.70201,3532.928557,3353.059587,0,0.891568672,1.555038678,0.032231536,0.035424679,1.121618594,0.643070822,31.025515,28.2289078
188,476056720,0,1,-1,1000,0.028571429,0.028571429,17.79504417,42.01252974,0.006717408,0.080417773,0.828781903,0.910060647,1,0.923614291,0.968991708,0.968991708,0.587542506,0.587542506,0.587542506,0.587542506,6.04014E-05,2.12187E-05,0.981701436,0.981701436,0,2.660094621,2.456901407,2.57760963,2.57760963,2.660094621,2.456901407,2.57760963,2.57760963,0.023214591,0.05560326,0.010145836,0.026733537,0.976785409,0.94439674,0.963120627,0.973266463,4878588,4765333.576,6065.074177,63.89152923,168.3495103,0,103012.5975,1085.169314,2859.341838,0,1.641700589,1.964766954,0.036697255,0.01193522,0.609124469,0.508966215,27.24999432,83.78563532
189,158727030,0,1,-1,1000,0.028571429,0.028571429,5.84756026,3.690485272,0.11263885,0.055264,0.876569997,0.835619461,1,0.999151424,0.988194568,0.988194568,0.624806795,0.624806795,0.624806795,0.624806795,6.03422E-06,9.22231E-05,0.844640718,0.844640718,0,4.799319988,4.795247398,4.74266194,4.74266194,4.799319988,4.795247398,4.74266194,4.74266194,0.015423409,0.261071962,0.038468964,0.016455658,0.984576591,0.738928038,0.945075378,0.983544342,4878588,4803343.542,18565.26713,755.6927389,323.2585335,0,52546.41786,2138.883656,914.9385172,0,1.268735587,0.863512863,0.028134958,0.030360678,0.788186294,1.15806034,35.54297108,32.93734062
190,1232720455,0,1,-1,1000,0.028571429,0.028571429,12.24765642,4.512490705,0.18891897,0.00107452,0.882401563,0.559609703,1,0.999906064,0.785184723,0.785184723,0.564161281,0.564161281,0.564161281,0.564161281,4.06206E-05,3.06762E-05,0.891689195,0.891689195,0,6.63606412,6.635440753,5.210536165,5.210536165,6.63606412,6.635440753,5.210536165,5.210536165,0.014960102,0.414513805,0.0061197,0.028654777,0.985039898,0.585486195,0.965225522,0.971345223,4878588,4805603.826,29200.91732,185.1389769,866.8914805,0,41245.2704,261.5023042,1224.453778,0,0.658181035,0.698014008,0.004774173,0.035943164,1.519338824,1.432636005,209.4603532,27.82170201
191,1587251689,0,1,-1,1000,0.028571429,0.028571429,6.880478896,10.67026284,0.12598314,0.187960889,0.980436158,0.394016998,1,0.999914793,0.999626822,0.999626822,0.539932505,0.539932505,0.539932505,0.539932505,5.72331E-05,5.08187E-05,0.915000529,0.915000529,0,3.814541991,3.814216964,3.813118488,3.813118488,3.814541991,3.814216964,3.813118488,3.813118488,0.023100855,0.512695257,0.033564284,0.003538505,0.976899145,0.487304743,0.962897211,0.996461495,4878588,4765888.447,55636.70772,1939.361988,204.4566868,0,52881.37765,1843.3178,194.3312556,0,2.420772012,0.707695875,0.029305148,0.016383218,0.413091359,1.413036355,34.12369768,61.03806918
192,1907193226,0,1,-1,1000,0.028571429,0.028571429,0.080127977,35.92919713,0.049053955,0.11092604,0.969858876,0.711686906,1,0.997602617,0.949956647,0.949956647,0.637483749,0.637483749,0.637483749,0.637483749,7.22208E-05,6.3052E-05,0.960823089,0.960823089,0,4.632677019,4.621570716,4.400842327,4.400842327,4.632677019,4.621570716,4.400842327,4.400842327,0.027190836,0.721225079,0.006392081,0.034499323,0.972809164,0.278774921,0.959108596,0.965500677,4878588,4745935.115,91760.40133,611.54693,3300.639466,0,35468.12139,236.381058,1275.795218,0,4.56153788,0.671260098,0.01168705,0.021315182,0.219224311,1.489735504,85.56478829,46.91491705
193,1315799488,0,1,-1,1000,0.028571429,0.028571429,1.11923757,40.95020365,0.14404779,0.042682666,0.965707715,0.33160921,1,0.999970005,0.729539725,0.729539725,0.651923684,0.651923684,0.651923684,0.651923684,2.95657E-05,1.71158E-05,0.902510776,0.902510776,0,3.073465156,3.073372967,2.242214925,2.242214925,3.073465156,3.073372967,2.242214925,2.242214925,0.0268662,0.357623425,0.021053339,0.034471287,0.9731338,0.642376575,0.944475374,0.965528713,4878588,4747518.879,44270.76058,986.8413063,1615.786011,0,79520.79623,1772.60127,2902.335276,0,2.377159817,1.510622612,0.014501354,0.007952382,0.420670076,0.661978705,68.95907929,125.7484832
194,1170310266,0,1,-1,1000,0.028571429,0.028571429,6.498602536,40.00422107,0.112959854,0.094796889,0.67103124,0.063038391,1,0.997601023,0.738188131,0.738188131,0.633171788,0.633171788,0.633171788,0.633171788,6.97716E-05,9.30108E-05,0.86778083,0.86778083,0,2.541967509,2.535869387,1.876450244,1.876450244,2.541967509,2.535869387,1.876450244,1.876450244,0.0265186,0.391499033,0.005129755,0.017521486,0.9734814,0.608500967,0.977348759,0.982478514,4878588,4749214.676,49502.25668,259.8196917,887.4550349,0,76940.60143,403.8337781,1379.357805,0,3.884095754,1.478845215,0.032828441,0.03717571,0.257460182,0.67620329,30.46139208,26.89928458
195,339202313,0,1,-1,1000,0.028571429,0.028571429,6.063518599,11.1538058,0.174608034,0.036092038,0.571671802,0.84991048,1,0.999800464,0.970356033,0.970356033,0.527639875,0.527639875,0.527639875,0.527639875,2.08782E-06,7.54811E-05,0.913814635,0.913814635,0,3.574142156,3.573428985,3.468190402,3.468190402,3.574142156,3.573428985,3.468190402,3.468190402,0.020605258,0.434609211,0.015399935,0.031788529,0.979394742,0.565390789,0.952811536,0.968211471,4878588,4778063.436,41627.28944,672.8062504,1388.805915,0,54153.67522,875.2655208,1806.722116,0,3.080508633,0.729516272,0.019919799,0.01242617,0.324621716,1.370771343,50.20130939,80.47531753
196,1272887040,0,1,-1,1000,0.028571429,0.028571429,3.637059731,16.7566754,0.11729613,0.151912981,0.600327914,0.884168789,1,0.998269459,0.999262089,0.999262089,0.608777425,0.608777425,0.608777425,0.608777425,7.21865E-05,8.18544E-05,0.945460022,0.945460022,0,3.263235646,3.257588484,3.260827669,3.260827669,3.263235646,3.257588484,3.260827669,3.260827669,0.026232212,0.11087183,0.008296167,0.027800637,0.973767788,0.88912817,0.963903195,0.972199363,4878588,4750611.847,13676.77455,117.7139043,394.4618642,0,109679.8485,943.9976616,3163.35678,0,1.596154144,1.510594878,0.0155934,0.032389004,0.626505907,0.661990859,64.12969461,30.87467609
197,1790678590,0,1,-1,1000,0.028571429,0.028571429,1.584116174,16.5851058,0.187204307,0.136389328,0.331950755,0.907906188,1,0.99992261,0.999043707,0.999043707,0.517567322,0.517567322,0.517567322,0.517567322,8.59356E-05,7.84256E-06,0.930534123,0.930534123,0,1.983039253,1.982885787,1.981142886,1.981142886,1.983039253,1.982885787,1.981142886,1.981142886,0.026130311,0.009004946,0.038181417,0.036885162,0.973869689,0.990995054,0.924933421,0.963114838,4878588,4751108.977,1061.76965,43.83004123,42.34201551,0,116847.839,4823.499712,4659.742358,0,2.495216278,1.880263084,0.023975496,0.027606737,0.400766863,0.531840469,41.7092512,36.22304189
198,1698815169,0,1,-1,1000,0.028571429,0.028571429,0.247162636,12.49148619,0.10833625,0.087973776,0.406585075,0.307635586,1,0.997304448,0.975360463,0.975360463,0.523548243,0.523548243,0.523548243,0.523548243,2.29452E-05,4.78308E-05,0.921281223,0.921281223,0,2.619476556,2.612415622,2.554933867,2.554933867,2.619476556,2.612415622,2.554933867,2.554933867,0.021146172,0.050630408,0.03443052,0.002860943,0.978853828,0.949369592,0.962708537,0.997139057,4878588,4775424.537,5028.427156,179.8377737,14.94330154,0,94287.91926,3372.133862,280.2014954,0,3.419436121,1.027923114,0.025709436,0.00547736,0.292445878,0.972835406,38.89622403,182.5697074
199,832374700,0,1,-1,1000,0.028571429,0.028571429,20.69430387,12.18138279,0.018245426,0.134516396,0.898662931,0.787078164,1,0.962562619,0.998692768,0.998692768,0.563295124,0.563295124,0.563295124,0.563295124,7.08669E-06,9.45004E-05,0.820419529,0.820419529,0,2.745504912,2.6427204,2.7419159,2.7419159,2.745504912,2.6427204,2.7419159,2.7419159,0.015240454,0.021121521,0.011788926,0.015316571,0.984759546,0.978878479,0.972894503,0.984683429,4878588,4804236.102,1527.857985,18.51362608,24.05352769,0,70808.69457,858.0154092,1114.762571,0,4.659423325,0.996835302,0.026111583,0.034368328,0.214618834,1.003174745,38.29718017,29.09655685
200,1455687380,0,1,-1,1000,0.028571429,0.028571429,1.287219673,30.57892103,0.170849658,0.168716928,0.941906496,0.683155311,1,0.999985882,0.988467895,0.988467895,0.289401737,0.289401737,0.289401737,0.289401737,6.51389E-05,8.13025E-05,0.827072127,0.827072127,0,8.178490363,8.178374896,8.084175157,8.084175157,8.178490363,8.178374896,8.084175157,8.084175157,0.018525834,0.104751138,0.022592522,0.027176735,0.981474166,0.895248862,0.950230744,0.972823265,4878588,4788208.088,8996.213227,213.8924075,257.2929821,0,76885.55739,1828.017695,2198.937913,0,0.19403105,1.289223229,0.004222428,0.024060192,5.153814299,0.775660861,236.8305513,41.56242877
201,1324673608,0,1,-1,1000,0.028571429,0.028571429,5.540370969,26.44886107,0.020005403,0.036092572,0.800489933,0.332998622,1,0.94189504,0.80026696,0.80026696,0.68225777,0.68225777,0.68225777,0.68225777,3.52014E-05,9.77958E-05,0.918628995,0.918628995,0,2.689750083,2.533462263,2.152518123,2.152518123,2.689750083,2.533462263,2.152518123,2.152518123,0.02504605,0.070185569,0.013459889,0.014173405,0.97495395,0.929814431,0.972366706,0.985826595,4878588,4756398.642,8338.948369,115.4310607,121.5501214,0,110473.9149,1529.224144,1610.289111,0,3.731951654,1.672162783,0.025836004,0.011733936,0.267956312,0.598027902,38.70567605,85.22289656
202,182392557,0,1,-1,1000,0.028571429,0.028571429,30.46250288,14.9065715,0.092678668,0.052694173,0.916443186,0.184761313,1,0.988253316,0.889142534,0.889142534,0.646277226,0.646277226,0.646277226,0.646277226,5.65265E-05,5.49888E-05,0.84729819,0.84729819,0,2.294757583,2.267801791,2.040366573,2.040366573,2.294757583,2.267801791,2.040366573,2.040366573,0.022502664,0.196804056,0.021131753,0.014236463,0.977497336,0.803195944,0.964631784,0.985763537,4878588,4768806.772,20841.24684,456.5597962,307.5843396,0,85057.21537,1863.310061,1255.312008,0,4.472306299,1.670886368,0.030702018,0.005980695,0.223598281,0.598484744,32.5711485,167.2046452
203,1157215687,0,1,-1,1000,0.028571429,0.028571429,7.237169966,17.71150437,0.065519638,0.117988458,0.219340953,0.541140573,1,0.955317871,0.990050945,0.990050945,0.550048353,0.550048353,0.550048353,0.550048353,4.05628E-05,6.39166E-05,0.896291561,0.896291561,0,2.128997715,2.033869565,2.1078162,2.1078162,2.128997715,2.033869565,2.1078162,2.1078162,0.026088304,0.03585814,0.011480745,0.017513223,0.973911696,0.96414186,0.971006032,0.982486777,4878588,4751313.915,4431.488915,52.39596326,79.92705536,0,119152.4155,1408.805416,2149.05236,0,2.122589869,1.998911732,0.036976042,0.010972822,0.471122573,0.500272215,27.0445389,91.13425481
204,244586483,0,1,-1,1000,0.028571429,0.028571429,27.58001619,22.1154067,0.190867788,0.116661693,0.089029245,0.106491097,1,0.987546305,0.966736064,0.966736064,0.595189147,0.595189147,0.595189147,0.595189147,1.94596E-05,7.77659E-05,0.852987135,0.852987135,0,2.88752838,2.851567983,2.79147782,2.79147782,2.88752838,2.851567983,2.79147782,2.79147782,0.023583401,0.385471917,0.022327175,0.034813493,0.976416599,0.614528083,0.942859332,0.965186507,4878588,4763534.305,41815.78145,990.2095168,1543.977294,0,66663.66837,1578.614498,2461.443664,0,4.76785055,0.996596509,0.037862275,0.004161926,0.209738118,1.003415114,26.411514,240.2734022
205,643774440,0,1,-1,1000,0.028571429,0.028571429,1.093234848,14.13672329,0.093639177,0.07879832,0.006417599,0.402643454,1,0.989907672,0.966578809,0.966578809,0.638474994,0.638474994,0.638474994,0.638474994,5.16207E-05,6.49886E-05,0.938381675,0.938381675,0,3.443374783,3.408623114,3.328293097,3.328293097,3.443374783,3.408623114,3.328293097,3.328293097,0.017899666,0.311819825,0.004179782,0.006030932,0.982100334,0.688180175,0.989789285,0.993969068,4878588,4791262.905,26951.66118,113.8141964,164.220457,0,59481.78231,251.1856767,362.4312953,0,3.096516913,1.116801179,0.006568187,0.007386563,0.322943497,0.895414527,152.2490218,135.380959
206,1729378065,0,1,-1,1000,0.028571429,0.028571429,8.561287383,17.62649681,0.199660647,0.008222222,0.881801416,0.008599511,1,0.999969833,0.569880735,0.569880735,0.685768778,0.685768778,0.685768778,0.685768778,4.07494E-05,4.76081E-05,0.813872625,0.813872625,0,3.152531015,3.152435914,1.796566693,1.796566693,3.152531015,3.152435914,1.796566693,1.796566693,0.019829131,0.188430015,0.033074693,0.011745517,0.980170869,0.811569985,0.95517979,0.988254483,4878588,4781849.84,17411.37347,602.8978346,214.1016636,0,74990.96216,2596.68709,922.1380371,0,2.845283232,1.448038691,0.034587665,0.021913931,0.35145886,0.690589282,28.91204164,45.63307255
207,1024381295,0,1,-1,1000,0.028571429,0.028571429,3.986978084,32.69069705,0.047837842,0.175681281,0.929138416,0.935151644,1,0.992938088,0.997040833,0.997040833,0.670785548,0.670785548,0.670785548,0.670785548,6.8074E-05,4.18508E-05,0.935825396,0.935825396,0,2.571237928,2.553080072,2.563629207,2.563629207,2.571237928,2.553080072,2.563629207,2.563629207,0.022015952,0.199963299,0.010373861,0.006851172,0.977984048,0.800036701,0.982774967,0.993148828,4878588,4771181.241,21107.46073,222.803663,147.1454391,0,84449.21332,891.4191198,588.7167923,0,4.324319342,1.689221465,0.00797611,0.013051202,0.231250266,0.591988689,125.3744044,76.62129505
208,2108291006,0,1,-1,1000,0.028571429,0.028571429,5.036233161,41.5098372,0.155350066,0.174798996,0.261992644,0.984853437,1,0.999317279,0.99719962,0.99719962,0.470813156,0.470813156,0.470813156,0.470813156,5.62479E-05,1.27893E-05,0.818342033,0.818342033,0,5.822078988,5.818104133,5.805774954,5.805774954,5.822078988,5.818104133,5.805774954,5.805774954,0.022415032,0.189593924,0.02393323,0.007002678,0.977584968,0.810406076,0.969064093,0.992997322,4878588,4769234.293,20091.41045,496.2028303,145.1851011,0,85879.33999,2120.98457,620.5836414,0,0.42550123,1.056915635,0.02595099,0.019589021,2.350169469,0.946149312,38.53417477,51.04900274
209,260344096,0,1,-1,1000,0.028571429,0.028571429,13.46226538,43.4626027,0.110939274,0.154975148,0.485270793,0.200409145,1,0.991213137,0.786948892,0.786948892,0.684561154,0.684561154,0.684561154,0.684561154,1.9771E-05,4.15848E-05,0.810729858,0.810729858,0,3.014067106,2.987582913,2.371916771,2.371916771,3.014067106,2.987582913,2.371916771,2.371916771,0.026140305,0.094156913,0.010406643,0.025808349,0.973859695,0.905843087,0.963785008,0.974191651,4878588,4751060.22,11572.76614,124.959034,309.8968989,0,111336.5963,1202.177021,2981.38453,0,3.596924491,1.473581794,0.010946832,0.033748114,0.278015289,0.67861859,91.35063048,29.63128512
210,271197409,0,1,-1,1000,0.028571429,0.028571429,11.25890373,0.028924458,0.161106801,0.120939298,0.965425214,0.919956686,1,0.999932783,0.999810419,0.999810419,0.651824471,0.651824471,0.651824471,0.651824471,1.53486E-06,4.40905E-05,0.852963403,0.852963403,0,3.146740382,3.146528868,3.146143819,3.146143819,3.146740382,3.146528868,3.146143819,3.146143819,0.026753073,0.320244786,0.025191005,0.015044491,0.973246927,0.679755214,0.959764504,0.984955509,4878588,4748070.777,40115.71861,1052.920021,628.8215285,0,85150.07925,2234.939978,1334.743707,0,2.663927673,1.433718364,0.008281391,0.035534789,0.375385567,0.697487056,120.752659,28.14143631
211,1708015820,0,1,-1,1000,0.028571429,0.028571429,1.98895067,35.79399305,0.136898209,0.079578002,0.623014211,0.800479993,1,0.999473467,0.951294807,0.951294807,0.581056377,0.581056377,0.581056377,0.581056377,3.85397E-05,5.98595E-06,0.93646994,0.93646994,0,3.854739238,3.852709589,3.666993419,3.666993419,3.854739238,3.852709589,3.666993419,3.666993419,0.023189487,0.368567278,0.006983289,0.016050778,0.976810513,0.631432722,0.976965933,0.983949222,4878588,4765456.048,40736.29027,291.1803564,669.2650545,0,69789.77284,498.8527624,1146.590812,0,1.175837101,1.377384297,0.004359535,0.005993302,0.850457941,0.726013795,229.3822421,166.8529266
212,1889566641,0,1,-1,1000,0.028571429,0.028571429,5.207245192,26.94178228,0.088433035,0.158177517,0.880470261,0.361419263,1,0.997766025,0.983773395,0.983773395,0.67448524,0.67448524,0.67448524,0.67448524,8.12188E-05,1.69582E-05,0.895429326,0.895429326,0,1.991702197,1.987252785,1.959383632,1.959383632,1.991702197,1.987252785,1.959383632,1.959383632,0.027767061,0.094417259,0.035347357,0.015130957,0.972232939,0.905582741,0.949521685,0.984869043,4878588,4743123.95,12144.51937,452.0978007,193.5271296,0,116481.5339,4336.198387,1856.173655,0,4.777511421,2.314110322,0.032490888,0.010667088,0.209313995,0.432131515,30.77785983,93.74629557
213,1990600374,0,1,-1,1000,0.028571429,0.028571429,12.85700041,4.23760768,0.081388855,0.064016463,0.860092763,0.485101687,1,0.993507424,0.973884039,0.973884039,0.655475781,0.655475781,0.655475781,0.655475781,3.0879E-05,1.82294E-05,0.867165315,0.867165315,0,3.108983152,3.088797841,3.027789068,3.027789068,3.108983152,3.088797841,3.027789068,3.027789068,0.02355911,0.421566909,0.024800725,0.008804068,0.97644089,0.578433091,0.966395208,0.991195932,4878588,4763652.81,46824.62392,1201.666357,426.5823628,0,64248.19247,1648.809642,585.3148078,0,2.696144572,1.377942965,0.031160755,0.002953099,0.370899992,0.725719442,32.09164888,338.6273074
214,1793047536,0,1,-1,1000,0.028571429,0.028571429,13.08862653,37.85174422,0.192944169,0.142293538,0.955040182,0.606676546,1,0.999963715,0.940681137,0.940681137,0.581729098,0.581729098,0.581729098,0.581729098,3.2062E-05,1.49527E-06,0.853472623,0.853472623,0,2.913575463,2.913469743,2.740745479,2.740745479,2.913575463,2.913469743,2.740745479,2.740745479,0.027416816,0.096258159,0.035568261,0.008360919,0.972583184,0.903741841,0.95607082,0.991639081,4878588,4744832.648,12309.45383,457.9429246,107.6471968,0,115570.1352,4299.502352,1010.670437,0,1.506031441,1.711720009,0.033421256,0.025422036,0.663996762,0.584207694,29.92107793,39.33595217
215,28873126,0,1,-1,1000,0.028571429,0.028571429,6.632535402,31.6627787,0.1442934,0.090555942,0.684287611,0.476510063,1,0.999396087,0.916386971,0.916386971,0.615253436,0.615253436,0.615253436,0.615253436,6.94483E-05,8.54911E-05,0.835239842,0.835239842,0,2.252198427,2.250838296,2.063885295,2.063885295,2.252198427,2.250838296,2.063885295,2.063885295,0.027988565,0.387094732,0.012577554,0.019663643,0.972011435,0.612905268,0.967758802,0.980336357,4878588,4742043.324,51151.59306,664.7957522,1039.336126,0,80990.71932,1052.602333,1645.629695,0,4.996036657,1.579863589,0.022088454,0.024895177,0.200158659,0.63296604,45.27252017,40.16842342
216,1275800322,0,1,-1,1000,0.028571429,0.028571429,29.63357371,8.413594367,0.056952852,0.115417862,0.897099607,0.77055463,1,0.975436734,0.998126201,0.998126201,0.565274243,0.565274243,0.565274243,0.565274243,4.611E-05,3.39839E-05,0.927294772,0.927294772,0,3.462758204,3.377701555,3.456269692,3.456269692,3.462758204,3.377701555,3.456269692,3.456269692,0.025916578,0.483963988,0.015660158,0.004349804,0.974083422,0.516036012,0.979990038,0.995650196,4878588,4752151.691,59966.19814,958.2547548,266.1672143,0,63940.12473,1021.757764,283.8059675,0,1.441667531,1.267765579,0.002769863,0.012681732,0.693641202,0.78878936,361.0286237,78.8535795
217,2019718893,0,1,-1,1000,0.028571429,0.028571429,27.38211559,8.844631247,0.167575683,0.177195257,0.42038872,0.181667146,1,0.987189554,0.999443151,0.999443151,0.61523385,0.61523385,0.61523385,0.61523385,3.21149E-05,3.37454E-05,0.930871717,0.930871717,0,4.052912111,4.000992499,4.05065525,4.05065525,4.052912111,4.000992499,4.05065525,4.05065525,0.021307841,0.363780288,0.028336269,0.03282293,0.978692159,0.636219712,0.938840801,0.96717707,4878588,4774635.824,35502.97143,1071.557331,1241.223807,0,62091.57293,1874.05948,2170.791216,0,1.444365916,1.116143692,0.007721499,0.006961659,0.692345332,0.895941989,129.5085355,143.6439281
218,1476658102,0,1,-1,1000,0.028571429,0.028571429,13.07140047,33.57926327,0.107633452,0.136422663,0.965539314,0.649129724,1,0.999364443,0.966234292,0.966234292,0.37876779,0.37876779,0.37876779,0.37876779,3.29042E-05,8.40907E-05,0.906996246,0.906996246,0,6.365383614,6.361338048,6.15045193,6.15045193,6.365383614,6.361338048,6.15045193,6.15045193,0.01359524,0.075919578,0.011902234,0.030939874,0.98640476,0.924080422,0.957157892,0.969060126,4878588,4812262.425,4819.682073,59.93262471,155.7949401,0,58664.36515,729.4898973,1896.309988,0,0.404544352,0.601113283,0.016961693,0.032078532,2.47191685,1.663579942,58.95637806,31.1734963
219,200991821,0,1,-1,1000,0.028571429,0.028571429,29.19562653,20.39229788,0.094373983,0.101406007,0.827812995,0.320195716,1,0.97879888,0.967824742,0.967824742,0.647154143,0.647154143,0.647154143,0.647154143,3.96031E-05,9.9783E-05,0.822693226,0.822693226,0,2.918551371,2.856674812,2.824646228,2.824646228,2.918551371,2.856674812,2.824646228,2.824646228,0.026832152,0.081478951,0.02786122,0.02081244,0.973167848,0.918521049,0.951326339,0.97918756,4878588,4747684.985,10146.69482,297.1633276,221.9821627,0,114384.7913,3349.954427,2502.428999,0,2.911901069,1.410079326,0.025537642,0.038058258,0.343418261,0.70917996,39.15788337,26.27550611
220,2129971832,0,1,-1,1000,0.028571429,0.028571429,11.68692506,10.66272291,0.179157925,0.059629398,0.271890227,0.032053865,1,0.999239814,0.915377722,0.915377722,0.700912174,0.700912174,0.700912174,0.700912174,9.54495E-05,7.49422E-05,0.894771806,0.894771806,0,3.172422757,3.170011124,2.903965117,2.903965117,3.172422757,3.170011124,2.903965117,2.903965117,0.021821461,0.117480407,0.008288786,0.00795849,0.978178539,0.882519593,0.983752725,0.99204151,4878588,4772130.083,12303.51928,103.6655147,99.53459657,0,92424.74675,778.7413278,747.7096326,0,3.920965461,1.514431409,0.00344013,0.034916946,0.255039227,0.660313827,290.6867151,28.63938932
221,318880885,0,1,-1,1000,0.028571429,0.028571429,33.2675528,2.165758482,0.114139937,0.034548768,0.952117517,0.549009016,1,0.993821531,0.927494737,0.927494737,0.519624441,0.519624441,0.519624441,0.519624441,1.29574E-05,1.56959E-06,0.851469181,0.851469181,0,6.757576861,6.715825384,6.267616977,6.267616977,6.757576861,6.715825384,6.267616977,6.267616977,0.01975736,0.491516954,0.009827462,0.011297708,0.98024264,0.508483046,0.97887483,0.988702292,4878588,4782199.983,46375.51118,465.5892088,535.2441149,0,47976.29266,481.6603326,553.7195741,0,0.467014265,0.795481496,0.010155422,0.018199484,2.141262218,1.257100266,98.46956522,54.94661266
222,541969368,0,1,-1,1000,0.028571429,0.028571429,16.43755252,20.23246358,0.105144278,0.156722733,0.939085296,0.606122884,1,0.99826338,0.996323935,0.996323935,0.412768622,0.412768622,0.412768622,0.412768622,9.55671E-05,5.3627E-05,0.837525442,0.837525442,0,8.673531311,8.658468681,8.641646842,8.641646842,8.673531311,8.658468681,8.641646842,8.641646842,0.016111591,0.733836706,0.024903255,0.021421113,0.983888409,0.266163294,0.953675632,0.978578887,4878588,4799986.184,55008.86658,1436.442117,1235.58903,0,19951.76997,520.9989676,448.1493555,0,0.264810907,0.577624892,0.020418187,0.030729067,3.776279503,1.73122733,48.97594508,32.54247852
223,277038436,0,1,-1,1000,0.028571429,0.028571429,14.22770681,44.03187255,0.020920009,0.159416744,0.897285779,0.963997632,1,0.967009014,0.989966591,0.989966591,0.480642833,0.480642833,0.480642833,0.480642833,4.48928E-05,4.441E-05,0.982092281,0.982092281,0,4.173414989,4.035729912,4.131541408,4.131541408,4.173414989,4.035729912,4.131541408,4.131541408,0.018463772,0.514213673,0.00351662,0.028344772,0.981536228,0.485786327,0.968138608,0.971655228,4878588,4788510.864,44843.11071,162.885969,1312.898512,0,42364.04279,153.8811214,1240.317362,0,1.036590401,0.768324391,0.037393755,0.006977236,0.964701196,1.301533587,26.74243327,143.32324
224,1711321835,0,1,-1,1000,0.028571429,0.028571429,29.55527922,17.50442402,0.145584957,0.054285113,0.863347793,0.534718537,1,0.993369643,0.931926785,0.931926785,0.703779201,0.703779201,0.703779201,0.703779201,6.92043E-05,3.6725E-05,0.875978255,0.875978255,0,2.784075129,2.765615717,2.594554184,2.594554184,2.784075129,2.765615717,2.594554184,2.594554184,0.02166626,0.187202166,0.035236425,0.005504244,0.97833374,0.812797834,0.95925933,0.994495756,4878588,4772887.242,18981.25843,697.2376263,108.9147451,0,82413.17966,3027.279248,472.8880588,0,4.278338267,1.623543572,0.024686463,0.016064687,0.233735609,0.615936657,40.50803025,62.2483353
