Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-229282595,911546465,22928258,15,0.3,22928258,16378635,875081,37401,0,22097392,15,11709736.37,322082.5014,4844.718242,315891.6352,13888.36407,572.2828022,0.000604396,0.027504781,0.015040092,0.042073964,0.002004654,2.20569E-09,0.714406713,0.037280672,0.001832317,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-203150907,282683709,20315070,207,4.14,20315070,13562973,334634,7681,0,20029770,207,11710821.55,301432.9903,8847.13511,291393.0642,4948.346868,123.0092308,0.023021978,0.025739313,0.02935114,0.016565372,0.000452921,7.66779E-08,0.667619965,0.016618698,0.000422963,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-158419902,618481897,14621756,12202342,244046.84,14621756,9329059,625762,168134,15,14525853,12202342,11714162.58,198953.7605,1105.751264,196989.4496,8519.964835,2429.979286,0.195989011,0.016986827,0.005517329,0.040209265,0.009550299,7.41516E-07,0.638201354,0.040187882,0.00901593,7.70118E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-179471019,2048361399,17946851,2509,50.18,17946851,12493858,460020,11482,0,17884880,2509,11707268.9,264408.1908,2737.981209,260616.377,6805.309396,194.267967,0.00532967,0.022584996,0.010355255,0.025593755,0.000734825,2.00835E-08,0.696159649,0.025495995,0.000639045,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-172339506,1316120340,17233824,1266,25.32,17233824,12151471,336900,3941,0,17122350,1266,11699435.45,263798.5747,5417.925275,257368.6065,5452.735055,71.72714286,0.011483516,0.022548117,0.020520583,0.019450705,0.000262632,3.90628E-08,0.705148355,0.018439452,0.000221064,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-204089985,2040838295,20407270,17285,345.7,20407270,12995613,276912,35012,43,20179274,17285,11707078.36,270297.0734,2223.412198,266875.3388,4046.809396,510.0029121,0.566208791,0.023088176,0.008225586,0.014722235,0.001870841,2.12142E-06,0.636830529,0.013390161,0.001698554,2.11352E-06,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-166110847,584915872,15492206,11188787,223775.74,15492206,10894661,233588,276427,28,15273222,11188787,11695873.36,200270.5413,2488.819286,196871.9562,3084.069725,3620.574615,0.294340659,0.017122987,0.012396992,0.012231813,0.016270304,1.25803E-06,0.703337465,0.011982377,0.016081257,1.54787E-06,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-165055079,191028076,15396721,11087869,221757.38,15396721,10577618,356586,299618,0,15238960,11087869,11698343.78,237674.7371,3505.107033,233265.519,5599.531374,4815.859451,0,0.02031758,0.014739321,0.021584075,0.018612339,1.90179E-10,0.687095897,0.021233373,0.017918358,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-191956121,502452591,17613082,15825301,316506.02,17613082,11682220,412792,870435,12,17537930,15825301,11703451.47,245613.6896,9149.850165,235429.7497,5791.301978,12140.05549,0.180934066,0.020986761,0.037252642,0.02314982,0.048980909,6.85625E-07,0.663278197,0.023019633,0.048977485,6.3044E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-195548749,598655489,18188562,13663129,273262.58,18188562,13233559,219902,393484,0,18010681,13663129,11707605.42,231608.2443,8811.439121,221728.7346,2912.511374,5034.651374,0.000384615,0.019783387,0.038030085,0.011112138,0.021071413,2.30058E-09,0.727612368,0.010707655,0.020964318,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-199788656,1563820492,19978766,996,19.92,19978766,13195757,903206,10647,3,19910154,996,11710316.67,287727.4921,1753.007692,284801.3319,12933.95418,169.9017582,0.018021978,0.0245706,0.00608823,0.044568965,0.000566154,6.43718E-08,0.660485952,0.044840288,0.000508304,1.48072E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-191698987,715820144,19169036,8627,172.54,19169036,13477844,285183,16873,0,19017021,8627,11702511.34,232072.3285,6424.276703,224522.3452,3742.335659,234.6699451,0.000934066,0.019831343,0.02767485,0.014893987,0.001038614,4.38208E-09,0.703159897,0.013808004,0.000902317,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-194282843,1065807705,18032183,13961013,279220.26,18032183,12028815,407975,231539,0,17843859,13961013,11698724.65,236212.0337,4558.726593,230594.4438,5388.932582,3180.688956,0.001373626,0.020191179,0.019259442,0.020880317,0.012150858,5.70131E-09,0.667108779,0.020725536,0.011611211,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-234213673,569352448,23421351,163,3.26,23421351,15034926,588329,11838,0,22888003,163,11698042.62,306759.2872,11248.935,294135.2315,8169.450385,175.4459341,0.008846154,0.02622325,0.036671921,0.026455487,0.000689627,2.90752E-08,0.641938846,0.024990395,0.000609015,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-250918809,753966295,23924002,11678789,233575.78,23924002,15884803,451880,859973,13,23507125,11678789,11707863.63,328699.229,11374.35302,315920.1703,6724.196923,11744.35659,0.157472527,0.028074148,0.034610058,0.020683326,0.034510178,4.79277E-07,0.663980815,0.019129713,0.034712447,5.45395E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-172304007,892562211,16295146,9352547,187050.94,16295146,10756938,672026,280100,5,16020949,9352547,11704745.3,200059.8423,4276.933242,194825.9833,8293.149451,3765.999011,0.017747253,0.017092735,0.021382667,0.038182702,0.01726386,7.65728E-08,0.660256945,0.038034445,0.015811456,2.60243E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-155900453,159520407,14596561,9934843,198696.86,14596561,9342766,192052,195994,0,14454156,9934843,11707056.73,187489.1132,4495.357033,182136.6068,2728.131154,2601.883407,0,0.016016021,0.02398549,0.01108258,0.012617006,0,0.64040411,0.010078743,0.012212394,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-205370285,512588392,19221619,13154095,263081.9,19221619,13461589,355813,269291,0,18957295,13154095,11703166.01,232747.3783,3049.873571,228568.9054,4330.322418,3339.743901,0.000494505,0.019887616,0.013098729,0.018431579,0.014298173,2.59249E-09,0.700332543,0.01835601,0.013972126,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-218702318,218194802,20204525,16657068,333141.36,20204525,14118696,367726,235108,0,20045904,16657068,11701845.98,267789.3836,10007.97802,256595.0346,4993.132253,3403.683736,0,0.022884362,0.037371983,0.018790547,0.012719263,0,0.698785536,0.018380256,0.011687995,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-187040935,1101638257,17282035,14220585,284411.7,17282035,11726653,601771,274493,0,17133405,14220585,11695827.1,257856.4091,8573.622637,248267.9551,9044.701374,4385.148681,0.003241758,0.022046791,0.033234819,0.033937152,0.015535221,1.12185E-08,0.678620477,0.033717034,0.014557766,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-163979916,642571688,16397809,1826,36.52,16397809,11739183,281217,5723,0,16172794,1826,11695260.83,208700.8866,9146.609011,198591.3665,3933.688187,81.99269231,0.000879121,0.017844282,0.043837542,0.018604085,0.00039402,4.91487E-09,0.716014726,0.016947584,0.000351433,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-124977194,112384100,12492008,57114,1142.28,12492008,8283536,522137,62742,37179,12341334,57114,11699328.78,185795.367,3349.60956,181712.1582,7794.054066,1054.755275,576.1733516,0.015882121,0.018080318,0.041280275,0.007386569,0.004384794,0.66331961,0.041088156,0.006530261,0.004206801,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-171216445,967109411,17121617,275,5.5,17121617,12216359,619728,816,1,17053152,275,11701343.08,229768.9169,7772.438187,220991.0967,8255.108352,11.93615385,0.015054945,0.019636303,0.033823247,0.035961102,4.65006E-05,6.30287E-08,0.713561844,0.036152048,4.3238E-05,5.01129E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-160953604,1451621956,14818607,12767534,255350.68,14818607,9599635,446689,175627,2,14724834,12767534,11706124.86,179585.042,6815.927198,171898.8568,5507.950824,2261.655989,0.002142857,0.015342427,0.037961548,0.026182073,0.009911214,9.46869E-09,0.648076706,0.025795401,0.009371818,9.77957E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-178586808,1021819164,17855154,35268,705.36,17855154,12082646,329974,71714,0,17544836,35268,11703915.41,269636.5827,4026.165604,264561.8316,5837.077802,1207.459945,0.000714286,0.023038511,0.014918734,0.02091879,0.004519524,3.13679E-09,0.676733337,0.017938748,0.004044784,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-237096517,905214969,21896396,18132557,362651.14,21896396,14409130,199000,252337,0,21717603,18132557,11705135.48,278726.0821,7581.128901,269859.2303,2733.739396,3525.857363,0.000659341,0.023812045,0.027222249,0.011167971,0.013772524,3.20541E-09,0.658028362,0.010397637,0.012608001,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-227030317,1828511444,21668474,10345577,206911.54,21668474,15176261,272857,352516,3,21307339,10345577,11700624.79,305287.4993,7373.931978,296641.1645,4138.029286,5250.297802,0.018516484,0.026091565,0.024157056,0.014032885,0.016881793,6.53613E-08,0.700373096,0.013057085,0.01598991,1.42693E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-150477608,1596322158,14942347,1054138,21082.76,14942347,9739691,245006,183385,0,14635052,1054138,11709631.83,210315.2054,6675.505659,202762.2746,3955.104286,2873.545055,0,0.017962319,0.031745979,0.015883147,0.01559476,0,0.652019474,0.013917284,0.014006705,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-198118148,1478978798,19343941,4678738,93574.76,19343941,12441713,380615,301492,5,18898650,4678738,11700198.77,290700.3208,9884.432033,279680.0708,6176.167308,4668.113681,0.017307692,0.024845758,0.033993925,0.021002134,0.015829609,6.08734E-08,0.643185062,0.019484816,0.015359508,2.55297E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-187698306,1843314088,17371002,13988286,279765.72,17371002,12245872,212831,225795,0,17210633,13988286,11705134.69,225743.6588,7724.514066,216999.1519,2955.189286,3060.069286,0,0.019286529,0.03417731,0.010757979,0.011976778,0,0.705100101,0.010121972,0.011519909,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-200717145,2116170451,20066832,48825,976.5,20066832,14289806,219883,88972,2,19896010,48825,11700548.57,246019.9141,11112.25489,233729.3226,2855.937473,1247.637692,0.012857143,0.021026446,0.045166321,0.011284784,0.00507862,5.17312E-08,0.712114845,0.01067785,0.004440026,9.61407E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-206013116,298259483,19517773,10835386,216707.72,19517773,12493731,239237,526227,0,19334335,10835386,11697729.71,294134.1132,6839.979835,286148.0674,3818.039121,7857.968242,5.49451E-05,0.025144737,0.023252972,0.012616015,0.026914971,3.49269E-10,0.640122268,0.011931649,0.027138131,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-176893356,1942803475,17379951,3093846,61876.92,17379951,12349217,331702,276854,89,16978081,3093846,11702361.68,240737.6663,2475.158132,237242.081,5226.888022,4184.304011,1.339725275,0.020571848,0.010277357,0.020625187,0.017483046,5.291E-06,0.710585938,0.018184968,0.016024136,4.8428E-06,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-197587240,479030167,18221704,15370200,307404,18221704,11780848,189563,218954,0,18112095,15370200,11698037.73,234684.5675,1715.366209,231899.2812,2639.858901,3014.681538,0,0.020061859,0.007299333,0.010118148,0.011904495,0,0.646602416,0.009398829,0.011173797,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-194031786,149308044,19403157,216,4.32,19403157,13496756,227077,2239,0,19277071,216,11708999.25,296889.6918,8057.883956,287692.4331,3375.435879,38.87994505,0.013736264,0.025355733,0.027136539,0.011126892,0.000131054,4.66699E-08,0.695590635,0.011436346,0.000115798,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-225227688,144895239,21147876,13748928,274978.56,21147876,14074333,229815,293682,0,20914440,13748928,11702458.46,274545.081,10571.9306,262731.2519,3092.911923,4253.333956,5.49451E-05,0.023460424,0.038506162,0.011440692,0.015412156,4.06961E-10,0.66550994,0.011052159,0.013873235,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-177445505,510837880,16830563,9139875,182797.5,16830563,11944104,239874,331949,3,16559215,9139875,11700003.62,243654.5309,4209.049945,238457.1932,3637.540055,4917.625934,0.022912088,0.020825355,0.01727228,0.013952785,0.020127733,9.14337E-08,0.709691773,0.013339907,0.019672308,1.69089E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-206200940,12287784,20620086,80,1.6,20620086,15170292,679132,17989,3,20003271,80,11701933.5,294019.8396,6728.866209,286080.0259,10125.28549,283.246978,0.009450549,0.02512567,0.022879119,0.033988004,0.001010874,3.34129E-08,0.735708208,0.032515872,0.000915272,1.44215E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-175060123,1954321631,16260193,12458193,249163.86,16260193,11265526,209442,308746,0,16079791,12458193,11702264.41,194818.3961,4641.082692,189222.464,2861.269286,3822.765165,0.000714286,0.016648469,0.023806071,0.011324146,0.017530632,3.42117E-09,0.693080802,0.009996695,0.016996355,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-196429947,193039623,19335604,3073907,61478.14,19335604,12995684,270414,222362,0,19057609,3073907,11704079.64,294745.5973,2367.774396,291242.5391,3976.493462,3314.727637,0,0.02518346,0.008029916,0.013339932,0.011378154,0,0.672108341,0.013808898,0.011633291,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-223446903,1617968105,20572441,17722493,354449.86,20572441,14087260,199226,278637,0,20426105,17722493,11706691.86,285088.2705,8719.937308,275160.3334,2829.696978,3967.70978,0.00032967,0.0243526,0.030586167,0.009869521,0.013775576,1.3153E-09,0.684765055,0.009652634,0.01343112,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-193983287,1404671404,19398298,307,6.14,19398298,13394818,220749,5690,1,19299057,307,11701727.46,280324.9974,5794.783901,273391.0837,3225.540879,92.65379121,0.001648352,0.023955669,0.020678093,0.011846845,0.000372763,7.23284E-09,0.690511473,0.01173258,0.000330229,5.64157E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-197745132,418949879,19774496,172,3.44,19774496,13246891,366451,7839,0,19474645,172,11704138.81,269080.9254,7133.412692,260786.3159,5820.422143,111.8516484,0.000164835,0.022990487,0.026505949,0.021374843,0.000390278,8.11157E-10,0.669915046,0.018382111,0.000371391,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-198795722,1007655212,19125743,7538292,150765.84,19125743,12349658,478532,453431,0,18698448,7538292,11704861.95,280573.5691,8314.998297,271135.4401,7065.478571,7220.355824,0.050714286,0.023970546,0.02963278,0.025585044,0.025475017,1.86254E-07,0.64570646,0.025423565,0.023510553,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-237335216,1790163894,22169911,15636106,312722.12,22169911,15634090,290812,326354,0,21898507,15636106,11704135.79,311476.3839,2935.766319,307238.8399,4141.757692,4717.935659,0.000274725,0.026612024,0.009429752,0.0142661,0.015724999,2.09627E-09,0.70520108,0.014073048,0.015289745,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-151622024,1140207022,14607829,5543734,110874.68,14607829,10356809,258467,206855,0,14445617,5543734,11706196.56,195344.0116,4489.667473,189996.6042,3504.012582,2863.552033,0.000384615,0.016688362,0.022987276,0.015910191,0.015887695,1.75365E-09,0.709179594,0.015676426,0.015323932,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-220238008,941042592,20604381,14194198,283883.96,20604381,13821849,202351,291965,1,20361934,14194198,11700290.27,281001.5194,6292.820275,273498.8091,3090.372308,4331.917473,0.002802198,0.02401634,0.022409974,0.012064388,0.015682788,1.17851E-08,0.670794407,0.010819744,0.014455468,5.26625E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-179604761,1490663923,17082574,8779021,175580.42,17082574,11453335,979382,243415,97,16883637,8779021,11703636.95,260954.0555,8137.331923,251813.65,14856.06962,4126.209341,1.647747253,0.022297331,0.031172323,0.056908589,0.015266154,6.10307E-06,0.670499356,0.057293522,0.013795656,5.47535E-06,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-220341116,1732906942,20317669,17164426,343288.52,20317669,14841690,186061,438125,0,20186709,17164426,11707217.1,277432.9885,4988.668736,271251.2861,2660.51533,6038.275495,0.00521978,0.023697397,0.017985468,0.009682577,0.021874604,1.9014E-08,0.730478969,0.009264377,0.02168409,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-196870639,669577530,19687008,559,11.18,19687008,13006867,241082,7728,15,19628440,559,11702943.84,282635.7775,10021.30764,271458.4941,3468.936813,129.0671978,0.206263736,0.024150763,0.035455657,0.012067368,0.000446363,7.58511E-07,0.660683505,0.012049071,0.000388382,7.76301E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-198936663,1043302273,19403270,4903963,98079.26,19403270,12820102,440670,217382,181871,18873832,4903963,11698703.8,224563.0131,9872.968462,213550.7676,5780.179121,2506.646538,2257.451209,0.01919552,0.043952213,0.025394914,0.010964537,0.009953679,0.660739471,0.02242588,0.011012796,0.009300946,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-156967613,1245354974,14931357,7654043,153080.86,14931357,10697073,225680,268313,0,14666268,7654043,11706947.69,206520.5849,6658.070385,198985.6107,3255.099945,3827.158571,0.000879121,0.017642243,0.032225313,0.012075974,0.017469938,3.37646E-09,0.716664338,0.011584186,0.016936021,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-175006599,258491405,16485895,10147649,202952.98,16485895,11833783,227805,285281,0,16220285,10147649,11702973.08,216231.2955,7275.78456,207987.417,3140.042747,3840.485824,0.001318681,0.018477172,0.033657306,0.012038416,0.01703742,6.32655E-09,0.717956225,0.011497298,0.016629466,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-163002040,1673085185,16300178,260,5.2,16300178,11168977,489884,18322,0,15852141,260,11705067.69,221028.181,2995.243846,217075.7253,7046.478681,280.3802198,0.001483516,0.018883823,0.013531088,0.030627881,0.001059218,7.60306E-09,0.685232734,0.02891485,0.000941795,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-214299267,1555157005,20317787,11121397,222427.94,20317787,14945202,304298,403512,0,20043442,11121397,11702887.53,277329.0585,5720.078681,270415.8676,4482.39,5593.376319,0.003406593,0.023697395,0.020625408,0.01614473,0.019941209,1.25836E-08,0.735569489,0.014987786,0.019635437,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-198994165,407369760,19880359,190575,3811.5,19880359,14584725,302545,309395,1,19498840,190575,11696328.98,267724.8047,5916.279835,260641.242,4256.214725,4730.276264,0.000824176,0.022889673,0.022096446,0.016028178,0.017395858,3.52663E-09,0.73363186,0.015340457,0.015337937,5.08122E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-151610806,1338794868,13951277,12098036,241960.72,13951277,9144695,685280,244908,0,13844739,12098036,11704076.52,214540.6351,5577.004725,208144.3607,10593.74989,3919.883901,0.000604396,0.018330741,0.025956511,0.045958981,0.015108714,2.2941E-09,0.655669769,0.045703519,0.014540931,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-174969531,981590044,16168372,13285811,265716.22,16168372,10902934,608394,288772,0,16053202,13285811,11707395.53,249122.548,2390.201703,245782.8219,9442.53,4645.026044,0.000494505,0.021279892,0.009583967,0.036734136,0.017310649,2.12071E-09,0.674392634,0.036502951,0.016621122,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-176043486,1542236083,17604262,866,17.32,17604262,12961769,305865,9259,2,17516542,866,11702013.57,230256.8465,3090.445,226132.6308,3980.256484,143.1858242,0.001153846,0.019676893,0.013419479,0.016256091,0.000560061,6.26195E-09,0.736300394,0.016322206,0.000474732,1.18787E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-196174956,2122668673,19617316,1796,35.92,19617316,14029962,291981,6719,0,19389065,1796,11699651.09,228967.4598,9081.301154,218734.2627,3680.228132,85.75423077,0,0.019570458,0.039657051,0.015743921,0.000363257,2.2898E-10,0.715210011,0.014605779,0.000332964,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-186173933,2103806413,17207088,14103053,282061.06,17207088,12634622,278376,232362,0,17060580,14103053,11713851.23,217098.509,4182.429341,211905.7008,3615.17533,3131.239451,0.000274725,0.018534226,0.019258491,0.015180717,0.013047791,1.73694E-09,0.734318213,0.014775274,0.012250513,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-189890657,1828751914,18584794,4042717,80854.34,18584794,12761428,239123,302251,0,18236941,4042717,11710889.35,288225.5891,8653.648022,278480.5315,3880.154121,4948.979066,0.000604396,0.024612116,0.030019216,0.012789342,0.017217938,2.13953E-09,0.686668103,0.012236081,0.016308658,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-193411215,1255098606,19341109,125,2.5,19341109,12361189,284457,14935,0,19111877,125,11697028.73,259959.9614,2513.272582,256311.0677,4195.721099,229.4347802,0.001043956,0.022224646,0.009654899,0.015289912,0.00079209,4.10248E-09,0.639152835,0.013986504,0.000695074,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-156669543,129717904,15660059,68953,1379.06,15660059,11025270,282346,111730,0,15469902,68953,11699597.69,180912.5415,8051.342088,171941.6678,3422.794176,1508.541264,0.00021978,0.015463787,0.044528821,0.016551976,0.010258814,1.20624E-09,0.704104582,0.015796614,0.008782307,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-172092845,1601978214,15779872,14294125,285882.5,15779872,10311348,417490,197589,4,15697504,14294125,11710327.15,244263.8402,5599.720769,237737.5263,6573.219231,3153.222802,0.067692308,0.02085982,0.022910783,0.025029252,0.011658953,2.36932E-07,0.653506035,0.024644646,0.011336893,2.16581E-07,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-156328505,1891415248,14697066,9357845,187156.9,14697066,10021834,217150,266447,0,14475291,9357845,11700874.36,224435.316,7830.746648,215741.4841,3442.364121,4323.315495,0.006043956,0.019181035,0.034873235,0.012329129,0.016921859,2.06304E-08,0.682043579,0.011907424,0.015956837,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-240269239,1669938557,24023470,34539,690.78,24023470,16839394,295057,86483,0,23754925,34539,11698546.31,336341.5575,4208.427088,330722.5162,4691.821484,1396.653407,0.000714286,0.028750986,0.012532139,0.015739079,0.004285407,2.60211E-09,0.70094577,0.013912577,0.003708043,0,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-176887377,1848018347,16483614,12051237,241024.74,16483614,10825654,205423,268126,1,16306560,12051237,11696388.85,234252.3243,3481.372253,229802.874,3090.202582,3928.078626,0.006703297,0.0200275,0.014831457,0.01073955,0.015087835,2.48381E-08,0.656903545,0.010170787,0.014649504,5.13164E-08,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-226104695,697510168,21422975,11874945,237498.9,21422975,15257687,304110,308102,231,21161048,11874945,11699371.56,290067.1499,11381.74978,277427.5658,4279.174451,4397.241319,3.252142857,0.024793204,0.039239774,0.015072067,0.014980506,1.12613E-05,0.712206618,0.014509485,0.014230947,1.07087E-05,0
D:1.0yr| T: 6.77%| I: 1.58%| Obs: 0.0%,364,0.067698258,0.015763548,0,-184604370,965406022,18456877,35600,712,18456877,13370194,324544,57879,0,18317359,35600,11699679.82,263233.5849,2951.331429,259198.6929,4718.486813,886.4656593,0.00010989,0.022499552,0.011209618,0.017203986,0.00365243,6.85407E-10,0.724422147,0.016867214,0.003397409,0,0
