Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
177,517410335,0,1,-1,1000,0.05,0.05,1,0.757430373,0.955675071,0.962782821,0.402028847,0.402028847,0.402028847,0.402028847,7.59465E-06,7.57168E-06,0.962753433,0.962753433,0,2.578464654,1.953007444,2.464174392,2.482501474,2.578464654,1.953007444,2.464174392,2.482501474,0.027142102,0.012838552,0.020838363,0.020838363,0.972857898,0.987161448,0.958323274,0.979161637,10000000,9728578.981,3339.42401,72.61446261,72.61446261,0,256769.6558,5583.355247,5583.355247,0,0.921718117,2.167710496,0.032671443,0.020412458,1.084930395,0.461316214,30.60776961,48.98969136
178,1361775196,0,1,-1,1000,0.05,0.05,1,0.966498668,0.890643484,0.801280438,0.304483905,0.304483905,0.304483905,0.304483905,1.17339E-05,1.46178E-05,0.853757966,0.853757966,0,3.281560672,3.171624018,2.92270063,2.629450373,3.281560672,3.171624018,2.92270063,2.629450373,0.026182952,0.014326691,0.012184544,0.012184544,0.973817048,0.985673309,0.975630911,0.987815456,10000000,9738170.482,3659.738488,45.70606066,45.70606066,0,251789.2332,3144.567297,3144.567297,0,0.545359066,2.450738948,0.020366804,0.004720885,1.833654308,0.408040196,49.09950604,211.8246756
179,633988668,0,1,-1,1000,0.05,0.05,1,0.821076743,0.897487667,0.971294705,0.185070377,0.185070377,0.185070377,0.185070377,1.05876E-05,5.48921E-06,0.929436868,0.929436868,0,7.097591819,5.827667572,6.37000112,6.893853354,7.097591819,5.827667572,6.37000112,6.893853354,0.019604406,0.006502863,0.027767089,0.027767089,0.980395594,0.993497137,0.944465822,0.972232911,10000000,9803955.939,1204.05014,35.39881141,35.39881141,0,183952.8649,5408.174092,5408.174092,0,0.193061445,1.692175165,0.010077174,0.008945572,5.179698088,0.59095537,99.23417093,111.7871478
180,1318135416,0,1,-1,1000,0.05,0.05,1,0.83635643,0.992333294,0.781179138,0.411475026,0.411475026,0.411475026,0.411475026,1.48674E-05,1.10398E-05,0.918079257,0.918079257,0,2.967459711,2.481854009,2.944709069,2.31811762,2.967459711,2.481854009,2.944709069,2.31811762,0.020417065,0.01426411,0.006689138,0.006689138,0.979582935,0.98573589,0.986621724,0.993310862,10000000,9795829.35,2873.350864,19.48086049,19.48086049,0,198565.8475,1346.24477,1346.24477,0,0.904133852,1.709244824,0.005766327,0.012175099,1.106030924,0.585053695,173.4206127,82.1348576
181,61094831,0,1,-1,1000,0.05,0.05,1,0.906750208,0.816867646,0.964706176,0.359166114,0.359166114,0.359166114,0.359166114,5.15648E-06,8.86194E-06,0.843227505,0.843227505,0,2.892566755,2.622835506,2.362844197,2.790477015,2.892566755,2.622835506,2.362844197,2.790477015,0.027507902,0.003659795,0.029994746,0.029994746,0.972492098,0.996340205,0.940010509,0.970005254,10000000,9724920.983,946.3393543,30.19669232,30.19669232,0,257630.8276,8220.728427,8220.728427,0,0.707843574,2.257940039,0.030294283,0.026796088,1.41274151,0.442881557,33.00952859,37.31888088
182,23540517,0,1,-1,1000,0.05,0.05,1,0.829407912,0.995823493,0.78858953,0.351604756,0.351604756,0.351604756,0.351604756,1.0907E-05,1.13826E-05,0.83543552,0.83543552,0,3.132530755,2.598145794,3.11944772,2.470280957,3.132530755,2.598145794,3.11944772,2.470280957,0.018949103,0.016908372,0.000353998,0.000353998,0.981050897,0.983091628,0.999292004,0.999646002,10000000,9810508.965,3201.716491,1.134203684,1.134203684,0,186155.1595,65.94521043,65.94521043,0,0.686344419,1.839405545,0.035786976,0.029592789,1.456994437,0.543653901,27.94312667,33.79201652
183,458108025,0,1,-1,1000,0.05,0.05,1,0.752133692,0.943457032,0.837067083,0.320582214,0.320582214,0.320582214,0.320582214,1.33758E-05,1.48113E-05,0.865374274,0.865374274,0,3.577022421,2.690399079,3.374766958,2.994207723,3.577022421,2.690399079,3.374766958,2.994207723,0.025108602,0.010788207,0.026429056,0.026429056,0.974891398,0.989211793,0.947141888,0.973570944,10000000,9748913.978,2565.587547,71.59017927,71.59017927,0,235248.5015,6564.376421,6564.376421,0,0.505844083,2.188151443,0.023932011,0.018733652,1.976893737,0.457006759,41.78503787,53.37987444
184,206230902,0,1,-1,1000,0.05,0.05,1,0.852470946,0.880923992,0.833660059,0.139675274,0.139675274,0.139675274,0.139675274,1.49591E-05,1.48313E-05,0.828769445,0.828769445,0,8.905420057,7.591611865,7.844998192,7.42409301,8.905420057,7.591611865,7.844998192,7.42409301,0.018464789,0.007514758,0.037733939,0.037733939,0.981535211,0.992485242,0.924532122,0.962266061,10000000,9815352.106,1282.866161,52.35901742,52.35901742,0,169430.0426,6915.133334,6915.133334,0,0.141249533,1.883227827,0.006220547,0.005988173,7.079669421,0.531003199,160.757577,166.995844
185,1007655212,0,1,-1,1000,0.05,0.05,1,0.975666441,0.841303839,0.9001351,0.241534644,0.241534644,0.241534644,0.241534644,1.34221E-05,6.37134E-06,0.950162075,0.950162075,0,4.059494359,3.960712413,3.415268188,3.654093361,4.059494359,3.960712413,3.415268188,3.654093361,0.021457994,0.007355288,0.034014075,0.034014075,0.978542006,0.992644712,0.931971849,0.965985925,10000000,9785420.058,1470.928692,53.68432491,53.68432491,0,198511.5362,7245.054001,7245.054001,0,0.389776543,1.993334447,0.032022287,0.029826755,2.56557255,0.501671961,31.22825081,33.52694553
186,956243221,0,1,-1,1000,0.05,0.05,1,0.863789406,0.948796398,0.962421845,0.340462205,0.340462205,0.340462205,0.340462205,1.17791E-05,8.75845E-06,0.811599122,0.811599122,0,3.042207205,2.627826353,2.886435239,2.92788667,3.042207205,2.627826353,2.886435239,2.92788667,0.018873172,0.0127827,0.03391335,0.03391335,0.981126828,0.9872173,0.932173301,0.96608665,10000000,9811268.278,2248.869059,81.81599117,81.81599117,0,173681.8035,6318.708883,6318.708883,0,0.74476322,1.697967462,0.010661359,0.022469114,1.342708626,0.588939436,93.796676,44.5055378
187,1532904233,0,1,-1,1000,0.05,0.05,1,0.860880549,0.927356259,0.848715551,0.330627824,0.330627824,0.330627824,0.330627824,1.29541E-05,1.07503E-05,0.928373704,0.928373704,0,3.216002863,2.768594311,2.982380382,2.729471642,3.216002863,2.768594311,2.982380382,2.729471642,0.019825191,0.006904742,0.014018309,0.014018309,0.980174809,0.993095258,0.971963383,0.985981691,10000000,9801748.092,1330.499555,19.18935813,19.18935813,0,191363.0953,2759.967078,2759.967078,0,0.657447483,1.75836711,0.005570086,0.016031401,1.521034038,0.568709454,179.5304404,62.37757866
188,1049227633,0,1,-1,1000,0.05,0.05,1,0.779707907,0.800352489,0.983743048,0.245104918,0.245104918,0.245104918,0.245104918,7.0126E-06,7.70737E-06,0.978571736,0.978571736,0,5.328729481,4.154852512,4.264861905,5.242100581,5.328729481,4.154852512,4.264861905,5.242100581,0.023187259,0.003706017,0.010306311,0.010306311,0.976812741,0.996293983,0.979387377,0.989693689,10000000,9768127.407,841.6108112,8.856457988,8.856457988,0,226251.4803,2380.894712,2380.894712,0,0.281771689,1.974156434,0.023622028,0.01715394,3.548972584,0.506545471,42.33336823,58.29564403
189,661251429,0,1,-1,1000,0.05,0.05,1,0.99127318,0.810193055,0.912541452,0.334870036,0.334870036,0.334870036,0.334870036,1.34079E-05,1.12336E-05,0.903670023,0.903670023,0,3.809475093,3.776230489,3.086410263,3.476303932,3.809475093,3.776230489,3.086410263,3.476303932,0.022599199,0.01704515,0.018871394,0.018871394,0.977400801,0.98295485,0.962257212,0.981128606,10000000,9774008.007,3706.679655,72.69388146,72.69388146,0,213755.7457,4192.090034,4192.090034,0,0.485712258,2.055405569,0.024170781,0.01427025,2.058832125,0.486521986,41.37226605,70.07585829
190,1024549140,0,1,-1,1000,0.05,0.05,1,0.940211999,0.794783221,0.756060438,0.392854825,0.392854825,0.392854825,0.392854825,7.10708E-06,8.30569E-06,0.879614318,0.879614318,0,2.508748317,2.358755271,1.993911067,1.896765351,2.508748317,2.358755271,1.993911067,1.896765351,0.02615699,0.017036462,0.004322316,0.004322316,0.97384301,0.982963538,0.991355368,0.995677684,10000000,9738430.1,4417.703224,19.261215,19.261215,0,254891.0214,1111.326523,1111.326523,0,0.965836939,2.297202537,0.014851882,0.030509959,1.035371459,0.435312074,67.33153206,32.77618328
191,43035987,0,1,-1,1000,0.05,0.05,1,0.79976427,0.909695025,0.756459818,0.284125024,0.284125024,0.284125024,0.284125024,5.22798E-06,1.42175E-05,0.904170864,0.904170864,0,3.766531893,3.01233763,3.426395325,2.84923003,3.766531893,3.01233763,3.426395325,2.84923003,0.019513247,0.013011742,0.017513185,0.017513185,0.980486753,0.986988258,0.96497363,0.982486815,10000000,9804867.533,2450.08086,44.46620944,44.46620944,0,185847.6039,3372.924793,3372.924793,0,0.460997715,2.250426996,0.011549014,0.021513819,2.169208148,0.444360116,86.5874804,46.48175287
192,2103806413,0,1,-1,1000,0.05,0.05,1,0.931215362,0.851734891,0.897538082,0.433578163,0.433578163,0.433578163,0.433578163,9.04232E-06,1.2806E-05,0.86231763,0.86231763,0,2.789505173,2.59763007,2.375918886,2.503687123,2.789505173,2.59763007,2.375918886,2.503687123,0.021488815,0.0155151,0.035534987,0.035534987,0.978511185,0.9844849,0.928930027,0.964465013,10000000,9785111.847,3097.063099,118.4740429,118.4740429,0,196518.9946,7517.573599,7517.573599,0,0.898908757,2.310505344,0.015119871,0.010534646,1.11245996,0.432805751,66.13813217,94.92487882
193,19841001,0,1,-1,1000,0.05,0.05,1,0.84151702,0.942743241,0.932364172,0.121158954,0.121158954,0.121158954,0.121158954,1.0173E-05,1.3798E-05,0.985281786,0.985281786,0,10.77394076,9.066454526,10.15705983,10.04523636,10.77394076,9.066454526,10.15705983,10.04523636,0.023158226,0.017031198,0.014169763,0.014169763,0.976841774,0.982968802,0.971660473,0.985830237,10000000,9768417.743,3832.348619,55.88729251,55.88729251,0,221186.9768,3225.57849,3225.57849,0,0.111447667,1.727690527,0.013672619,0.022699188,8.972821288,0.578807364,73.13887759,44.05444015
194,129717904,0,1,-1,1000,0.05,0.05,1,0.917262116,0.765575106,0.834004493,0.458338381,0.458338381,0.458338381,0.458338381,9.4663E-06,1.08056E-05,0.971964968,0.971964968,0,2.812823547,2.580096478,2.153427685,2.345907477,2.812823547,2.580096478,2.153427685,2.345907477,0.021225503,0.019971486,0.002645462,0.002645462,0.978774497,0.980028514,0.994709076,0.997354538,10000000,9787744.969,4216.619886,11.21424128,11.21424128,0,206915.3864,550.2983743,550.2983743,0,0.995457034,1.850257006,0.035694646,0.003005728,1.004563699,0.540465458,28.01540609,332.6980707
195,583331055,0,1,-1,1000,0.05,0.05,1,0.944575255,0.763459009,0.752837199,0.382788125,0.382788125,0.382788125,0.382788125,6.15183E-06,1.26181E-05,0.816654095,0.816654095,0,3.273575043,3.092137981,2.49924036,2.464469067,3.273575043,3.092137981,2.49924036,2.464469067,0.019958908,0.007705016,0.02502998,0.02502998,0.980041092,0.992294984,0.949940039,0.97497002,10000000,9800410.922,1460.852917,38.49202927,38.49202927,0,188136.8037,4957.21867,4957.21867,0,0.658585178,2.127005834,0.024866106,0.016698497,1.518406477,0.470144456,40.21538402,59.88563097
196,219813265,0,1,-1,1000,0.05,0.05,1,0.932155223,0.883545634,0.831414204,0.372801012,0.372801012,0.372801012,0.372801012,9.62907E-06,7.5611E-06,0.918409265,0.918409265,0,2.875733265,2.680629784,2.540841571,2.390925483,2.875733265,2.680629784,2.540841571,2.390925483,0.025332364,0.013265502,0.008343192,0.008343192,0.974667636,0.986734498,0.983313616,0.991656808,10000000,9746676.359,3304.391353,28.03700779,28.03700779,0,245792.1936,2085.490764,2085.490764,0,0.755050609,2.14870226,0.032465493,0.037068523,1.324414533,0.465397193,30.80193449,26.97706657
197,325838166,0,1,-1,1000,0.05,0.05,1,0.952961591,0.759554777,0.873885415,0.343216753,0.343216753,0.343216753,0.343216753,1.38362E-05,1.46317E-05,0.913746436,0.913746436,0,3.173441531,3.024167892,2.410402676,2.77322427,3.173441531,3.024167892,2.410402676,2.77322427,0.019546249,0.016724467,0.026842387,0.026842387,0.980453751,0.983275533,0.946315225,0.973157613,10000000,9804537.507,3093.510137,87.74792523,87.74792523,0,181875.6233,5158.93205,5158.93205,0,0.697006011,1.639469013,0.016515883,0.035985357,1.434707856,0.609953584,60.54777808,27.78908134
198,144149317,0,1,-1,1000,0.05,0.05,1,0.87402424,0.791942827,0.977017512,0.211467909,0.211467909,0.211467909,0.211467909,1.42838E-05,1.04401E-05,0.939210015,0.939210015,0,4.820239233,4.213005933,3.817353885,4.709458144,4.820239233,4.213005933,3.817353885,4.709458144,0.023162971,0.000970429,0.002086669,0.002086669,0.976837029,0.999029571,0.995826663,0.997913331,10000000,9768370.293,223.8419942,0.469041525,0.469041525,0,230439.1962,482.865391,482.865391,0,0.299832002,2.462627216,0.019196573,0.024613246,3.335201029,0.406070393,52.09263107,40.62852961
199,1690033234,0,1,-1,1000,0.05,0.05,1,0.82877323,0.942654846,0.766972482,0.434451001,0.434451001,0.434451001,0.434451001,1.42224E-05,1.1701E-05,0.853364787,0.853364787,0,2.644353205,2.191569146,2.492712364,2.028146141,2.644353205,2.191569146,2.492712364,2.028146141,0.023823949,0.007327673,0.016407195,0.016407195,0.976176051,0.992672327,0.967185611,0.983592805,10000000,9761760.512,1688.455691,28.64271439,28.64271439,0,228733.3487,3880.198937,3880.198937,0,0.958665853,2.402825636,0.02086072,0.03751273,1.043116323,0.416176682,47.93698503,26.65761741
200,1574604397,0,1,-1,1000,0.05,0.05,1,0.801537333,0.84639167,0.776519837,0.38502605,0.38502605,0.38502605,0.38502605,1.22878E-05,1.49663E-05,0.860369729,0.860369729,0,2.705953876,2.168923055,2.290296822,2.101226862,2.705953876,2.168923055,2.290296822,2.101226862,0.020656369,0.016539187,0.007883401,0.007883401,0.979343631,0.983460813,0.984233198,0.992116599,10000000,9793436.308,3362.529888,26.93281621,26.93281621,0,199944.3136,1601.491624,1601.491624,0,0.913163593,1.991767158,0.019601403,0.035948529,1.095094031,0.502066718,51.01675595,27.81755018
201,112306406,0,1,-1,1000,0.05,0.05,1,0.754861973,0.997444226,0.919916644,0.378881064,0.378881064,0.378881064,0.378881064,1.06322E-05,9.51164E-06,0.84022473,0.84022473,0,3.155040949,2.381620436,3.146977377,2.902374681,3.155040949,2.381620436,3.146977377,2.902374681,0.022174075,0.003680726,0.010427172,0.010427172,0.977825925,0.996319274,0.979145656,0.989572828,10000000,9778259.247,799.1463536,8.510313408,8.510313408,0,216317.3484,2303.618632,2303.618632,0,0.675429453,2.150559982,0.018623377,0.018188646,1.480539522,0.464995168,53.69595413,54.97935309
202,2116188717,0,1,-1,1000,0.05,0.05,1,0.893075553,0.755185611,0.873024802,0.190950016,0.190950016,0.190950016,0.190950016,9.85014E-06,6.38037E-06,0.951200372,0.951200372,0,6.55159218,5.851066809,4.947668142,5.719702469,6.55159218,5.851066809,4.947668142,5.719702469,0.020494822,0.002946634,0.015533691,0.015533691,0.979505178,0.997053366,0.968932618,0.984466309,10000000,9795051.781,585.1455766,9.380911067,9.380911067,0,197995.8684,3174.221437,3174.221437,0,0.210418304,1.89140019,0.01432854,0.004116219,4.752438264,0.52870884,69.79078358,242.9414151
203,2020308310,0,1,-1,1000,0.05,0.05,1,0.882256705,0.942308695,0.890050467,0.308922299,0.308922299,0.308922299,0.308922299,6.73356E-06,7.57969E-06,0.940868831,0.940868831,0,3.813481509,3.364469632,3.593476785,3.394190997,3.813481509,3.364469632,3.593476785,3.394190997,0.019551876,0.018115259,0.031723085,0.031723085,0.980448124,0.981884741,0.93655383,0.968276915,10000000,9804481.237,3317.15474,112.3591392,112.3591392,0,179796.6914,6090.099216,6090.099216,0,0.499821828,1.582395457,0.02539587,0.02455069,2.000712941,0.63195328,39.37648184,40.73205229
204,364459401,0,1,-1,1000,0.05,0.05,1,0.979029829,0.958317018,0.968138698,0.361587366,0.361587366,0.361587366,0.361587366,9.37698E-06,6.0869E-06,0.882535508,0.882535508,0,2.922614311,2.861326588,2.800791031,2.829496015,2.922614311,2.861326588,2.800791031,2.829496015,0.02043743,0.006677933,0.020930457,0.020930457,0.97956257,0.993322067,0.958139087,0.979069543,10000000,9795625.705,1307.666212,28.56584329,28.56584329,0,194511.3344,4249.081491,4249.081491,0,0.773873179,2.002739435,0.01051378,0.038346147,1.292201393,0.499316078,95.11327028,26.07823915
205,1856685700,0,1,-1,1000,0.05,0.05,1,0.820431332,0.912025336,0.996773192,0.432672446,0.432672446,0.432672446,0.432672446,5.34274E-06,9.48063E-06,0.875262743,0.875262743,0,2.781132999,2.28172865,2.536463758,2.772158815,2.781132999,2.28172865,2.536463758,2.772158815,0.019161861,0.006023212,0.019974002,0.019974002,0.980838139,0.993976788,0.960051996,0.980025998,10000000,9808381.393,1108.053033,23.05318236,23.05318236,0,182855.7729,3804.337294,3804.337294,0,0.991235872,1.959864579,0.016757982,0.026457816,1.008841618,0.510239335,59.67305584,37.796015
206,518710662,0,1,-1,1000,0.05,0.05,1,0.934150229,0.860139832,0.767595442,0.131831762,0.131831762,0.131831762,0.131831762,6.25321E-06,8.5474E-06,0.878538924,0.878538924,0,7.919413039,7.397921502,6.811802602,6.078905353,7.919413039,7.397921502,6.811802602,6.078905353,0.021969639,0.014428293,0.016232739,0.016232739,0.978030361,0.985571707,0.967534522,0.983767261,10000000,9780303.614,3066.933425,51.45524966,51.45524966,0,209496.9041,3514.818878,3514.818878,0,0.155409281,2.283001553,0.023935135,0.015450947,6.434622131,0.438019851,41.77958461,64.72095355
207,1673533167,0,1,-1,1000,0.05,0.05,1,0.953691269,0.965815751,0.770662754,0.388626219,0.388626219,0.388626219,0.388626219,7.48925E-06,1.00311E-05,0.86887725,0.86887725,0,2.798397769,2.66880752,2.702736644,2.156620931,2.798397769,2.66880752,2.702736644,2.156620931,0.021728464,0.004051993,0.023191971,0.023191971,0.978271536,0.995948007,0.953616057,0.976808029,10000000,9782715.358,839.5977977,20.4190438,20.4190438,0,206366.5262,5018.840151,5018.840151,0,0.772378728,2.576737758,0.035792913,0.038146065,1.294701633,0.388087611,27.93849134,26.21502366
208,1097856232,0,1,-1,1000,0.05,0.05,1,0.98172624,0.823630958,0.832589065,0.390773688,0.390773688,0.390773688,0.390773688,7.0989E-06,1.43109E-05,0.973153283,0.973153283,0,2.755435009,2.705082849,2.269461575,2.294145057,2.755435009,2.705082849,2.269461575,2.294145057,0.024319167,0.016530737,0.011606982,0.011606982,0.975680833,0.983469263,0.976786035,0.988393018,10000000,9756808.332,3926.814055,46.66166349,46.66166349,0,233619.4109,2776.059723,2776.059723,0,0.800101721,2.414639205,0.036904942,0.009036311,1.249841081,0.414140547,27.09664174,110.6646257
209,894005146,0,1,-1,1000,0.05,0.05,1,0.880898836,0.82487946,0.90306812,0.213697192,0.213697192,0.213697192,0.213697192,1.10452E-05,1.12996E-05,0.824660761,0.824660761,0,5.640410445,4.968630995,4.652658723,5.093674859,5.640410445,4.968630995,4.652658723,5.093674859,0.025129274,0.00547107,0.008383814,0.008383814,0.974870726,0.99452893,0.983232372,0.991616186,10000000,9748707.262,1351.787351,11.5264044,11.5264044,0,245727.3675,2095.265212,2095.265212,0,0.252517252,1.966943033,0.020784291,0.005106147,3.960125457,0.508403133,48.11326124,195.8423929
210,310281488,0,1,-1,1000,0.05,0.05,1,0.934665009,0.90267623,0.841341635,0.411543179,0.411543179,0.411543179,0.411543179,1.48811E-05,1.27583E-05,0.971905732,0.971905732,0,2.779104075,2.597531334,2.50863119,2.338175967,2.779104075,2.597531334,2.50863119,2.338175967,0.02262613,0.003059818,0.001566075,0.001566075,0.97737387,0.996940182,0.996867851,0.998433925,10000000,9773738.696,690.1500156,1.084222377,1.084222377,0,224862.4702,353.2578663,353.2578663,0,0.851024644,2.515872911,0.010692182,0.012330168,1.175054104,0.397476357,93.52628123,81.10189594
211,1972029726,0,1,-1,1000,0.05,0.05,1,0.937940098,0.967200444,0.990798815,0.43619562,0.43619562,0.43619562,0.43619562,5.62406E-06,5.89308E-06,0.981707198,0.981707198,0,2.483852324,2.329704691,2.402383072,2.460997939,2.483852324,2.329704691,2.402383072,2.460997939,0.024637063,0.007865707,0.012667479,0.012667479,0.975362937,0.992134293,0.974665042,0.987332521,10000000,9753629.366,1888.783171,24.54804472,24.54804472,0,238240.0609,3096.346769,3096.346769,0,0.996431646,2.66792864,0.032947278,0.012348271,1.003581132,0.374822619,30.35152121,80.98300001
212,1120820323,0,1,-1,1000,0.05,0.05,1,0.95603667,0.820031108,0.849964809,0.40058748,0.40058748,0.40058748,0.40058748,1.44781E-05,1.21659E-05,0.900171368,0.900171368,0,2.643293132,2.527085163,2.167582597,2.246706143,2.643293132,2.527085163,2.167582597,2.246706143,0.023891992,0.006969449,0.030853238,0.030853238,0.976108008,0.993030551,0.938293524,0.969146762,10000000,9761080.079,1562.390242,51.37496641,51.37496641,0,222614.6246,7320.078269,7320.078269,0,0.853949073,2.391986058,0.038164501,0.00951862,1.17103002,0.418062637,26.20236036,105.0572498
213,1202991562,0,1,-1,1000,0.05,0.05,1,0.988854056,0.926936993,0.78307786,0.393620076,0.393620076,0.393620076,0.393620076,5.7856E-06,8.85724E-06,0.951045681,0.951045681,0,2.550922229,2.522489792,2.364544179,1.997570721,2.550922229,2.522489792,2.364544179,1.997570721,0.024192977,0.014880805,0.022941294,0.022941294,0.975807023,0.985119195,0.954117412,0.977058706,10000000,9758070.23,3434.927438,82.59117794,82.59117794,0,227394.4784,5467.590849,5467.590849,0,0.924406263,2.542267251,0.007139597,0.027437438,1.081775449,0.393349676,140.0639366,36.44655132
214,510837880,0,1,-1,1000,0.05,0.05,1,0.895875602,0.939573908,0.911418967,0.276288434,0.276288434,0.276288434,0.276288434,8.72064E-06,1.19958E-05,0.933143596,0.933143596,0,3.768392907,3.376011264,3.540683652,3.434584771,3.768392907,3.376011264,3.540683652,3.434584771,0.023393109,0.00753922,0.021584766,0.021584766,0.976606891,0.99246078,0.956830469,0.978415234,10000000,9766068.908,1687.52157,38.06814138,38.06814138,0,222144.8744,5011.279639,5011.279639,0,0.438559154,2.429842514,0.016158252,0.005523812,2.280194109,0.411549306,61.88788123,181.0344177
215,366759379,0,1,-1,1000,0.05,0.05,1,0.980634847,0.835331479,0.910416125,0.330482759,0.330482759,0.330482759,0.330482759,1.33751E-05,1.34723E-05,0.823617854,0.823617854,0,3.155164856,3.094064606,2.635608524,2.87251296,3.155164856,3.094064606,2.635608524,2.87251296,0.025523651,0.008136741,0.011128999,0.011128999,0.974476349,0.991863259,0.977742002,0.988871001,10000000,9744763.492,2030.568024,23.11263084,23.11263084,0,247524.886,2817.414263,2817.414263,0,0.576873084,2.637554685,0.031157064,0.018342596,1.733483549,0.379139059,32.09545069,54.51790907
216,620805930,0,1,-1,1000,0.05,0.05,1,0.818780389,0.873045525,0.970475281,0.252328075,0.252328075,0.252328075,0.252328075,1.01793E-05,1.07981E-05,0.886436265,0.886436265,0,3.989965967,3.266905887,3.483421932,3.872163345,3.989965967,3.266905887,3.483421932,3.872163345,0.023069215,0.006172162,0.006750453,0.006750453,0.976930785,0.993827838,0.986499093,0.993249547,10000000,9769307.852,1404.645694,9.611762955,9.611762955,0,226172.949,1547.664854,1547.664854,0,0.427037446,1.627621899,0.019516545,0.023050493,2.341715017,0.614393306,51.23857836,43.3830192
217,328537764,0,1,-1,1000,0.05,0.05,1,0.817801286,0.959594597,0.873279433,0.330418808,0.330418808,0.330418808,0.330418808,7.69732E-06,1.2104E-05,0.827719092,0.827719092,0,2.641396168,2.160137184,2.534669492,2.306676949,2.641396168,2.160137184,2.534669492,2.306676949,0.024018522,0.001027992,0.023247367,0.023247367,0.975981478,0.998972008,0.953505267,0.976752633,10000000,9759814.78,235.4284924,5.739970908,5.739970908,0,228782.4436,5577.933909,5577.933909,0,0.781233804,2.389477817,0.011130546,0.021271776,1.280026536,0.418501479,89.84285401,47.0106496
218,73306246,0,1,-1,1000,0.05,0.05,1,0.867651264,0.78654521,0.885223591,0.292525169,0.292525169,0.292525169,0.292525169,1.48993E-05,1.17269E-05,0.842791591,0.842791591,0,3.555859636,3.085246107,2.796844362,3.147730835,3.555859636,3.085246107,2.796844362,3.147730835,0.018685462,0.00148843,0.032715274,0.032715274,0.981314538,0.99851157,0.934569452,0.967284726,10000000,9813145.384,259.9224528,9.098771937,9.098771937,0,174368.6932,6103.901203,6103.901203,0,0.523268172,1.825584698,0.0240957,0.02618084,1.911065975,0.54776971,41.5011809,38.1958713
219,294215962,0,1,-1,1000,0.05,0.05,1,0.876730754,0.911109279,0.838584086,0.287628312,0.287628312,0.287628312,0.287628312,9.6052E-06,6.6519E-06,0.944433853,0.944433853,0,3.751706203,3.289236208,3.418214333,3.146121119,3.751706203,3.289236208,3.418214333,3.146121119,0.01908262,0.017953496,0.029576543,0.029576543,0.98091738,0.982046504,0.940846914,0.970423457,10000000,9809173.804,3223.339041,101.3291591,101.3291591,0,176314.8985,5542.650079,5542.650079,0,0.468822601,2.198714875,0.011504581,0.031019217,2.13300297,0.454811131,86.92189775,32.23807979
220,1554136976,0,1,-1,1000,0.05,0.05,1,0.951457037,0.944904654,0.765280867,0.222950634,0.222950634,0.222950634,0.222950634,6.62764E-06,1.02028E-05,0.869385702,0.869385702,0,5.152201504,4.902098379,4.868339178,3.942881235,5.152201504,4.902098379,4.868339178,3.942881235,0.023651735,0.014624661,0.025350787,0.025350787,0.976348265,0.985375339,0.949298426,0.974649213,10000000,9763482.648,3283.609981,87.6880176,87.6880176,0,221241.9404,5908.212996,5908.212996,0,0.285709228,2.145412583,0.005933585,0.017082062,3.500061954,0.466110811,168.5321762,58.54094261
221,2119363627,0,1,-1,1000,0.05,0.05,1,0.78668835,0.868250547,0.919004718,0.321323433,0.321323433,0.321323433,0.321323433,1.29193E-05,9.4193E-06,0.967726976,0.967726976,0,3.060482332,2.407645798,2.65726546,2.812597704,3.060482332,2.407645798,2.65726546,2.812597704,0.02665553,0.007434572,0.028572538,0.028572538,0.97334447,0.992565428,0.942854924,0.971427462,10000000,9733444.698,1868.47879,56.62290131,56.62290131,0,249454.5001,7559.538602,7559.538602,0,0.619641629,2.283245567,0.017846071,0.014163522,1.61383605,0.437973039,56.03474348,70.60390639
