Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,% of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx | Rst to A,Total: Received 1st Tx | Rst to B,Total: Received 1st Tx | Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx | Rst to A,Average ratio: % Received 1st Tx | Rst to B,Average ratio: % Received 1st Tx | Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-4636762,1207219069,10113571,4636762,185470.48,6658855,734107,444881,7,5621674,663146,403234,13,6603261,727404,440748,7,1977864,226702,137582,3,0,146343,93741,9,0,0,0,0,12280529,1347850,816483,16,1970304,149909,15412,0,594061,45836,4875,0,1708466,335957,96094,7,514302,105592,29269,3,0,146343,0,0,0,0,0,0,1,149909,0,0,0,45836,0,0,9,2,96094,7,1,1,29269,3,5248955,4543012,93750,12497819,10113571,954106,578330,10,9791967,4636762,9998562.642,123193.6725,2451.478958,119554.8978,11829.58741,7187.415998,0.181079002,0.01232146,0.019779541,0.08403624,0.066094791,1.03625E-06,0.082685659,0.064702338,7.11732E-07,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-19911628,1613787398,25079225,19911628,796465.12,14478786,407476,1241213,1,19784890,580965,1744791,0,14374125,404532,1231909,1,8108965,242353,717340,0,0,58149,121783,1,0,0,0,0,34263676,946730,2900829,0,1158319,65402,9981,0,639571,34457,5809,0,1866837,157762,136801,1,1044574,96256,70140,0,0,58149,0,0,0,0,0,0,1,65402,0,0,0,34457,0,0,9,1,136801,1,8,0,70140,0,4979090,19789844,121784,12489259,25079225,646885,1949249,1,24768934,19911628,9996139.856,433188.6497,5006.577958,425237.8298,11514.4082,34121.65026,0.000439512,0.043335807,0.011652885,0.030288605,0.075165255,1.17852E-09,0.029403515,0.074404569,4.64512E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-20579322,591237062,29381572,20579322,823172.88,20442439,864737,540255,1,19565379,852194,544779,1,20149344,852674,532770,1,7314967,324573,207243,0,0,130040,129179,3,0,0,0,0,40007818,1640945,1007403,1,1905129,156115,11418,0,676069,49910,4475,0,3932347,409697,155026,1,1414740,160278,51752,0,0,130040,0,0,0,0,0,0,1,156115,0,0,0,49910,0,0,25,1,155026,1,7,1,51752,0,8514118,20450140,129182,12489571,29381572,1177247,740013,1,28964258,20579322,10000643.74,450953.3815,11772.97077,435730.9067,18568.13856,11899.70575,0.015492803,0.045090486,0.026301383,0.047280846,0.025727763,4.26621E-08,0.046168969,0.024679156,4.25857E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-7639401,750449169,16114956,7639401,305576.04,10851951,891906,445807,0,9991508,855188,466369,0,10640365,874121,437120,0,3679150,312445,171755,0,0,106155,150806,4,0,0,0,0,20843459,1707165,849229,0,1794983,108273,10081,0,621065,37811,4024,0,3883226,447297,153890,0,1343177,160930,59837,0,0,106155,0,0,0,0,0,0,0,108273,0,0,0,37811,0,0,20,3,153890,0,6,0,59837,0,8264754,7488591,150810,12492107,16114956,1186566,608875,0,15753345,7639401,9999078.973,279176.0868,9653.835732,267630.1479,20803.68355,11423.76475,0.001318536,0.027920374,0.034573865,0.073455049,0.040006266,4.5109E-09,0.072617114,0.037086978,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-10220392,935901254,14408741,10220392,408815.68,8462919,766898,651862,0,9921587,926539,807040,1,8417702,762438,648147,0,3902451,361935,316068,0,0,57350,91920,1,0,0,0,0,18384506,1664342,1411397,0,934067,59346,7662,0,430009,27097,3748,0,1604852,222498,95013,0,744198,105628,44403,0,0,57350,0,0,0,0,0,0,1,59346,0,0,1,27097,0,0,7,1,95013,0,2,1,44403,0,4052649,10128471,91921,12491921,14408741,1124373,964215,0,14181120,10220392,9997056.782,243483.4907,2603.664652,239188.4676,19189.56258,16725.56587,0.031534996,0.024355642,0.010714289,0.078496675,0.066103695,1.18188E-07,0.077789524,0.064549502,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-13230289,1350333516,20423945,13230289,529211.56,13566241,715438,492766,1,12945049,715124,507195,1,13433605,708389,488104,1,5288670,295527,209649,0,0,104402,111699,2,0,0,0,0,26511290,1375304,938315,1,1729881,116027,11413,0,675904,43630,4925,0,2937719,318434,124251,1,1156211,135177,49075,0,0,104402,0,0,0,0,0,0,2,116027,0,0,1,43630,0,0,15,1,124251,1,4,1,49075,0,6969640,13118588,111701,12488899,20423945,1003916,697753,1,20088228,13230289,9999742.48,345779.4648,6790.592352,336591.267,17504.11186,12434.47676,0.012526096,0.034578638,0.019689078,0.052257142,0.03468946,3.94169E-08,0.050833715,0.033064737,5.38315E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-3798098,2007147628,7612631,3798098,151923.92,5004279,303745,478854,1,3980041,260047,400604,2,4946929,300008,472740,1,1634757,102001,156195,0,0,66095,70856,2,0,0,0,0,8984320,535296,849792,1,1367790,71996,12327,0,454515,22594,4319,0,1260594,128156,77206,1,417969,44372,23306,0,0,66095,0,0,0,0,0,0,1,71996,0,0,0,22594,0,0,6,0,77206,1,4,2,23306,0,3690029,3727240,70858,12495671,7612631,402009,628935,1,7417269,3798098,10003068.19,106205.6692,2971.069773,102340.8385,5746.565432,8722.883639,0.038457312,0.010618992,0.027661345,0.04223455,0.102227526,2.35408E-07,0.041121186,0.102299181,8.66752E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-6143526,1304984952,9905528,6143526,245741.04,6057119,393755,469649,0,8539790,569535,670432,0,5985826,388942,463705,0,2683080,178519,205456,0,0,72853,47134,0,0,0,0,0,14596909,916288,1110509,0,1241559,85363,12300,0,557508,34491,5815,0,1102411,132638,55321,0,496062,63418,21376,0,0,72853,0,0,0,0,0,0,0,85363,0,0,1,34491,0,0,6,0,55321,0,3,0,21376,0,3611701,6096392,47134,12498719,9905528,567461,669161,0,9708093,6143526,10000025.97,197446.8334,2914.680914,193369.1495,11381.69003,13154.68619,0,0.019745567,0.014722646,0.053352383,0.070885116,0,0.052964648,0.071737287,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-12535846,311056705,18157035,12535846,501433.84,11218243,308404,1941066,194,7564604,235560,1356681,152,11128420,306009,1924194,193,3981789,124469,691883,78,0,75817,158536,43,0,0,0,0,18782847,507241,3229270,322,1735759,81280,15868,0,623404,31257,5871,0,2099353,145660,169948,47,752279,60352,57053,17,0,75817,0,0,0,0,0,0,3,81280,0,0,0,31257,0,0,9,1,169948,47,3,1,57053,17,5438529,12377267,158579,12494149,18157035,430478,2616077,271,17815796,12535846,10003303.71,226777.2078,6414.849357,218230.592,5832.1802,32411.22767,3.549390177,0.022671616,0.028257333,0.022972308,0.147136809,1.41621E-05,0.02125353,0.148152237,1.34682E-05,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-6399464,654710646,10134398,6399464,255978.56,6272847,234078,339132,0,6212922,251608,356377,0,6193494,231039,334618,0,3078179,123771,173297,0,0,47722,56021,0,0,0,0,0,12485769,451748,656711,0,1069375,55406,7760,0,533582,26253,4266,0,1226941,102143,64990,0,613029,56618,29823,0,0,47722,0,0,0,0,0,0,1,55406,0,0,0,26253,0,0,3,0,64990,0,3,0,29823,0,3613707,6343443,56021,12496043,10134398,354810,507915,0,9957150,6399464,10003200.89,153071.2555,4175.618394,147705.791,5579.501703,7805.231293,0,0.015302647,0.027228267,0.030038761,0.049604721,0,0.028878125,0.048690207,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-26369343,1704998238,33896279,26369343,1054773.72,22035041,997485,1965705,20,23110259,1079433,2100590,15,21605612,978444,1927039,20,8246686,391161,747314,3,0,136610,151734,20,0,0,0,0,45145300,2001752,3985452,31,2096572,156421,21273,0,778227,55348,8244,0,2799837,333681,173878,20,1056039,135575,58676,3,0,136610,0,0,0,0,0,0,5,156421,0,0,2,55348,0,0,20,0,173878,20,3,1,58676,3,7229417,26217589,151754,12483523,33896279,1369605,2674353,23,33447006,26369343,9994095.515,540433.4467,16402.43808,520051.5275,22411.83463,42707.17899,0.321393253,0.05407837,0.030504446,0.046591803,0.072359858,6.91589E-07,0.04545202,0.07257245,7.78483E-07,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-3362495,1147413249,6602589,3362495,134499.8,4134620,227320,212238,0,6190205,361957,335648,2,4068387,223351,208558,0,1894700,107783,99809,1,0,46846,39213,0,0,0,0,0,10324825,565864,528262,0,1055022,47587,8317,0,494152,22671,4052,0,987529,92976,39815,0,462426,45498,19016,1,0,46846,0,0,0,0,0,0,1,47587,0,0,0,22671,0,0,4,0,39815,0,2,1,19016,1,3149964,3323282,39213,12502213,6602589,331134,308367,1,6473246,3362495,9998426.482,111926.7696,2053.922756,109097.644,5721.130205,5292.064169,0.002637073,0.011195438,0.018293628,0.040884822,0.05199184,1.69499E-08,0.040173056,0.051243452,1.08578E-07,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-4919070,1016666448,9742443,4919070,196762.8,6366852,423295,388934,0,4849159,366796,309357,1,6323854,420054,385866,0,2303789,168453,140427,0,0,133857,47778,2,0,0,0,0,11216011,720242,675859,0,2065121,148474,19525,0,757799,55227,7274,0,1106169,166712,52883,0,404426,69838,17320,0,0,133857,0,0,0,0,0,0,3,148474,0,0,2,55227,0,0,4,0,52883,0,3,1,17320,0,4596851,4871290,47780,12493989,9742443,588507,526293,0,9468141,4919070,9997009.413,120359.3463,2633.370069,116582.1181,7727.681354,6458.812988,0.001208658,0.012038769,0.021666658,0.044297308,0.065483728,5.51487E-09,0.041722866,0.065442571,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-18256915,54659733,25503087,18256915,730276.6,14701782,1772766,1467015,1,15008631,1871658,1567079,0,14523142,1750905,1448941,1,6327168,792324,660606,0,0,164641,178111,7,0,0,0,0,29710413,3560534,2942318,0,1677556,175695,14015,0,719910,72834,6241,0,2532646,587024,189910,1,1098637,266318,79956,0,0,164641,0,0,0,0,0,0,1,175695,0,0,1,72834,0,0,13,6,189910,1,8,0,79956,0,6902318,18078797,178118,12486782,25503087,2543229,2109547,1,24981115,18256915,9994150.222,418138.7705,9606.800242,405537.6692,42347.60378,35372.00505,0.003845731,0.041839573,0.023136537,0.10273745,0.078138172,1.04217E-08,0.101338919,0.076690143,4.61257E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-10304435,705932755,14136656,10304435,412177.4,9548520,627401,324368,0,7165342,480959,254592,0,9445381,620511,320776,0,3402015,226945,121028,0,0,55237,50762,1,0,0,0,0,16713862,1077026,549153,0,1081152,66342,9235,0,388634,20226,3639,0,1481014,158489,61089,0,533136,58864,19468,0,0,55237,0,0,0,0,0,0,3,66342,0,0,0,20226,0,0,8,1,61089,0,4,0,19468,0,3714147,10253672,50763,12491391,14136656,847456,441804,0,13967819,10304435,9995366.784,214809.3075,6292.399626,206857.141,12939.45138,6900.632678,0.000988902,0.021490943,0.029301758,0.059767922,0.031500091,4.55245E-09,0.059544404,0.030682626,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-4266841,1315421804,8234407,4266841,170673.64,5557049,464836,276368,0,4253006,371225,222249,0,5462286,456502,271273,0,1803012,150603,90731,0,0,69773,51070,4,0,0,0,0,9810055,799927,472077,0,1378768,82161,10489,0,458916,23745,3669,0,1333927,155335,60233,0,440960,52745,17369,0,0,69773,0,0,0,0,0,0,0,82161,0,0,1,23745,0,0,6,3,60233,0,2,0,17369,0,3834797,4215767,51074,12498358,8234407,607105,362004,0,8050564,4266841,10003563.17,120203.7473,4736.628942,114500.4116,8816.491045,5290.573344,0.002746951,0.012017343,0.039240478,0.069947248,0.047733074,1.2534E-08,0.069759363,0.047308957,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-10988802,1206425715,17922384,10988802,439552.08,12373823,469900,380544,0,15655250,610033,499024,0,12132617,460742,373261,0,4624629,182405,148730,0,0,83302,100781,1,0,0,0,0,28029073,1030473,818875,0,1509651,98950,9161,0,569791,33808,3783,0,3120880,238487,119363,0,1188091,97882,42093,0,0,83302,0,0,0,0,0,0,3,98950,0,0,1,33808,0,0,15,1,119363,0,3,0,42093,0,6737703,10888020,100782,12491533,17922384,643147,521991,0,17625723,10988802,10001650.98,304300.56,7250.480167,294945.9621,11120.18712,9085.849467,0.000219756,0.03042415,0.023867874,0.038771745,0.028742925,8.06437E-10,0.038163765,0.028133822,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-4324404,668442921,9388836,4324404,172976.16,6340051,432648,432532,0,4757550,365880,344905,0,6269948,427419,427327,0,1980246,146477,137419,0,0,125639,69894,1,0,0,0,0,11097601,750486,752515,0,2076124,130055,19223,0,661352,43622,6299,0,1398863,193923,72381,0,442289,67428,22427,0,0,125639,0,0,0,0,0,0,3,130055,0,0,1,43622,0,0,6,1,72381,0,2,0,22427,0,4865488,4254509,69895,12499383,9388836,573896,564746,0,9119997,4324404,9996726.185,117205.4507,3350.601253,112752.5449,7554.433249,7056.079991,0.000219756,0.011723575,0.028560859,0.04781931,0.073283425,1.38417E-09,0.045511711,0.072911193,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-1587756,47556352,4492325,1587756,63510.24,2932197,166967,177119,0,2027743,132533,138933,0,2900790,164996,174977,0,1112707,68063,70792,0,0,47343,48409,1,0,0,0,0,4959940,273761,290652,0,979077,52557,7704,0,377965,20525,3368,0,952090,84678,53696,0,365249,35894,20108,0,0,47343,0,0,0,0,0,0,0,52557,0,0,0,20525,0,0,3,1,53696,0,2,0,20108,0,2806019,1539346,48410,12498277,4492325,233059,245769,0,4345365,1587756,10000892.64,64398.05582,2284.795407,61585.82804,3492.620591,3626.185914,0.00054939,0.00644011,0.035403707,0.035964265,0.066645251,4.37493E-09,0.034159028,0.064153467,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-15423556,2105214047,21642783,15423556,616942.24,13796115,1481006,1940279,0,9745500,1070696,1410035,0,13754312,1476022,1933501,0,3585650,388898,504400,0,0,115119,171138,2,0,0,0,0,23541615,2516513,3298669,0,1846125,120541,18749,0,474692,29765,4669,0,2555310,356533,179134,0,664823,93427,43632,0,0,115119,0,0,0,0,0,0,2,120541,0,0,0,29765,0,0,12,2,179134,0,5,0,43632,0,6014307,15252416,171140,12494492,21642783,1864920,2437901,0,21266723,15423556,9999728.379,334965.4473,3619.740908,328805.1075,28983.75519,37589.1758,0.000769146,0.033497458,0.010907044,0.086057923,0.10379011,2.63866E-09,0.085787388,0.104480039,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-12710491,1683012749,19466279,12710491,508419.64,13021003,1014656,1225661,36,9890145,794604,957114,20,12891781,1004377,1212798,36,3709869,296247,351167,4,0,125867,149617,13,0,0,0,0,22911148,1754753,2119313,52,2093802,143104,20345,0,599410,37268,6099,0,2603667,334962,169898,13,750688,100796,43156,1,0,125867,0,0,0,0,0,0,1,143104,0,0,1,37268,0,0,19,1,169898,13,6,2,43156,1,6509739,12560861,149630,12495378,19466279,1300624,1563965,40,19070600,12710491,10005026.7,305054.6381,7304.627184,295464.6361,20672.13581,24521.23448,0.747390397,0.030490231,0.023948656,0.066954747,0.078890084,2.2867E-06,0.066077594,0.078959061,1.93159E-06,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-6238462,258432933,10078190,6238462,249538.48,5917203,974961,529814,1,7535638,1255839,682454,1,5843490,962135,522734,1,2196955,358615,194260,0,0,95978,58383,3,0,0,0,0,13452841,2175013,1178481,1,1285501,115102,13430,0,483025,36660,5043,0,1106405,247771,69952,1,418406,93808,22207,0,0,95978,0,0,0,0,0,0,3,115102,0,0,0,36660,0,0,5,2,69952,1,6,1,22207,0,3653372,6180076,58386,12493148,10078190,1320750,716994,1,9833448,6238462,9996716.725,162591.9646,2759.727393,158649.1028,21101.3782,11431.03769,0.008021097,0.016264686,0.016912651,0.128724144,0.07387616,4.11006E-08,0.129833081,0.074653337,8.31411E-08,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-5917269,973927346,10932601,5917269,236690.76,7093827,209087,229110,0,7588212,243526,265133,0,6982559,205775,225503,0,3298304,105618,114842,0,0,63095,64577,0,0,0,0,0,14682039,403985,444382,0,1367136,77185,7789,0,649446,34537,4278,0,1804607,107482,79081,0,852726,59282,35348,0,0,63095,0,0,0,0,0,0,0,77185,0,0,1,34537,0,0,3,0,79081,0,6,0,35348,0,4852736,5852692,64577,12497171,10932601,311393,340345,0,10705428,5917269,10003370.8,176606.6342,4929.01791,170393.9756,5312.268872,5746.303373,0,0.017655502,0.027867329,0.026238333,0.031881309,0,0.024849395,0.03051848,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-19892374,947459372,26333825,19892374,795694.96,15145949,644477,2845143,0,10142227,486903,1963266,0,15065582,641087,2828440,0,6297817,307973,1192926,0,0,131225,163897,0,0,0,0,0,25288176,1057572,4726070,0,1899247,141840,15762,0,783811,63191,6958,0,2138772,279135,176820,0,890099,136665,69398,0,0,131225,0,0,0,0,0,0,0,141840,0,0,2,63191,0,0,13,0,176820,0,5,0,69398,0,6150429,19728477,163897,12487078,26333825,949060,4021366,0,25878906,19892374,10001878.29,361064.2726,8544.047577,349428.6382,14118.31315,54767.32733,0,0.036098063,0.023722423,0.043978261,0.139805157,0,0.040688619,0.141001592,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-2317719,784827532,5469775,2317719,92708.76,3371629,118616,110437,0,4264642,165687,157228,0,3315281,116577,108488,0,1796095,68746,64588,0,0,35184,40431,1,0,0,0,0,7636271,256977,236010,0,798311,40544,4917,0,436180,21964,3187,0,1107810,65966,46511,0,600681,40608,25569,0,0,35184,0,0,0,0,0,0,2,40544,0,0,0,21964,0,0,4,1,46511,0,2,0,25569,0,3057651,2277287,40432,12497368,5469775,185323,173076,0,5334938,2317719,10003355.43,88126.9822,2208.06329,85276.75135,3108.602351,2942.960444,0.001428414,0.008810688,0.024993437,0.023120841,0.031302144,1.03822E-08,0.022188517,0.029524267,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-14138883,1388831052,19569950,14138883,565555.32,14300624,380851,561331,0,11807722,333302,481252,0,13928181,371106,546957,0,4417566,126028,180112,0,0,83078,88864,1,0,0,0,0,26108346,672565,999731,0,1622645,95540,11883,0,514399,29121,4032,0,2188310,167386,102481,0,693823,58721,29227,0,0,83078,0,0,0,0,0,0,3,95540,0,0,2,29121,0,0,8,0,102481,0,0,0,29227,0,5261186,14050018,88865,12491426,19569950,497134,727069,0,19311204,14138883,10004047.07,240632.7023,12186.21701,226148.9647,6406.87353,9140.605538,0.002197561,0.024053466,0.050635088,0.0261286,0.03742722,8.75219E-09,0.024994428,0.036643663,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-18988331,1046197662,28491434,18988331,759533.24,20123608,2045941,1152699,4,20795164,2121997,1208625,3,19729259,2005814,1130367,4,4848104,493365,284520,1,0,114948,253236,6,0,0,0,0,40918772,4120272,2251088,3,1946682,135413,15858,0,465212,27196,3979,0,4862455,598673,298595,4,1185870,147338,64853,1,0,114948,0,0,0,0,0,0,5,135413,0,0,0,27196,0,0,22,2,298595,4,2,2,64853,1,9226034,18735089,253242,12486713,28491434,2499179,1414887,5,27961123,18988331,9998298.969,468501.9804,12683.59202,452473.4545,40819.16273,23629.92572,0.024942314,0.046857737,0.027284662,0.085488595,0.046085842,6.02001E-08,0.086474461,0.045665631,1.86638E-07,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-25805118,2022706304,31865899,25805118,1032204.72,17911648,653543,1934599,12,23000878,879248,2559522,15,17805340,649734,1922453,12,9988804,389289,1110257,10,0,74875,146071,3,0,0,0,0,40912526,1488357,4410293,25,1300640,76001,11751,1,706068,43306,6568,0,2235475,222266,148197,0,1237902,132438,81685,1,0,74875,0,0,0,0,0,0,1,76001,0,1,1,43306,0,0,9,1,148197,0,8,1,81685,1,5853087,25659044,146074,12488795,31865899,1039023,3032710,22,31512131,25805118,9999608.793,567885.8457,6110.84661,558033.6668,19085.68916,54642.69718,0.511482255,0.056788431,0.010889275,0.038355803,0.089653735,9.17958E-07,0.03708319,0.088878421,7.10378E-07,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-10205094,912348660,19435820,10205094,408203.76,13666109,796364,460014,0,13856048,820174,492756,0,13425098,782165,451926,0,4361263,259020,156348,0,0,96449,156919,0,0,0,0,0,27522157,1565810,864973,0,1763246,114680,9782,0,568936,32494,3486,0,4592043,422423,186723,0,1490231,143145,57964,0,0,96449,0,0,0,0,0,0,3,114680,0,0,0,32494,0,0,21,0,186723,0,8,0,57964,0,8993260,10048175,156919,12489168,19435820,1041185,608274,0,19041435,10205094,9996942.004,301368.7653,8280.546533,290806.4473,16249.25832,9809.884848,0,0.030146334,0.027506115,0.055029729,0.030780386,0,0.054784566,0.029713394,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-27574638,1491357501,40190441,27574638,1102985.52,27587042,2081603,872963,76,30075361,2304053,1011723,85,27450836,2071136,868746,76,8815543,682789,301293,22,0,159114,240311,66,0,0,0,0,57662403,4319577,1776541,134,2096917,174864,12040,0,645651,50327,4090,0,6379581,839990,264490,67,2020075,277940,83935,19,0,159114,0,0,0,0,0,0,1,174864,0,0,1,50327,0,0,21,3,264490,67,10,3,83935,19,12276245,27334261,240377,12480278,40190441,2753925,1170039,98,39610506,27574638,9998943.486,595802.1458,5857.869135,585225.8706,41242.68421,18270.79244,1.541588836,0.059582599,0.010007806,0.073312739,0.028152053,2.57866E-06,0.072693963,0.026878678,2.40144E-06,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-2533163,1095579210,5665997,2533163,101326.52,3911149,164611,167159,0,3628909,162595,166338,0,3843975,161586,164017,0,1375640,60071,60708,0,0,38171,43735,1,0,0,0,0,7540058,307253,310698,0,1009924,43276,8204,0,364414,14847,3170,0,1151322,73492,49816,0,412975,28220,16709,0,0,38171,0,0,0,0,0,0,1,43276,0,0,0,14847,0,0,7,0,49816,0,2,0,16709,0,3051711,2489427,43736,12495597,5665997,221657,224725,0,5541138,2533163,10002250,91011.53313,2910.269091,87436.01209,3638.469179,3692.732667,0.000769146,0.00910063,0.031843247,0.031399106,0.041900988,4.37594E-09,0.030543671,0.040714278,0,0
D:1.0yr| T: 8%| Obs: 0.1%,364,0.08,1,0.001,-23860144,169014469,35533900,23860144,954405.76,25741213,782812,593571,3,27086964,847665,677887,6,25360825,771567,584947,3,8339652,264335,212570,1,0,103046,201763,5,0,0,0,0,52828177,1586173,1177925,6,2027504,112894,11596,0,653051,34454,4297,0,6161738,413336,221066,3,2012811,143609,74181,1,0,103046,0,0,0,0,0,0,2,112894,0,0,0,34454,0,0,37,2,221066,3,12,2,74181,1,11427887,23658376,201768,12482045,35533900,1035902,797517,4,35086263,23860144,9994909.605,492446.2874,11376.43775,476897.7216,14707.44874,11849.18262,0.108559499,0.049271268,0.02320565,0.033104027,0.023486509,2.34565E-07,0.032318598,0.022003007,1.17963E-07,0
