Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
165,1818062115,0,1,-1,1000,0.05,0.05,1,0.516374458,0.557414836,0.988150478,0.37235098,0.37235098,0.37235098,0.37235098,8.5047E-06,7.80505E-06,0.833691671,0.833691671,0,2.752229953,1.42118125,1.534133809,2.719617343,2.752229953,1.42118125,1.534133809,2.719617343,0.022165779,0.009350585,0.002031471,0.002031471,0.977834221,0.990649415,0.995937058,0.997968529,10000000,9778342.206,2064.209112,4.210488349,4.210488349,0,218693.0021,446.0809383,446.0809383,0,0.909163221,1.667025165,0.012921688,0.038287742,1.099912509,0.599870968,77.38927266,26.11801941
166,991996911,0,1,-1,1000,0.05,0.05,1,0.833865287,0.768828084,0.890856857,0.356659772,0.356659772,0.356659772,0.356659772,1.22627E-05,8.99004E-06,0.948649755,0.948649755,0,2.818845625,2.350537515,2.16720768,2.511187954,2.818845625,2.350537515,2.16720768,2.511187954,0.027137777,0.016479732,0.021926781,0.021926781,0.972862223,0.983520268,0.956146438,0.978073219,10000000,9728622.233,4276.109473,98.06167004,98.06167004,0,255200.7754,5852.379221,5852.379221,0,0.696125932,2.762056726,0.022083658,0.016755029,1.436521689,0.362049045,45.28235346,59.68357363
167,851087772,0,1,-1,1000,0.05,0.05,1,0.677580514,0.597917248,0.821255817,0.338093974,0.338093974,0.338093974,0.338093974,1.38131E-05,7.22039E-06,0.98880389,0.98880389,0,2.875067191,1.948089505,1.719052264,2.361165654,2.875067191,1.948089505,1.719052264,2.361165654,0.02019086,0.014289584,0.000162159,0.000162159,0.97980914,0.985710416,0.999675682,0.999837841,10000000,9798091.4,2884.254098,0.467859414,0.467859414,0,198958.8637,32.2734316,32.2734316,0,0.764915424,2.047995401,0.002947076,0.014485029,1.307334078,0.488282346,339.3193982,69.03679847
168,1126452941,0,1,-1,1000,0.05,0.05,1,0.906288837,0.944694509,0.823560651,0.165629892,0.165629892,0.165629892,0.165629892,5.29792E-06,9.91159E-06,0.818664032,0.818664032,0,6.775780523,6.140814246,6.401042653,5.580266217,6.775780523,6.140814246,6.401042653,5.580266217,0.024623324,0.010736351,0.009314946,0.009314946,0.975376676,0.989263649,0.981370108,0.990685054,10000000,9753766.763,2594.39566,24.62542418,24.62542418,0,239051.5428,2269.023855,2269.023855,0,0.189790582,2.272992951,0.020042138,0.028340477,5.268965346,0.439948571,49.89487736,35.28522144
169,1032818260,0,1,-1,1000,0.05,0.05,1,0.512393492,0.813842194,0.94757746,0.367205257,0.367205257,0.367205257,0.367205257,1.09275E-05,6.90537E-06,0.943175217,0.943175217,0,2.766778916,1.417679511,2.251721424,2.621737337,2.766778916,1.417679511,2.251721424,2.621737337,0.021389523,0.000460974,0.020689547,0.020689547,0.978610477,0.999539026,0.958620905,0.979310453,10000000,9786104.767,94.52016049,2.039992379,2.039992379,0,204949.9214,4423.355564,4423.355564,0,0.919507076,1.631172708,0.011413474,0.022011208,1.087539211,0.613055868,87.61574349,45.43140078
170,1572083217,0,1,-1,1000,0.05,0.05,1,0.780468519,0.522886571,0.508444208,0.228545997,0.228545997,0.228545997,0.228545997,1.29145E-05,6.45359E-06,0.845721862,0.845721862,0,4.085668505,3.188735648,2.136341196,2.077334486,4.085668505,3.188735648,2.136341196,2.077334486,0.026545161,0.007528233,0.012784621,0.012784621,0.973454839,0.992471767,0.974430757,0.987215379,10000000,9734548.389,1947.284528,25.54855277,25.54855277,0,256716.9299,3368.149818,3368.149818,0,0.384965052,1.850334252,0.023373423,0.025214576,2.597638395,0.540442895,42.78363503,39.65959953
171,2103658265,0,1,-1,1000,0.05,0.05,1,0.873061224,0.724720108,0.522947853,0.365060807,0.365060807,0.365060807,0.365060807,9.15077E-06,1.45055E-05,0.896327222,0.896327222,0,3.486457847,3.043891156,2.526706107,1.823235645,3.486457847,3.043891156,2.526706107,1.823235645,0.020926435,0.004537182,0.001851288,0.001851288,0.979073565,0.995462818,0.996297423,0.998148712,10000000,9790735.648,945.9549808,1.757743732,1.757743732,0,207543.5796,385.6509386,385.6509386,0,0.581270798,2.259052034,0.005947203,0.012140501,1.720368552,0.442663553,168.1462672,82.36892599
172,1835494463,0,1,-1,1000,0.05,0.05,1,0.766914296,0.513104152,0.796956264,0.372877526,0.372877526,0.372877526,0.372877526,6.51559E-06,1.38761E-05,0.83996684,0.83996684,0,3.158643777,2.422409067,1.620713235,2.517300942,3.158643777,2.422409067,1.620713235,2.517300942,0.024356839,0.01155035,0.000407091,0.000407091,0.975643161,0.98844965,0.999185818,0.999592909,10000000,9756431.607,2811.00975,1.14526922,1.14526922,0,240559.074,98.00923069,98.00923069,0,0.625656456,2.468007661,0.027241418,0.013723332,1.598321235,0.405185128,36.70880826,72.86859979
173,1501880085,0,1,-1,1000,0.05,0.05,1,0.923415105,0.894275503,0.663543557,0.402019931,0.402019931,0.402019931,0.402019931,1.02394E-05,1.04993E-05,0.828571654,0.828571654,0,2.682944422,2.477471405,2.399291472,1.780250485,2.682944422,2.477471405,2.399291472,1.780250485,0.026559502,0.014186623,0.003154116,0.003154116,0.973440498,0.985813377,0.993691767,0.996845884,10000000,9734404.976,3744.127612,11.88438328,11.88438328,0,260175.4609,825.833203,825.833203,0,0.827353256,2.621719958,0.010316143,0.029728225,1.208673554,0.381428992,96.93545637,33.63806562
174,1314210064,0,1,-1,1000,0.05,0.05,1,0.636223617,0.985181267,0.937653635,0.189932093,0.189932093,0.189932093,0.189932093,9.17335E-06,7.57528E-06,0.980622097,0.980622097,0,5.056021451,3.216760258,4.981097621,4.740796894,5.056021451,3.216760258,4.981097621,4.740796894,0.02753297,0.01758993,0.010753849,0.010753849,0.97246703,0.98241007,0.978492302,0.989246151,10000000,9724670.302,4738.867649,52.08121296,52.08121296,0,264669.1221,2908.772714,2908.772714,0,0.27403776,2.38988179,0.025837307,0.009180409,3.649132146,0.418430737,38.70372439,108.927613
175,1191281366,0,1,-1,1000,0.05,0.05,1,0.951712971,0.526826187,0.546669526,0.107497408,0.107497408,0.107497408,0.107497408,1.35042E-05,1.35806E-05,0.963073927,0.963073927,0,8.39687722,7.991416963,4.423694807,4.590316889,8.39687722,7.991416963,4.423694807,4.590316889,0.024009509,0.003531793,0.007548538,0.007548538,0.975990491,0.996468207,0.984902924,0.992451462,10000000,9759904.915,835.1642858,6.400904454,6.400904454,0,235635.1874,1805.966019,1805.966019,0,0.144898615,2.104763065,0.006301382,0.023568363,6.901377218,0.47511286,158.6953426,42.42975972
176,613268737,0,1,-1,1000,0.05,0.05,1,0.718369024,0.893452341,0.96353782,0.310172754,0.310172754,0.310172754,0.310172754,6.3669E-06,5.36848E-06,0.945482781,0.945482781,0,3.270363004,2.349327479,2.921913481,3.15111844,3.270363004,2.349327479,2.921913481,3.15111844,0.022604361,0.004022008,0.006199789,0.006199789,0.977395639,0.995977992,0.987600421,0.993800211,10000000,9773956.392,897.8760499,5.636532942,5.636532942,0,222342.8866,1395.786206,1395.786206,0,0.592048172,2.21505843,0.007195967,0.012856922,1.689051748,0.451455359,138.9667266,77.77911097
177,1932623856,0,1,-1,1000,0.05,0.05,1,0.891190429,0.833922988,0.723151167,0.355279722,0.355279722,0.355279722,0.355279722,1.28799E-05,1.27437E-05,0.922755866,0.922755866,0,2.623319053,2.337876832,2.187646062,1.897056234,2.623319053,2.337876832,2.187646062,1.897056234,0.022776393,0.019233352,0.023061079,0.023061079,0.977223607,0.980766648,0.953877843,0.976938921,10000000,9772236.071,4178.618234,101.0228352,101.0228352,0,213080.3466,5151.459052,5151.459052,0,0.927089767,1.72443738,0.01812943,0.032735711,1.0786442,0.579899283,55.1589334,30.54767882
178,617970957,0,1,-1,1000,0.05,0.05,1,0.891680295,0.927743808,0.785501249,0.163246336,0.163246336,0.163246336,0.163246336,1.39419E-05,5.10297E-06,0.848673997,0.848673997,0,6.975935437,6.220304169,6.471880908,5.479606,6.975935437,6.220304169,6.471880908,5.479606,0.02374104,0.006891065,0.0222095,0.0222095,0.97625896,0.993108935,0.955581,0.9777905,10000000,9762589.601,1563.340434,36.33497256,36.33497256,0,225301.5262,5236.431294,5236.431294,0,0.188555141,1.647323685,0.021245572,0.034389386,5.303488384,0.607045239,47.06863215,29.07873934
179,1132318448,0,1,-1,1000,0.05,0.05,1,0.86138313,0.944549111,0.959292088,0.443928258,0.443928258,0.443928258,0.443928258,1.36078E-05,9.24832E-06,0.892582997,0.892582997,0,2.843429758,2.449282426,2.68575905,2.72767967,2.843429758,2.449282426,2.68575905,2.72767967,0.022316007,0.001704308,0.01041361,0.01041361,0.977683993,0.998295692,0.97917278,0.98958639,10000000,9776839.931,372.4123007,3.960645692,3.960645692,0,218139.8531,2319.94128,2319.94128,0,0.881826309,2.307264356,0.018379581,0.029735621,1.134010167,0.433413708,54.40820441,33.62969993
180,456797816,0,1,-1,1000,0.05,0.05,1,0.727838142,0.778940716,0.625353095,0.272685536,0.272685536,0.272685536,0.272685536,9.65476E-06,1.19826E-05,0.88490845,0.88490845,0,3.968992953,2.888784455,3.091610214,2.482022027,3.968992953,2.888784455,3.091610214,2.482022027,0.022017344,0.016057126,0.012440112,0.012440112,0.977982656,0.983942874,0.975119776,0.987559888,10000000,9779826.559,3447.392356,43.98018313,43.98018313,0,211248.0844,2695.002042,2695.002042,0,0.457692,1.570993453,0.006540645,0.030781449,2.184875421,0.63653989,152.8901273,32.48709952
181,344541395,0,1,-1,1000,0.05,0.05,1,0.837798565,0.894581841,0.836177316,0.125397691,0.125397691,0.125397691,0.125397691,1.38348E-05,9.42929E-06,0.889055824,0.889055824,0,7.471241865,6.259395716,6.683637299,6.247282971,7.471241865,6.259395716,6.683637299,6.247282971,0.02210203,0.01374942,0.035519174,0.035519174,0.97789797,0.98625058,0.928961652,0.964480826,10000000,9778979.703,2823.022467,107.9392524,107.9392524,0,202496.3577,7742.519128,7742.519128,0,0.168719341,2.150429378,0.007146068,0.036823776,5.927002757,0.465023409,139.9370924,27.15636756
182,2031074244,0,1,-1,1000,0.05,0.05,1,0.530614769,0.561777247,0.597045709,0.336063969,0.336063969,0.336063969,0.336063969,8.40619E-06,6.23315E-06,0.916483111,0.916483111,0,3.073017399,1.630588416,1.726351254,1.834731851,3.073017399,1.630588416,1.726351254,1.834731851,0.025639765,0.000617469,0.009302128,0.009302128,0.974360235,0.999382531,0.981395743,0.990697872,10000000,9743602.351,155.3721553,1.472690025,1.472690025,0,251472.1891,2383.571134,2383.571134,0,0.619218563,2.805010897,0.009211333,0.023426725,1.614938666,0.356504854,108.5619243,42.68629118
183,1104096788,0,1,-1,1000,0.05,0.05,1,0.887308901,0.797753904,0.537514444,0.217804786,0.217804786,0.217804786,0.217804786,1.38888E-05,1.49216E-05,0.94978539,0.94978539,0,5.217842821,4.629838378,4.162554482,2.804665884,5.217842821,4.629838378,4.162554482,2.804665884,0.019542358,0.014549341,0.002154131,0.002154131,0.980457642,0.985450659,0.995691739,0.997845869,10000000,9804576.424,2831.034623,6.124805947,6.124805947,0,191750.6055,414.8431246,414.8431246,0,0.294458677,1.56577009,0.018684492,0.032499198,3.396062259,0.638663368,53.52031934,30.76998968
184,2120360204,0,1,-1,1000,0.05,0.05,1,0.994070469,0.635963906,0.874756898,0.326068829,0.326068829,0.326068829,0.326068829,8.09031E-06,5.10986E-06,0.920907007,0.920907007,0,3.500832235,3.480073942,2.226402944,3.062377146,3.500832235,3.480073942,2.226402944,3.062377146,0.020718731,0.018292006,0.006431082,0.006431082,0.979281269,0.981707994,0.987137836,0.993568918,10000000,9792812.691,3741.12547,24.37297451,24.37297451,0,200781.3059,1308.065632,1308.065632,0,0.575346362,1.670056144,0.025696236,0.021056444,1.738083468,0.598782265,38.916206,47.49139967
185,2079948955,0,1,-1,1000,0.05,0.05,1,0.895149137,0.931429415,0.903771665,0.232061678,0.232061678,0.232061678,0.232061678,1.12324E-05,1.22012E-05,0.869622123,0.869622123,0,4.390110713,3.929803818,4.089078255,3.967657669,4.390110713,3.929803818,4.089078255,3.967657669,0.022470077,0.018126555,0.021902572,0.021902572,0.977529923,0.981873445,0.956194855,0.978097428,10000000,9775299.235,3894.630199,89.21028961,89.21028961,0,210963.0855,4832.314491,4832.314491,0,0.340976296,2.513203112,0.022033219,0.014278835,2.932755188,0.3978986,45.38601512,70.03372687
186,1351071657,0,1,-1,1000,0.05,0.05,1,0.901044404,0.51753897,0.92466678,0.161682542,0.161682542,0.161682542,0.161682542,6.81165E-06,5.32928E-06,0.896073206,0.896073206,0,7.754364982,6.987027174,4.013186062,7.170203698,7.754364982,6.987027174,4.013186062,7.170203698,0.021638158,0.004105544,0.037590899,0.037590899,0.978361842,0.995894456,0.924818202,0.962409101,10000000,9783618.42,821.5753059,33.3944058,33.3944058,0,199292.0483,8100.583705,8100.583705,0,0.165043093,2.353389088,0.018267384,0.036255976,6.059023633,0.424919111,54.74237699,27.58166018
187,1231593399,0,1,-1,1000,0.05,0.05,1,0.507883903,0.903156264,0.920201752,0.406171314,0.406171314,0.406171314,0.406171314,1.01214E-05,1.45925E-05,0.897622184,0.897622184,0,2.430349167,1.234335221,2.194985075,2.236411561,2.430349167,1.234335221,2.194985075,2.236411561,0.027273426,0.01091783,0.037501054,0.037501054,0.972726574,0.98908217,0.924997892,0.962498946,10000000,9727265.741,2754.334947,111.6656204,111.6656204,0,249524.2798,10116.15655,10116.15655,0,0.977126804,2.309872154,0.030970692,0.035739596,1.023408626,0.432924393,32.28859099,27.98017116
188,1589152688,0,1,-1,1000,0.05,0.05,1,0.586809076,0.874899866,0.729071169,0.344242064,0.344242064,0.344242064,0.344242064,1.14022E-05,9.97697E-06,0.844794477,0.844794477,0,3.706144709,2.174799352,3.24250551,2.702043254,3.706144709,2.174799352,3.24250551,2.702043254,0.020356679,0.016085977,0.013392293,0.013392293,0.979643321,0.983914023,0.973215414,0.986607707,10000000,9796433.213,3186.862622,43.85400927,43.85400927,0,194927.472,2682.372031,2682.372031,0,0.509475459,2.342378005,0.015518792,0.03257102,1.962803081,0.426916577,64.43800555,30.70213916
189,132832061,0,1,-1,1000,0.05,0.05,1,0.672562104,0.789768575,0.763947495,0.261826633,0.261826633,0.261826633,0.261826633,5.41158E-06,1.18702E-05,0.834229744,0.834229744,0,3.595743258,2.41836065,2.83980503,2.746959057,3.595743258,2.41836065,2.83980503,2.746959057,0.023397848,0.018129574,0.01638379,0.01638379,0.976602152,0.981870426,0.96723242,0.98361621,10000000,9766021.516,4102.932516,69.49889465,69.49889465,0,222208.6425,3763.955409,3763.955409,0,0.463890866,2.507897299,0.015202255,0.027424799,2.155679436,0.398740411,65.77971307,36.4633486
190,168010119,0,1,-1,1000,0.05,0.05,1,0.939063828,0.635814467,0.647399359,0.376769138,0.376769138,0.376769138,0.376769138,1.13471E-05,1.3572E-05,0.932041713,0.932041713,0,2.974340231,2.793095322,1.891128548,1.925585961,2.974340231,2.793095322,1.891128548,1.925585961,0.018787146,0.013915685,0.015484227,0.015484227,0.981212854,0.986084315,0.969031546,0.984515773,10000000,9812128.536,2533.397334,40.48134369,40.48134369,0,179519.9778,2868.563025,2868.563025,0,0.757834134,2.102130224,0.023121665,0.01200263,1.319549958,0.475707922,43.24948048,83.31507409
191,1752978807,0,1,-1,1000,0.05,0.05,1,0.906525613,0.905085698,0.640514212,0.445126477,0.445126477,0.445126477,0.445126477,1.46761E-05,6.77599E-06,0.964785017,0.964785017,0,2.86875743,2.600602088,2.59647132,1.837479906,2.86875743,2.600602088,2.59647132,1.837479906,0.021382461,0.006559085,0.036013787,0.036013787,0.978617539,0.993440915,0.927972426,0.963986213,10000000,9786175.385,1301.475617,50.50911453,50.50911453,0,197121.8709,7650.125001,7650.125001,0,0.844884832,2.14315857,0.036803152,0.027645716,1.183593269,0.466601032,27.17158607,36.17196943
192,111225986,0,1,-1,1000,0.05,0.05,1,0.51958403,0.978724573,0.577268107,0.414242711,0.414242711,0.414242711,0.414242711,1.05851E-05,1.24639E-05,0.824482739,0.824482739,0,2.861665026,1.486875448,2.800781881,1.651947952,2.861665026,1.486875448,2.800781881,1.651947952,0.020168908,0.008861678,0.015871594,0.015871594,0.979831092,0.991138322,0.968256811,0.984128406,10000000,9798310.917,1730.569051,28.36736037,28.36736037,0,193556.2595,3172.759943,3172.759943,0,0.828841652,2.339698134,0.019669719,0.016079957,1.206503073,0.427405564,50.83956643,62.18922272
193,1924795182,0,1,-1,1000,0.05,0.05,1,0.959794417,0.83739563,0.84361234,0.189859895,0.189859895,0.189859895,0.189859895,8.81739E-06,6.49568E-06,0.835317559,0.835317559,0,7.518082203,7.215813326,6.29560918,6.342346917,7.518082203,7.215813326,6.29560918,6.342346917,0.021346364,0.012045251,0.026221586,0.026221586,0.978653636,0.987954749,0.947556829,0.973778414,10000000,9786536.362,2436.379957,67.42154529,67.42154529,0,199832.5475,5529.933504,5529.933504,0,0.175135156,1.85491255,0.031362275,0.01761643,5.70987587,0.539108973,31.88544185,56.76518933
194,1411624778,0,1,-1,1000,0.05,0.05,1,0.882400774,0.629904832,0.604457979,0.343849527,0.343849527,0.343849527,0.343849527,9.35962E-06,9.09984E-06,0.818656963,0.818656963,0,2.528783358,2.231400392,1.592892856,1.528543278,2.528783358,2.231400392,1.592892856,1.528543278,0.023931653,0.00248585,0.015507894,0.015507894,0.976068347,0.99751415,0.968984212,0.984492106,10000000,9760683.472,576.4535054,9.225722902,9.225722902,0,231317.4842,3702.069623,3702.069623,0,0.886651255,2.049967973,0.028756933,0.004118556,1.127839152,0.487812499,34.77422331,242.80357
195,2005740349,0,1,-1,1000,0.05,0.05,1,0.856758369,0.662431944,0.988932149,0.386328482,0.386328482,0.386328482,0.386328482,8.98034E-06,1.48373E-05,0.83596898,0.83596898,0,3.160060199,2.707408023,2.093324821,3.125085125,3.160060199,2.707408023,2.093324821,3.125085125,0.021032227,0.000142271,0.010830293,0.010830293,0.978967773,0.999857729,0.978339414,0.989169707,10000000,9789677.733,29.27471578,0.32407337,0.32407337,0,205737.2891,2277.527716,2277.527716,0,0.718502758,1.736901872,0.026095718,0.029753668,1.391783105,0.575737764,38.32046287,33.609301
196,1846809653,0,1,-1,1000,0.05,0.05,1,0.516031074,0.978999446,0.763634582,0.378462994,0.378462994,0.378462994,0.378462994,7.72594E-06,6.66365E-06,0.859634354,0.859634354,0,2.629113453,1.356704238,2.573900614,2.007681954,2.629113453,1.356704238,2.573900614,2.007681954,0.020439772,0.01600114,0.01530694,0.01530694,0.979560228,0.98399886,0.969386121,0.98469306,10000000,9795602.275,3170.471002,50.06282527,50.06282527,0,194969.8467,3078.640797,3078.640797,0,0.906381714,2.342137653,0.0131737,0.03469401,1.103287924,0.426960388,75.90881794,28.82341971
197,64671478,0,1,-1,1000,0.05,0.05,1,0.827490341,0.94388191,0.824254929,0.348071273,0.348071273,0.348071273,0.348071273,9.75403E-06,1.32771E-05,0.817997546,0.817997546,0,3.102193829,2.567035429,2.928104636,2.556998553,3.102193829,2.567035429,2.928104636,2.556998553,0.02397286,0.010913893,0.039108499,0.039108499,0.97602714,0.989086107,0.921783003,0.960891501,10000000,9760271.399,2411.727418,102.3223882,102.3223882,0,218566.0222,9273.103259,9273.103259,0,0.652280526,2.103590084,0.004176963,0.030025694,1.533082716,0.475377788,239.4084097,33.30480895
198,1393286419,0,1,-1,1000,0.05,0.05,1,0.783315702,0.792096457,0.600816499,0.261693619,0.261693619,0.261693619,0.261693619,1.44844E-05,5.66809E-06,0.914964812,0.914964812,0,4.369041182,3.42233856,3.460702042,2.624992026,4.369041182,3.42233856,3.460702042,2.624992026,0.024759814,0.019733149,0.009594788,0.009594788,0.975240186,0.980266851,0.980810424,0.990405212,10000000,9752401.857,4792.132943,46.87908864,46.87908864,0,238054.7064,2328.772556,2328.772556,0,0.374141123,1.812209045,0.021424098,0.034916325,2.672788254,0.551812719,46.67641186,28.63989834
199,119961784,0,1,-1,1000,0.05,0.05,1,0.555249743,0.771610299,0.845194817,0.330168538,0.330168538,0.330168538,0.330168538,1.31916E-05,1.30643E-05,0.951968941,0.951968941,0,2.538573488,1.409542277,1.958789449,2.145589155,2.538573488,1.409542277,1.958789449,2.145589155,0.026241652,0.005805911,0.001761785,0.001761785,0.973758348,0.994194089,0.99647643,0.998238215,10000000,9737583.48,1518.19863,2.684197647,2.684197647,0,259973.6786,459.6373112,459.6373112,0,0.827350399,2.27185344,0.013402046,0.009041979,1.208677727,0.440169239,74.61547358,110.5952593
200,1230212324,0,1,-1,1000,0.05,0.05,1,0.907405854,0.696033341,0.916741888,0.442838645,0.442838645,0.442838645,0.442838645,1.12957E-05,1.24897E-05,0.951025278,0.951025278,0,2.873683178,2.607596938,2.000179304,2.634425742,2.873683178,2.607596938,2.000179304,2.634425742,0.019397662,0.017243493,0.038771954,0.038771954,0.980602338,0.982756507,0.922456093,0.961228046,10000000,9806023.38,3085.463019,129.6857705,129.6857705,0,175849.4521,7391.166753,7391.166753,0,0.928586685,2.071004921,0.017092057,0.033748878,1.076905383,0.482857375,58.50670707,29.63061504
201,1602080344,0,1,-1,1000,0.05,0.05,1,0.661126343,0.706411011,0.700724707,0.396176714,0.396176714,0.396176714,0.396176714,8.494E-06,8.45372E-06,0.900711841,0.900711841,0,2.617118536,1.730246006,1.848761351,1.833879619,2.617118536,1.730246006,1.848761351,1.833879619,0.021217829,0.012276661,0.01483212,0.01483212,0.978782171,0.987723339,0.970335761,0.98516788,10000000,9787821.715,2527.570281,38.63531201,38.63531201,0,203356.6076,3108.418406,3108.418406,0,0.935072224,2.565684107,0.003946857,0.013351083,1.069436108,0.389759596,253.3661834,74.90028923
202,1953721944,0,1,-1,1000,0.05,0.05,1,0.75065857,0.68490692,0.837515784,0.365928555,0.365928555,0.365928555,0.365928555,1.03803E-05,5.87091E-06,0.82793171,0.82793171,0,3.04712517,2.287350621,2.086997114,2.552015424,3.04712517,2.287350621,2.086997114,2.552015424,0.019989986,0.014772957,0.020193832,0.020193832,0.980010014,0.985227043,0.959612335,0.979806168,10000000,9800100.137,2833.842832,59.63465175,59.63465175,0,188992.5311,3977.109687,3977.109687,0,0.785075922,1.620360798,0.01173903,0.028308508,1.273762156,0.617146503,85.18591306,35.32506912
203,366445263,0,1,-1,1000,0.05,0.05,1,0.675038121,0.639665636,0.55105552,0.296956436,0.296956436,0.296956436,0.296956436,9.55275E-06,1.48637E-05,0.819726105,0.819726105,0,3.23974964,2.18695451,2.072356513,1.785281923,3.23974964,2.18695451,2.072356513,1.785281923,0.022204727,0.0133855,0.0127594,0.0127594,0.977795273,0.9866145,0.974481201,0.9872406,10000000,9777952.73,2896.366465,37.92366383,37.92366383,0,213484.5235,2795.266207,2795.266207,0,0.611915802,1.695569088,0.012474095,0.008464939,1.634211762,0.589772488,80.16613381,118.1343394
204,1053156223,0,1,-1,1000,0.05,0.05,1,0.500027441,0.807601848,0.798978218,0.439684639,0.439684639,0.439684639,0.439684639,7.68792E-06,1.12054E-05,0.98804949,0.98804949,0,2.915143115,1.457651553,2.354274967,2.329135849,2.915143115,1.457651553,2.354274967,2.329135849,0.021624608,0.009728655,0.009761848,0.009761848,0.978375392,0.990271345,0.980476304,0.990238152,10000000,9783753.923,2062.709885,20.53681512,20.53681512,0,209961.4442,2090.42454,2090.42454,0,0.929125714,1.840384725,0.025667905,0.032815687,1.07628062,0.543364649,38.95915923,30.4732308
205,1736170149,0,1,-1,1000,0.05,0.05,1,0.62462888,0.889761989,0.591915622,0.364626276,0.364626276,0.364626276,0.364626276,1.41415E-05,1.16733E-05,0.954217154,0.954217154,0,3.239504115,2.023487828,2.882387625,1.917513094,3.239504115,2.023487828,2.882387625,1.917513094,0.026000476,0.008220566,0.037704889,0.037704889,0.973999524,0.991779434,0.924590222,0.962295111,10000000,9739995.237,1976.206415,80.58991034,80.58991034,0,238421.6552,9722.860767,9722.860767,0,0.605566635,2.426030093,0.020616718,0.034555955,1.651345935,0.412196041,48.5043261,28.93857265
206,1367737041,0,1,-1,1000,0.05,0.05,1,0.860781842,0.844344355,0.638360049,0.43141601,0.43141601,0.43141601,0.43141601,1.35127E-05,1.01428E-05,0.900846103,0.900846103,0,2.81970389,2.427149907,2.380801062,1.799986314,2.81970389,2.427149907,2.380801062,1.799986314,0.019730168,0.009574642,0.03704512,0.03704512,0.980269832,0.990425358,0.925909761,0.96295488,10000000,9802698.315,1749.129552,69.9816724,69.9816724,0,180934.426,7239.082838,7239.082838,0,0.911449687,2.414203098,0.005143697,0.005109084,1.097153265,0.414215358,194.4126946,195.7297873
207,929779760,0,1,-1,1000,0.05,0.05,1,0.594887472,0.563445869,0.615597892,0.398428154,0.398428154,0.398428154,0.398428154,8.96528E-06,1.45238E-05,0.927644453,0.927644453,0,2.99407549,1.781137998,1.686999465,1.843146558,2.99407549,1.781137998,1.686999465,1.843146558,0.021967721,0.013814789,0.004979503,0.004979503,0.978032279,0.986185211,0.990040993,0.995020497,10000000,9780322.79,3004.570699,15.11176781,15.11176781,0,214484.8725,1078.771617,1078.771617,0,0.792093385,1.944116986,0.005508248,0.020619482,1.262477404,0.514372338,181.5459223,48.49782298
208,676171718,0,1,-1,1000,0.05,0.05,1,0.622376342,0.914747186,0.827319638,0.402105197,0.402105197,0.402105197,0.402105197,1.05842E-05,7.16442E-06,0.901697243,0.901697243,0,2.547505626,1.585507234,2.330323602,2.107601431,2.547505626,1.585507234,2.330323602,2.107601431,0.025401409,0.011180445,0.006459062,0.006459062,0.974598591,0.988819555,0.987081875,0.993540938,10000000,9745985.906,2803.303178,18.34367602,18.34367602,0,247929.405,1622.349204,1622.349204,0,0.866056124,2.850276043,0.036269781,0.021753505,1.15465958,0.350843211,27.57116145,45.96960392
209,2076585353,0,1,-1,1000,0.05,0.05,1,0.520949337,0.798772576,0.91179983,0.319140655,0.319140655,0.319140655,0.319140655,1.41635E-05,8.48004E-06,0.826002922,0.826002922,0,3.330989955,1.73527701,2.660703427,3.037196074,3.330989955,1.73527701,2.660703427,3.037196074,0.024934191,0.001309676,0.019897986,0.019897986,0.975065809,0.998690324,0.960204029,0.980102014,10000000,9750658.092,313.5615219,6.497830132,6.497830132,0,239105.5433,4954.903887,4954.903887,0,0.529107058,2.785149437,0.023540459,0.020806025,1.889976677,0.359047162,42.48005479,48.06299992
