Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2065749.968,421289228,8201540.742,2065749.968,80286.39391,10101112,139273,173196,0,18539004,295660,372447,0,10057255,138735,172557,0,4522307,74225,93551,0,0,81449,103398,1,0,0,0,0,28640116,389055,486801,0,1456772,83150,21705,0,656993,44146,12003,0,4354131,55580,105475,0,1959005,30075,56691,0,0,81449,0,0,0,0,0,0,20,83150,0,0,11,44146,0,0,52,0,105475,0,22,0,56691,0,8546159,6222146,103399,25001188,15058630,10368547,212960,266108,0,14768305,6325545,10004498.55,196951.821,1004.327527,195063.1608,3106.161813,3897.310659,0,0.01968749,0.005093685,0.013048114,0.019482163,2.23822E-10,0.68869369,0.011768412,0.017435869,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1210815.356,723487764,7197164.94,1210815.356,47058.93751,8992599,172924,162763,0,13557894,285056,280174,0,8916194,171501,161430,0,3576605,75795,73886,0,0,67378,96430,3,0,0,0,0,22550493,423776,391572,0,1614076,71492,8907,0,651713,30046,4342,0,4560274,99613,102260,0,1829242,45555,45444,0,0,67378,0,0,0,0,0,0,34,71492,0,0,10,30046,0,0,63,0,102260,0,28,0,45444,0,8813587,3911840,96433,25004613,12975411,9249125,247296,235316,0,12725427,4008273,10005157.1,170660.188,1597.930659,168300.3078,3472.315714,3414.957527,0.001483516,0.017058066,0.009340983,0.016963191,0.020936033,7.45988E-09,0.71297308,0.015915353,0.018997515,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3986529.449,1634453927,7761981.868,3986529.449,154938.4381,11051092,133583,181252,0,30842557,370935,504059,1,9977097,120653,164047,0,3944820,48736,65409,0,0,56933,78363,2,0,0,0,0,41893649,469802,638503,0,956153,66559,20200,0,383122,25086,8847,0,2145846,52636,91233,0,848782,23028,33913,0,0,56933,0,0,0,0,0,0,3,66559,1,0,1,25086,0,0,18,1,91233,0,7,1,33913,0,4438582,9664631,78365,25003951,14320762,10261797,169389,229456,0,14103213,9742996,10008364.62,190943.5491,7608.10456,182494.4949,2314.767747,3125.542527,0.002857143,0.019079556,0.039792083,0.009968341,0.015020525,1.37882E-08,0.716653291,0.009757762,0.014738783,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2520523.223,939842341,5474939.026,2520523.223,97961.38131,5799859,223195,100915,0,9014578,365002,183899,0,5592134,215258,97401,0,2950923,120095,61654,0,0,41735,50576,1,0,0,0,0,14814437,560475,246161,0,602567,45549,9884,0,321295,23896,6577,0,1459969,122208,55278,0,772464,69334,33926,0,0,41735,0,0,0,0,0,0,5,45549,0,0,7,23896,0,0,19,1,55278,0,6,0,33926,0,3364260,5514263,50577,24985543,9037465,5904793,335353,159055,0,8878523,5564840,9993101.337,119232.7419,4083.629615,114618.311,4536.122473,2343.311264,0.000549451,0.011930176,0.034147801,0.026282201,0.014086691,3.66566E-09,0.654089528,0.025700368,0.012680852,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3519758.951,1944230059,7766172.925,3519758.951,136797.172,9362552,175607,127577,0,24480800,464619,347306,0,9164125,171943,124968,0,4891055,93705,69721,0,0,39623,66995,0,0,0,0,0,33843352,612151,424912,0,823414,45370,6046,0,442686,22306,3679,0,2483325,114058,76640,0,1327252,64299,40301,0,0,39623,0,0,0,0,0,0,12,45370,0,0,10,22306,0,0,13,0,76640,0,12,0,40301,0,5264712,9065352,66995,24995501,14515517,9461036,265648,194689,0,14330064,9132347,10000894.54,170623.5131,1975.345385,167795.7274,3143.305,2366.52456,0,0.017060927,0.011565492,0.016562552,0.013160799,0,0.651834226,0.016462118,0.012740944,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3314036.621,613055490,8160571.418,3314036.621,128801.6719,9692721,149390,128973,0,23265380,381477,350172,0,9286829,143147,123694,0,5487992,91000,83456,0,0,44842,72807,0,0,0,0,0,32958101,499629,425258,0,850011,46932,7946,0,505395,29134,5342,0,2913786,92703,76064,0,1726497,59626,50600,0,0,44842,0,0,0,0,0,0,8,46932,0,0,6,29134,0,0,23,0,76064,0,7,0,50600,0,6161262,8851266,72807,24996883,15216118,9553670,234147,207150,0,15012528,8924073,10007025.82,207169.7166,4874.336154,201401.8018,3329.236978,3074.418022,0,0.020703352,0.023506773,0.014076766,0.014310434,0,0.627963446,0.013522995,0.013166651,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3895933.993,256501483,8684065.255,3895933.993,151417.401,11215427,265969,195535,1,22724389,544430,403734,4,10936194,259423,190789,1,4895667,118076,87813,1,0,53761,96620,4,0,0,0,0,33939816,773777,529726,1,903367,64931,12397,1,407248,25438,6635,0,3064129,163052,116668,0,1372793,77863,49440,1,0,53761,0,0,0,0,0,0,9,64931,1,1,5,25438,0,0,37,1,116668,0,18,2,49440,1,6007411,10223064,96624,25008985,16487964,11386407,377499,278602,2,16230475,10319688,10009403.47,230438.4377,3869.40978,225600.8014,5350.646648,4003.916538,0.014340659,0.023022981,0.016780219,0.022038421,0.016952932,5.96745E-08,0.690597744,0.02174292,0.016485172,1.13521E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3497627.17,2114679003,7962592.599,3497627.17,135937.0093,10072407,1044341,196726,11,22189847,2297162,432225,14,9505490,985684,185930,10,3803961,391483,74622,1,0,53416,90934,11,0,0,0,0,32262254,3309016,570482,19,868559,64065,10534,0,348778,21832,4791,0,2768728,351000,108937,10,1108947,141497,40441,1,0,53416,0,0,0,0,0,0,6,64065,0,0,0,21832,0,0,18,4,108937,10,7,1,40441,1,5602798,9108275,90945,24979623,14947181,10677114,1377167,260552,11,14711073,9199220,9995956.878,213872.1642,6666.78544,206327.6995,19535.07852,3741.951923,0.115054945,0.021395889,0.031157667,0.090894944,0.016795804,5.20454E-07,0.714319917,0.091645814,0.016728765,7.02064E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2839183.88,1684427931,8956035.333,2839183.88,110346.2853,10643241,113456,170505,0,29928936,330814,495464,0,10422843,111186,167008,0,6602006,74409,110454,0,0,62736,93258,2,0,0,0,0,40572177,384094,577935,0,1142920,75541,12437,0,722713,47343,9453,0,4096838,35645,112334,0,2594871,27066,68866,0,0,62736,0,0,0,0,0,0,19,75541,0,0,9,47343,0,0,57,1,112334,0,35,0,68866,0,8641822,8540812,93260,24993899,17487906,10701037,185595,277462,0,17182634,8634072,10000702.08,235190.9043,2591.057747,231572.9776,2616.005165,3893.694066,0.000549451,0.023517345,0.011016409,0.011534733,0.01615512,2.88365E-09,0.611912553,0.011017628,0.015494649,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1585634.015,2104042124,5440315.66,1585634.015,61626.45001,5549709,434939,89898,1,10646107,856926,202441,3,5324407,417284,86207,1,2839698,225617,53911,0,0,43053,52655,2,0,0,0,0,16195816,1267477,257601,1,796912,44056,5892,0,430157,23368,3807,0,2094250,230930,53921,1,1119068,125086,33428,0,0,43053,0,0,0,0,0,0,11,44056,0,0,6,23368,0,0,28,1,53921,1,16,3,33428,0,4806037,3985967,52657,25004030,8947125,5827899,642901,140118,1,8792004,4038624,10005245.36,123262.6693,3525.28989,119211.8239,8888.142857,2139.059725,0.008406593,0.012321322,0.028590939,0.06532194,0.014889225,4.9051E-08,0.651979098,0.065082554,0.013489104,7.01612E-08,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1681571.186,134740895,7112603.798,1681571.186,65355.09558,8860634,130084,120785,0,26680738,415874,395058,0,8211215,120504,112171,0,4245984,66665,63331,0,0,53423,68225,2,0,0,0,0,35541372,514043,474144,0,1122932,55431,8322,0,585570,29889,4977,0,3756699,64903,70655,0,1944035,36681,39190,0,0,53423,0,0,0,0,0,0,9,55431,0,0,9,29889,0,0,63,1,70655,0,16,0,39190,0,7524021,5099942,68227,24989414,12819870,8443890,187169,175502,0,12623963,5168169,9998046.81,161484.6661,4760.772857,155971.0347,2474.124725,2352.914505,0.00021978,0.01615126,0.029463636,0.011961751,0.014773223,1.50722E-09,0.65884463,0.011441682,0.013906781,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3599632.685,1170002411,6842104.321,3599632.685,139901.5041,8807677,266034,131840,0,53672845,1625853,833377,0,7939452,240070,118860,0,4345300,131991,67514,0,0,31778,63648,0,0,0,0,0,62480522,1873864,927073,0,565020,32540,7187,0,311916,17250,4041,0,1778919,129993,65158,0,977083,72008,36603,0,0,31778,0,0,0,0,0,0,8,32540,0,0,3,17250,0,0,20,0,65158,0,11,0,36603,0,3846125,8844770,63648,24986618,12843187,8298382,372061,186374,0,12690895,8908418,9999301.912,199997.882,3727.042967,195516.5666,5804.903077,3012.173242,0,0.020001379,0.01860615,0.027360005,0.014506638,0,0.646182048,0.027337709,0.014021826,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1578011.816,231227463,6958195.516,1578011.816,61330.20948,7648528,648958,122144,1,17611001,1509513,304584,2,7321450,620923,116954,1,4211990,356608,72834,1,0,40122,61556,6,0,0,0,0,25259529,2130382,379348,0,1137195,44542,2668,0,658850,23651,1784,0,3376894,346078,68347,1,1943413,199976,40523,1,0,40122,0,0,0,0,0,0,14,44542,0,0,4,23651,0,0,45,6,68347,1,21,1,40523,1,7666767,4856261,61562,25004112,12700761,8059328,977531,189788,2,12523028,4917823,10004505.36,197337.6368,4900.187418,191691.4926,15120.27181,3098.897582,0.006483516,0.01972555,0.024822406,0.077006512,0.016043739,2.98245E-08,0.634621997,0.077292577,0.015272581,1.38471E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3396368.202,346334927,6823285.499,3396368.202,132001.5295,8013222,98616,120296,5,12938013,171468,209725,11,7811310,96257,117293,4,4212189,57911,70299,4,0,38070,52394,4,0,0,0,0,20951235,236403,282925,8,787660,46647,13084,1,429196,25096,8865,2,1767901,47244,64365,3,954829,31196,35107,2,0,38070,0,0,0,0,0,0,6,46647,0,1,2,25096,1,2,12,2,64365,3,6,1,35107,2,4039945,8153452,52398,24989904,12365267,8024864,154168,187592,8,12193397,8205850,9996875.652,176501.2726,4153.200495,171621.9809,2358.256319,2879.608736,0.094395604,0.017655539,0.023514023,0.010641451,0.014385355,4.24456E-07,0.649197741,0.009959688,0.013422442,5.29138E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2677149.211,1291058015,9335289.647,2677149.211,104048.7278,13308101,328224,245136,0,17018230,435169,372093,0,13129858,323830,241912,0,4378910,112790,96735,0,0,50641,153225,1,0,0,0,0,30326331,745303,553457,0,1198082,51392,7061,0,401058,17329,2826,0,5887336,236125,155422,0,1961431,82786,61514,0,0,50641,0,0,0,0,0,0,6,51392,0,0,4,17329,0,0,47,1,155422,0,14,0,61514,0,9776633,8220566,153226,25002102,18284035,13695600,436620,338647,0,17997199,8373792,10003618.31,214728.65,3379.468846,210275.4514,5259.213956,4545.220275,0.00021978,0.021464865,0.01573818,0.025091803,0.020520526,1.33291E-09,0.749055724,0.024464274,0.018033384,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-4075606.051,1455955958,10131805.49,4075606.051,158400.4443,15367872,307350,325102,160,22758637,474863,521178,236,14652831,293333,310217,156,4835094,102881,113020,52,0,75134,150569,113,0,0,0,0,38126509,749414,777390,349,1411271,81112,17665,0,465763,26794,6710,0,4632984,188667,162309,119,1525816,67419,57089,38,0,75134,0,0,0,0,0,0,24,81112,0,0,3,26794,0,0,48,2,162309,119,13,0,57089,38,8316205,11662476,150682,24991014,20307584,15256537,396214,423237,208,19978681,11813158,10001720.18,295379.1404,11597.4272,282589.3262,5982.929231,6564.810989,2.882472527,0.029532961,0.039275982,0.022130145,0.022157347,9.63344E-06,0.751270133,0.021324966,0.02081449,1.00945E-05,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2885171.469,1592410600,8057296.122,2885171.469,112133.6157,9271198,654302,119428,1,28190428,2001426,376519,7,8660458,611241,111693,1,5394840,382556,71894,2,0,50934,59307,5,0,0,0,0,37461626,2614934,444787,4,930750,59022,2749,0,582906,32687,2054,0,2964442,344368,68582,1,1848249,218338,41836,2,0,50934,0,0,0,0,0,0,12,59022,0,0,7,32687,0,0,31,3,68582,1,18,2,41836,2,6893783,8135835,59312,24995014,15232685,9383393,993797,183587,3,15029618,8195147,10000255.73,203149.8288,5530.012527,196725.2843,13253.74005,2531.660989,0.016703297,0.020314487,0.027206466,0.063473076,0.012185782,7.70548E-08,0.616007997,0.063466088,0.011794989,1.81631E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1999409.282,24505249,6995238.212,1999409.282,77708.03033,9390152,145147,195526,0,19181922,304436,415767,1,8958087,138446,186611,0,3429487,55346,75197,0,0,55963,105897,2,0,0,0,0,28572074,417488,549390,0,1105608,64211,14909,0,425168,23829,6624,0,3708147,73131,121396,0,1423264,31040,46370,0,0,55963,0,0,0,0,0,0,13,64211,0,0,5,23829,0,0,28,1,121396,0,6,1,46370,0,6787837,5798847,105899,25006049,12843174,9283144,193792,261808,0,12586684,5904746,10004949.74,177199.7722,4959.952088,171485.5971,2753.965604,3749.533846,0.004615385,0.017712115,0.027981891,0.013065843,0.020807132,2.52576E-08,0.722905228,0.012688713,0.020072844,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2769886.555,111275374,9251309.697,2769886.555,107653.0105,11987234,173284,177611,0,16105068,259700,290618,2,11606878,167905,172151,0,5203748,85284,95316,0,0,61767,107530,0,0,0,0,0,28092302,396013,397214,1,1280455,66436,10606,0,577624,32275,6183,0,4770795,100788,115797,0,2140299,52676,62665,0,0,61767,0,0,0,0,0,0,16,66436,0,0,11,32275,0,0,61,0,115797,0,22,1,62665,0,8939315,8113792,107530,25006401,17331282,11946934,253189,267467,0,17053107,8221322,10006333.19,208723.2131,7251.45,200454.1073,3286.788626,3689.273297,0.023131868,0.020859991,0.034741563,0.014206768,0.017246123,1.0262E-07,0.689413384,0.013222836,0.015095808,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1663756.925,1372610574,10302328.72,1663756.925,64662.73551,15874780,223220,335255,0,34577795,500067,760579,0,15180217,213500,320868,0,4842365,70890,107261,0,0,97350,193171,2,0,0,0,0,50452575,680647,1009613,0,1949574,106361,16294,0,619049,33599,5749,0,8930914,107037,210930,0,2847925,37260,68348,0,0,97350,0,0,0,0,0,0,24,106361,0,0,6,33599,0,0,84,1,210930,0,30,0,68348,0,14513657,5800732,193173,24992412,20735101,15714585,284390,428129,0,20314389,5993905,9998965.058,296334.509,7297.747088,287819.2287,4214.290385,6417.582473,0.000384615,0.029636332,0.024643632,0.016041855,0.020438738,1.86004E-09,0.757918756,0.01545371,0.019516417,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2520640.66,744189732,9784220.077,2520640.66,97965.94557,14683078,271665,319669,2,17947393,341663,409348,0,14120706,261657,307696,2,4406302,85082,101498,0,0,92850,150510,6,0,0,0,0,32630471,560810,641439,0,2014887,112586,16436,0,628105,32765,6197,0,6125634,144848,182333,2,1911677,50813,55655,0,0,92850,0,0,0,0,0,0,11,112586,0,0,6,32765,0,0,76,4,182333,2,24,0,55655,0,10898476,7999765,150516,25003546,19282943,14690061,346739,409194,2,18898241,8150281,10008033.95,272047.5146,11029.46489,259885.8446,5023.264066,6021.723462,0.001098901,0.027182399,0.040544104,0.01935553,0.021508836,5.87291E-09,0.761821649,0.018859075,0.020638454,1.07156E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-4407191.06,1479322066,8228515.604,4407191.06,171287.6597,10847538,124922,158491,0,35382126,424054,543136,0,10572512,121824,154518,0,5203480,63629,81708,0,0,59345,77109,0,0,0,0,0,46229664,513289,654610,0,910652,63373,17054,0,447725,31639,9217,0,2149860,56942,82222,0,1058177,31176,41858,0,0,59345,0,0,0,0,0,0,13,63373,0,0,7,31639,0,0,33,0,82222,0,13,0,41858,0,4680737,11296755,77109,24994007,16197671,10848854,185453,236226,0,15977492,11373864,10002424.66,225417.7212,2396.25,222070.2555,2694.937418,3436.517253,0,0.022536168,0.010644792,0.012844706,0.015561218,0,0.669773847,0.012313989,0.014900131,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2655196.535,248925907,9218943.535,2655196.535,103195.5262,12847189,490919,243221,2,22128660,859574,462029,0,12292627,469937,232870,2,5218186,203437,109864,0,0,45678,121696,6,0,0,0,0,34975849,1327425,636381,1,1196857,49160,5095,0,506260,19565,2468,0,5453220,301158,130817,2,2313075,131464,59681,0,0,45678,0,0,0,0,0,0,17,49160,0,0,4,19565,0,0,49,4,130817,2,18,0,59681,0,9909505,8356895,121702,24994837,18526923,12995436,673374,342734,2,18266400,8478597,10001542.02,301375.2413,9853.676429,290433.7558,11053.15082,6025.452473,0.003736264,0.030132073,0.032714267,0.037742778,0.019024078,1.49017E-08,0.70148798,0.037388356,0.017655114,1.18437E-07,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-3044682.406,1216392212,7932676.982,3044682.406,118333.0871,9350111,231778,154987,0,16872506,429103,304430,0,9148431,226843,151780,0,4683286,120031,85908,0,0,53816,83236,0,0,0,0,0,26222617,621711,392906,0,930535,63405,10804,0,480207,29570,6861,0,2969239,148362,97951,0,1522073,82078,51769,0,0,53816,0,0,0,0,0,0,9,63405,0,0,2,29570,0,0,19,0,97951,0,8,0,51769,0,6150121,8022713,83236,24993788,14416279,9527054,346874,237688,0,14172834,8105949,9999161.814,201576.5448,3600.646978,197129.3675,4960.351923,3561.513022,0,0.020159603,0.017820105,0.020716729,0.016588022,0,0.660963632,0.020280733,0.015514526,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2441509.39,1217245197,5200481.654,2441509.39,94890.46964,6064667,384379,137150,0,8999305,587330,225916,0,5763183,365380,130479,0,1935398,125532,49324,0,0,50679,63226,1,0,0,0,0,15063972,953565,338192,0,698430,51426,17473,0,237462,17392,6667,0,1448978,151530,64185,0,489834,52619,23893,0,0,50679,0,0,0,0,0,0,4,51426,0,0,1,17392,0,0,13,1,64185,0,9,0,23893,0,3102965,5109171,63227,25004872,8369296,6259042,490912,179803,0,8212136,5172398,10001971.71,110341.567,4617.819176,105232.1463,6564.077033,2594.863736,5.49451E-05,0.011032975,0.041763898,0.048064698,0.016028301,6.36028E-10,0.748621117,0.047495229,0.014726149,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-5750304.53,290357713,10290464.97,5750304.53,223488.4288,15726381,180963,263560,0,35534800,420872,622547,2,15247086,175585,255817,0,4809470,57915,85712,0,0,59073,137451,1,0,0,0,0,51261181,578667,830837,0,934934,62593,20329,0,292617,19631,7059,0,3212891,103901,145596,0,1013257,35240,47074,0,0,59073,0,0,0,0,0,0,12,62593,0,0,5,19631,0,0,36,1,145596,0,15,2,47074,0,5620157,14735164,137452,24990876,20631585,15678488,233500,341529,0,20355321,14872616,9999976.296,244712.7639,4241.158516,239260.2076,2872.984121,4242.754176,0.004395604,0.024471246,0.017363588,0.013512264,0.018241488,1.95009E-08,0.75994037,0.013039534,0.017434467,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2073900.982,41723342,6997645.012,2073900.982,80603.18709,9204315,166190,210352,1,11613715,216238,275217,1,9172686,165645,209688,1,2837153,54795,69046,0,0,65440,110561,2,0,0,0,0,20818030,344171,419809,1,1217943,80041,23308,1,378651,23636,8993,0,3614570,83356,135365,0,1121032,30333,40899,0,0,65440,0,0,0,0,0,0,15,80041,1,1,5,23636,1,0,44,0,135365,0,13,0,40899,0,6478107,5750306,110563,24996566,12509014,9548020,220440,278734,1,12228413,5860869,10002773.26,171679.7019,977.343956,169967.7749,3179.45033,4008.860055,0.008351648,0.017164125,0.005642922,0.014614276,0.022025441,3.56382E-08,0.763453839,0.013893099,0.0210074,5.67903E-08,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2053145.078,946946093,7138926.728,2053145.078,79796.49864,7073154,328063,100727,0,16477646,792680,282315,0,7037765,326359,100238,0,4924768,236023,84675,0,0,41583,59313,1,0,0,0,0,23550800,1090176,331790,0,975584,42498,2800,0,687585,29623,2578,0,2762246,219194,60612,0,1937571,159571,49920,0,0,41583,0,0,0,0,0,0,11,42498,0,0,18,29623,0,0,17,1,60612,0,16,0,49920,0,6747066,5779462,59314,24997919,12709828,7464362,562382,184913,0,12526528,5838776,9999726.278,185187.3277,858.3240659,183582.5842,8303.274725,3001.821868,0.000769231,0.018519958,0.004584604,0.04015835,0.015921559,4.12412E-09,0.587517322,0.039701022,0.014365036,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-2890396.739,67661118,7286388.729,2890396.739,112336.6984,9476852,683948,209106,0,11344354,828284,270573,1,9249409,667390,204144,0,2667127,193492,64499,0,0,66142,107320,3,0,0,0,0,20821206,1485344,430877,0,983378,74054,16434,0,285777,18958,5606,0,2947622,297497,120280,0,851651,87981,35801,0,0,66142,0,0,0,0,0,0,12,74054,0,0,6,18958,0,0,31,2,120280,0,10,1,35801,0,5475884,7320462,107323,24981958,13046061,10120943,860882,268643,0,12796346,7427785,9996766.45,170079.7372,4618.12033,164695.4094,11228.48841,3768.479066,0.002252747,0.017013477,0.027085471,0.062934591,0.019872321,1.23068E-08,0.775880661,0.062851483,0.018507136,0,0
D:1.0yr| T: 7.5%| I: 100%| Obs: 0.0%,364,0.075,1,0,-1621931.48,1211481837,8119274.441,1621931.48,63037.16891,10951284,184118,242807,0,15879215,283148,382074,0,10630670,178865,235985,0,3513254,64171,85816,0,0,76574,139737,1,0,0,0,0,26830499,428883,553318,0,1612015,85786,21153,0,537137,29144,8384,0,5304368,92577,156577,0,1753088,34839,54663,0,0,76574,0,0,0,0,0,0,20,85786,0,0,7,29144,0,0,49,1,156577,0,11,0,54663,0,9363473,5018319,139738,24990826,14708761,11045520,243036,321801,0,14381792,5158057,9999516.141,204213.6574,5341.531374,198008.3298,3543.939231,4768.125989,0,0.020423133,0.026168194,0.014379103,0.02332971,2.35561E-10,0.751093381,0.013708573,0.021880302,0,0
