Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9853970.97,1462131874,10015541.9,9853970.97,382979.454,19920145,13640499,112508,90649,0,19912895,19757256,10001584.17,243928.1827,2689.042143,240069.3596,1406.568297,1143.872527,0.000274725,0.024388396,0.011027749,0.00642489,0.00527587,1.62753E-09,0.684786187,0.006283637,0.005112534,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9441.642788,715820144,8659263.48,9441.642788,366.9541153,16246876,11423082,96991,54378,0,16146798,33668,10004382.06,196581.1347,5436.980879,190190.1453,1265.009451,750.3469231,0,0.019649793,0.02766197,0.005915304,0.004039207,2.48045E-10,0.703126689,0.005499683,0.003537187,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,1025685143,9094878.321,0,0,17705617,12581302,206684,1110,0,17497695,0,10004263.42,264386.6602,3679.039505,259667.9443,3243.106538,17.82851648,0,0.026427225,0.013912218,0.012137906,6.99805E-05,0,0.710584397,0.011553697,6.48741E-05,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-834.9908417,2078392968,9023070.084,834.9908417,32.45233192,17652554,11482403,87580,18560,0,17579689,1564,9994161.814,265640.7611,8129.778846,256474.4246,1499.285549,325.460989,0,0.026579714,0.030607293,0.005916403,0.001288642,0,0.650456626,0.005217549,0.00111329,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-0.844691123,67617032,8632125.353,0.844691123,0.032829338,16675446,12168769,17979,67984,0,16656246,1,10012056.43,217987.5131,9489.431209,207518.878,248.7452198,898.6831319,0.000164835,0.021772522,0.043531985,0.001145908,0.004132566,1.01494E-09,0.729733973,0.001088484,0.004094907,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3283694.713,1828751914,8315002.92,3283694.713,127622.4186,15817172,10865383,91311,129750,0,15688635,9113109,10000048.36,245085.5087,7326.558132,236829.9568,1494.416593,2136.91456,0,0.024508533,0.029892062,0.005732887,0.008558832,0,0.686952089,0.005435672,0.008057802,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5183907.194,1660272065,6861707.764,5183907.194,201475.1163,12341239,8584127,110093,157375,0,12289527,10531962,10001223.04,169191.8017,3704.827143,164762.3179,1535.267857,2178.379451,0,0.016917807,0.021884952,0.007221538,0.011220141,2.20789E-10,0.695688636,0.00711179,0.011125278,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6157892.245,1017522893,8776621.779,6157892.245,239329.5268,16784990,12171874,90141,125462,0,16722643,13818945,10008294.48,202582.6803,9091.961044,192505.0917,1155.359011,1548.909121,0.000879121,0.020241633,0.044878015,0.005455716,0.007494033,4.37516E-09,0.725164017,0.005149483,0.007334867,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-317.6275729,588159314,8732380.773,317.6275729,12.34475267,16401220,11276835,175852,9805,0,16249500,1305,10005029.96,216535.8808,2362.643462,213210.002,2678.566209,136.937967,0,0.021643218,0.010909855,0.012255765,0.000594345,2.54275E-10,0.687575933,0.010641706,0.000561921,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-417.6992155,967109411,7915164.041,417.6992155,16.23408654,14459448,10317567,297655,2247,0,14426585,1200,10004594.12,193906.5536,6554.633352,186502.8074,3966.76978,33.06104396,0.010934066,0.019382617,0.033807233,0.020421359,0.000182171,5.64286E-08,0.713632952,0.020514651,0.000166078,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5715568.755,1981398688,9294599.219,5715568.755,222138.4057,17864288,12584846,249049,125446,0,17808112,13613633,10001621.1,211836.8628,2012.087033,208775.8859,2934.497637,1484.097582,0,0.021180303,0.009498763,0.01373855,0.006928953,0,0.704469107,0.013824471,0.006942235,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-4256089.519,261067697,7726298.127,4256089.519,165415.0235,14517631,9804008,173768,92370,0,14448957,10316890,10000695.52,186574.5063,6779.550879,178942.3738,2297.78033,1236.047637,0,0.018656216,0.03633846,0.011556355,0.006305222,0,0.675339386,0.011235667,0.006053528,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-4893734.074,1555157005,8940465.738,4893734.074,190197.3945,17485572,12863343,119600,170312,0,17385851,12448277,10006179.39,238448.1115,4878.675604,232542.6508,1764.757912,2351.266429,0,0.023829867,0.020464561,0.007625582,0.009920705,0,0.735649889,0.007057217,0.009799735,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-1383147.795,1382620599,7747289.816,1383147.795,53756.72293,14736165,9766969,76968,123898,1,14616980,4750946,10001521.32,211539.0462,4353.352692,206320.2171,1130.946868,1878.439121,0.004010989,0.021150929,0.02057982,0.00505102,0.008949463,1.84786E-08,0.662798629,0.004940034,0.008475775,6.37967E-08,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-28159.27644,2132604995,9116780.037,28159.27644,1094.424202,17553171,12261296,96209,119195,1,17419808,69146,10000481.82,213546.2657,2498.137253,210017.4674,1198.269835,1618.973077,0.000549451,0.021353641,0.011699414,0.005549523,0.007595224,3.26119E-09,0.698522413,0.005418552,0.006802309,5.54551E-08,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-7362139.396,593135733,8156677.834,7362139.396,286133.1878,15579332,10535823,60223,93470,0,15549046,14754610,10007413,186566.1824,2792.802363,182858.5185,787.5316484,1198.161484,0,0.018643073,0.014966737,0.003979987,0.006124279,0,0.676289624,0.003664304,0.005743691,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,185592417,10755223.37,0,0,21667828,15054977,115935,15378,0,21550381,0,9997492.477,276003.9516,4926.935714,269804.588,1575.546758,220.8148352,0,0.027606833,0.017858443,0.006412752,0.001038614,0,0.694827768,0.00600221,0.000921196,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5457784.265,433352938,7157009.654,5457784.265,212119.484,13076317,9142070,28305,80911,0,13014848,11236585,10002863.64,187723.6958,1266.428626,185689.2629,478.9759341,1340.127912,0,0.018767482,0.006716454,0.0019105,0.005615055,0,0.699315777,0.001640431,0.004902703,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5063303.367,1043302273,8691527.02,5063303.367,196787.7889,16566947,10959166,127267,336080,0,16438664,12225679,10004843.22,191146.25,8304.467253,181868.8346,1674.329945,3884.463407,0.000714286,0.019105525,0.043436567,0.008311991,0.020144734,3.83404E-09,0.661526798,0.007319445,0.020115932,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,371639177,9633998.391,0,0,19037760,12553835,5984,2106,0,19030443,0,10005831.57,225646.1163,3879.014121,220649.2746,73.90208791,27.24434066,0,0.022551061,0.017193112,0.000371167,0.00014082,0,0.659431138,0.00035526,0.000128343,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-7945641.283,712163359,9962713.312,7945641.283,308811.2771,20095283,14262286,81216,121640,0,20029084,17862658,10009314.87,292972.1593,9767.827747,282024.4655,1285.733132,1874.408956,0,0.029269651,0.033346446,0.00517732,0.007289379,0,0.709766046,0.004776668,0.006898299,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-2529962.067,193039623,8610008.102,2529962.067,98328.22667,16417838,11033351,80002,108126,0,16328986,7718033,9996828.913,250443.4131,1959.265385,247520.014,1185.690495,1620.404286,0,0.025052546,0.007822264,0.004647406,0.006525526,0,0.67203379,0.004777983,0.006637369,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3342681.305,666971737,9751593.211,3342681.305,129914.9617,19061570,13111909,312814,11642,310218,19012566,9947945,9999058.003,237471.7801,5071.383132,231280.9737,3888.895275,166.3453846,3852.866099,0.023749326,0.021357835,0.016713339,0.000753365,0.015869581,0.68787208,0.016748344,0.00065702,0.015920035,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-30870.54581,2003258002,9866537.63,30870.54581,1199.799026,19802307,13799268,72853,96045,0,19698572,57719,10002571.12,289701.7107,3282.038791,285256.8758,1105.484945,1622.130275,0,0.028961806,0.011339194,0.004456203,0.00574609,0,0.696893625,0.004283608,0.004973894,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6702239.825,623118239,9445045.712,6702239.825,260485.8647,18333248,11679603,41531,94340,0,18250861,15216106,10009092.16,226518.4169,2889.571868,222552.323,558.4414835,1221.35,0,0.02263124,0.012758756,0.002491649,0.00547164,0,0.637071159,0.002297969,0.005231823,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-0.949403926,1430612915,10100603.04,0.949403926,0.036899053,19912448,13932017,228909,10459,2,19682108,1,10003728.91,261196.9711,10053.58286,249974.1797,3284.661703,162.068956,0.053626374,0.02610968,0.038488376,0.012857108,0.000708748,2.36733E-07,0.699624649,0.011760299,0.000608899,1.13841E-07,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6006978.661,753966295,10143144.62,6006978.661,233464.1958,20184893,13406938,121658,537053,0,20074077,15083276,10006919.93,276916.3441,9552.284396,266178.8014,1811.477857,7343.447582,0.000549451,0.027671676,0.03450333,0.007067086,0.026047798,2.57468E-09,0.664213398,0.006513228,0.026135799,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9123441.348,68601413,9801552.233,9123441.348,354587.059,19836740,12871340,129228,81286,0,19808563,19135149,9998841.967,244793.6215,3848.964011,239779.7239,1639.656923,1033.609835,0,0.02448207,0.015738396,0.007931966,0.005060299,0,0.648936618,0.007705025,0.004901283,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-2560469.247,407369760,8701062.675,2560469.247,99513.9033,16944156,12433776,105651,195838,0,16767158,7917304,10004292.6,228107.7438,5012.51467,222100.2567,1497.996264,3019.103297,0.00032967,0.022800868,0.0219754,0.006745796,0.013172077,1.74794E-09,0.733808906,0.006406503,0.011517266,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,399552038,9853037.602,0,0,19412092,14078014,129479,10331,0,19281264,0,10001147.41,240723.5559,4703.047582,234880.7476,1817.59489,126.9531868,0,0.02406954,0.01953471,0.007301656,0.00053746,0,0.725228228,0.006455243,0.000541183,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5891219.783,9679286,9419638.306,5891219.783,228965.1697,18694378,13805543,102369,121824,0,18602313,14451930,9999534.224,245854.8323,6010.240989,238746.8188,1476.580549,1798.136923,0.001703297,0.024586591,0.024461508,0.006552219,0.007728096,7.9188E-09,0.738465504,0.005983859,0.006896194,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-8651151.146,670184698,10020207.61,8651151.146,336231.2668,20053777,13222319,58943,95930,1,20008392,18595028,9992681.733,233910.8508,1643.723352,231089.631,798.4428571,1198.11978,0.018516484,0.02340875,0.007040196,0.003924314,0.005789284,9.3889E-08,0.659351308,0.003388985,0.005412529,5.8947E-08,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3712135.064,1954321631,7497393.616,3712135.064,144273.9647,13505999,9359198,84612,106426,0,13461559,6718466,10001555.58,161497.647,3830.465,156921.4911,1160.678901,1336.796868,0,0.016148011,0.023731002,0.00576051,0.006825677,0,0.693120806,0.005041533,0.006522713,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-1925.38797,652553058,8656452.089,1925.38797,74.83115546,16809710,11945784,203476,6690,0,16796931,2122,10001426.72,262338.9374,7759.801484,253591.9815,3176.237967,115.639011,0,0.026230043,0.029580158,0.012234677,0.000462773,0,0.710642921,0.012235658,0.000420716,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9885980.642,2139065743,10067680.52,9885980.642,384223.5257,20638560,14537026,41073,29175,0,20630281,20454245,9994087.342,311801.7238,8013.438956,302577.2126,707.0229121,513.8096703,0,0.031199477,0.025711072,0.002992625,0.002184689,0,0.704405307,0.002629847,0.001877395,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6779637.33,620563201,7546748.193,6779637.33,263493.957,14280566,10363734,413449,61205,0,14253063,13484366,10003424.13,191176.0784,4508.630275,185828.7335,5527.61511,870.1991758,0.000714286,0.019111328,0.023579061,0.028712876,0.004133204,3.79525E-09,0.725741977,0.028751656,0.003898505,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5441707.622,1289418182,8472580.583,5441707.622,211494.6573,15971669,10298100,67978,117916,337,15875863,12472612,10003491.17,219742.5509,6209.733681,212594.9857,1052.152473,1851.385769,4.683296703,0.021966925,0.028259741,0.004237317,0.007796503,2.01444E-05,0.644857566,0.00379371,0.006860691,1.98889E-05,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9661618.882,1808216388,9769168.191,9661618.882,375503.5949,20088455,14065771,32688,102447,0,20083010,19979981,10001645.9,283521.5217,4570.101154,277772.0214,530.5793956,1512.437637,0,0.028346635,0.016125686,0.002508052,0.006533325,0,0.700269165,0.00217977,0.006235656,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-7897561.278,121227388,8481952.98,7897561.278,306942.624,16732543,12015673,90554,119040,0,16710218,16130186,10002916.89,247186.9491,6476.026703,239728.3753,1409.220824,1812.84033,0,0.024711195,0.026202449,0.006115821,0.007797258,0,0.718085676,0.005814154,0.007571384,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,685142528,9001104.625,0,0,17322845,11009695,10423,13212,0,17311161,0,10005720.74,209366.8741,7659.12033,200690.5569,145.384011,164.945989,0,0.020924821,0.036583568,0.000676572,0.00076819,0,0.635558774,0.000588304,0.000746182,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-2393199.026,696108165,8937680.483,2393199.026,93012.86345,17576376,11617267,115855,138411,0,17459799,7681810,10009739.33,276380.1548,4487.860769,270860.2216,2016.350989,2283.936758,0.000604396,0.027610485,0.016240452,0.007484023,0.00801809,2.40117E-09,0.660954151,0.006764997,0.007642515,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-7127.096551,1836098550,8856299.535,7127.096551,276.9981314,16908269,12276383,171420,21145,1,16872223,9028,10007452.97,223404.9563,2186.963297,220225.0845,2292.436758,314.3992308,0.022087912,0.022324221,0.00978755,0.009943396,0.001337935,9.88478E-08,0.726061724,0.009823953,0.001189442,5.80788E-08,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-142.4431827,2122668673,8633099.666,142.4431827,5.536124725,16419631,11748615,99016,4125,2,16343794,437,10003055.23,191390.4486,7563.757912,182862.4494,1243.01489,52.63351648,0.008076923,0.019133359,0.039519597,0.006336232,0.000257835,4.33303E-08,0.715535538,0.005886713,0.000236751,1.21575E-07,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-313.2974452,965406022,8296391.64,313.2974452,12.17646012,15436481,11180863,179465,2309,0,15390569,672,10001137.5,220156.8153,2442.773022,216807.4374,2609.257473,36.05549451,0.001868132,0.022013309,0.011090327,0.011289347,0.000152958,8.16212E-09,0.724359416,0.011068187,0.000139939,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5004456.277,61549216,8042321.365,5004456.277,194500.6676,15538674,10804464,630236,114574,0,15438690,11932728,10004634.26,205987.316,5022.230495,200052.6176,8311.092473,1694.047692,0,0.020589213,0.024381522,0.040347314,0.008197672,0,0.6953259,0.04055647,0.007359796,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6346319.257,1792965318,7313016.918,6346319.257,246652.8358,13457769,8808931,51689,85327,0,13428607,12447190,10003468.87,204920.6137,6384.539176,197745.7471,873.2248901,1412.752253,0,0.020485874,0.03117338,0.003493243,0.005797253,0,0.654703095,0.003173576,0.005362906,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-1990255.184,1596322158,7009745.165,1990255.184,77352.25179,12625815,8238912,89665,81365,1,12519231,5788583,9994872.674,177304.7227,5593.096868,170970.1007,1453.360055,1285.199286,0.012527473,0.017739311,0.031549445,0.006477968,0.007095737,6.70262E-08,0.652770984,0.005641374,0.006307529,7.39273E-08,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-11745.59884,497668124,7082755.141,11745.59884,456.4985063,12648816,9119941,67723,56949,0,12559617,26280,10007170.94,167033.1931,6907.45967,159382.8766,971.1693407,823.574011,0.00010989,0.016693439,0.041399872,0.004350398,0.004936598,6.82734E-10,0.721249758,0.004020355,0.004547563,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-0.83410697,1845478244,9262570.563,0.83410697,0.03241798,18264291,11983218,20228,99346,0,18242628,1,10006327.94,283127.5877,6860.01456,275195.0573,351.8876923,1545.01967,0.000769231,0.028294078,0.024231904,0.001366533,0.005740107,3.16089E-09,0.656097807,0.001218005,0.005719157,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-402.1962063,678124424,9675465.397,402.1962063,15.63155442,18863064,13374844,121589,3895,11,18790057,997,10009708.5,253978.7635,8009.100495,244862.0879,1678.075,56.84335165,0.076373626,0.025372962,0.031536023,0.006681848,0.000234178,3.1358E-07,0.709039815,0.006516894,0.000215471,5.92232E-07,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-19807.89622,595166151,8843743.997,19807.89622,769.8436805,17326341,11327755,300554,42252,0,17280330,23660,10008976.54,222343.567,8763.287802,212562.853,3868.569066,595.276044,0.008076923,0.02221404,0.039416122,0.017897008,0.00287348,3.70371E-08,0.653779637,0.01785465,0.002624936,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9237185.818,1272505159,9981896.499,9237185.818,359007.7941,20290411,13295419,85248,98595,0,20260600,19516890,10005180.81,303645.2873,7410.20478,295043.5923,1343.938187,1561.005879,0,0.030347755,0.024420816,0.005423634,0.006268767,0,0.655289068,0.00514579,0.005920207,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5.740997971,1361960305,8821079.556,5.740997971,0.223126725,16751224,12106346,56019,18435,6,16694025,6,10002417.1,217020.2362,9024.641209,207011.9052,810.7756593,280.9143407,0.080989011,0.02169715,0.041585577,0.003407429,0.001134843,3.34032E-07,0.722743514,0.003071795,0.000982028,3.17856E-07,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-0.475270841,1539606267,9036624.673,0.475270841,0.018471636,17472494,10994267,79318,5790,0,17391935,1,10005141.16,252216.3487,5988.11489,245202.2126,1117.339011,95.26214286,0,0.02520863,0.023742651,0.004457029,0.000377341,2.10092E-10,0.629229104,0.004573142,0.000336243,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-8989936.594,1414563895,9859827.748,8989936.594,349398.3307,19797476,13871402,46463,61073,0,19765599,18890705,9999142.117,288986.7143,9947.280714,277877.0359,754.5555495,1011.242473,0,0.028901246,0.034424449,0.003022843,0.004056957,0,0.700653383,0.002728622,0.003588484,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6920021.699,1880330673,7684669.327,6920021.699,268950.0649,14438316,10422693,51477,58546,0,14409535,13647872,10007679.59,193564.6124,2800.310604,189916.4753,714.1677473,812.3932967,0,0.019342396,0.014461818,0.003127792,0.003577287,0,0.721904256,0.00303139,0.003464278,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,0,267591376,9273725.824,0,0,17802276,11960985,9495,54098,0,17791602,0,10006274.91,217021.5518,8421.446648,207554.7673,125.3022527,665.7887912,0,0.021688757,0.038805956,0.000530654,0.002985269,0,0.67188645,0.000493474,0.002959125,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-8286181.564,707873668,8893978.784,8286181.564,322046.5435,17075389,11573216,34609,53906,0,17055527,16451397,10002824.71,248742.0647,6663.982582,241075.4707,559.4657692,834.6601648,0,0.024867358,0.026791984,0.002149609,0.003233587,0,0.677778165,0.001951125,0.003058064,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3460508.998,1466432886,9858729.499,3460508.998,134494.3932,19554901,12477350,89034,113024,0,19438207,10397362,10007250.87,265398.3961,1774.519725,262475.7188,1268.437143,1600.962253,0,0.026519568,0.0066941,0.005137862,0.006002026,0,0.63809026,0.004893196,0.005748474,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5630021.17,1504036443,8497700.752,5630021.17,218813.5565,15770868,10717029,97811,158943,0,15709967,12502663,9998650.243,181850.6892,5047.51467,175877.1251,1202.712143,1908.41033,0,0.018187638,0.027763222,0.005802003,0.009832199,0,0.679633543,0.005455749,0.009455109,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-27626.38069,201153034,9948801.507,27626.38069,1073.712945,20003610,14304814,39788,71346,0,19923615,39310,10008112.25,245312.7337,6116.580824,238021.5988,537.7982418,997.6361538,0,0.024510249,0.024948039,0.00273485,0.004572948,0,0.715122311,0.00248354,0.004006993,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-6565082.955,1751224360,7106696.834,6565082.955,255155.1951,12777902,8728461,74696,127267,0,12755041,12224192,10000063.39,163360.2805,4454.291868,158155.5255,1026.407143,1707.939341,0,0.016336746,0.027288278,0.004679523,0.008250638,0,0.683291767,0.004390034,0.007906452,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3736946.983,1372877469,7553994.142,3736946.983,145238.2922,14003324,9313369,38737,24421,0,13981302,6962978,10006361.16,198703.8112,4858.179176,193072.4936,608.7365934,388.1225275,0,0.01985868,0.024457425,0.002447907,0.001514426,0,0.665192521,0.002229785,0.001368049,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-35699.14161,950311539,9600479.322,35699.14161,1387.46479,19064887,11888512,68331,91297,0,18971390,45668,9996986.668,244938.4818,7977.903187,235841.0424,905.6040659,1289.557912,0,0.024501277,0.032583984,0.004161511,0.005774782,0,0.623583519,0.004040789,0.005254929,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-8017444.741,1875735714,9057829.147,8017444.741,311601.954,18200206,12279807,129942,83828,0,18166024,17099498,10002665.89,266281.6119,2857.495,262355.3586,1941.775385,1290.660385,5.49451E-05,0.026619994,0.010739589,0.008197935,0.005610399,5.1861E-10,0.674729676,0.008029773,0.005333168,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-9151170.477,905214969,9295599.027,9151170.477,355664.7653,18852049,12411860,49115,30263,0,18845663,18706073,10004962.75,239556.8386,6480.54,231969.9471,679.76,431.5372527,0,0.023943093,0.027056853,0.003462165,0.002213026,0,0.658398965,0.003184438,0.001977194,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3105713.532,921658859,7410394.469,3105713.532,120705.092,13563503,8759426,95549,75087,334,13487207,8088178,9998538.853,172186.8186,4921.859011,166468.5265,1263.918626,1043.01,4.793021978,0.017221101,0.028582048,0.006184392,0.005611008,2.60289E-05,0.645938087,0.005940352,0.00513778,2.29862E-05,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-2976531.715,851781889,8470093.975,2976531.715,115684.3768,16523911,10429091,83199,97580,0,16438590,8798447,10009021.43,237633.4991,4160.785714,232502.4318,1226.722253,1570.45522,0.00489011,0.023741725,0.017511256,0.00530241,0.006628709,2.17459E-08,0.631146353,0.005171818,0.005931266,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-5291307.296,2118426696,8896413.295,5291307.296,205649.2743,17663475,12207918,79694,96142,0,17564801,13250631,10002439.29,227560.417,1230.091648,225293.1615,1080.361868,1270.406648,0,0.022749966,0.005418945,0.005288243,0.00594554,0,0.691149521,0.005025463,0.005791895,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-963872.4934,960413463,8029301.521,963872.4934,37461.38104,15359841,9843420,77475,74113,0,15273211,3591869,9998683.01,200684.1951,4397.25456,195384.999,1080.423077,1053.474341,0,0.020071122,0.021911194,0.005195186,0.005280694,0,0.640864564,0.0048718,0.004857857,0,0
D:0.3yr| T: 4.0%| I: 100.0%| Obs: 100000.0%,91,0.04,1,1000,-3795613.816,637575444,8418777.598,3795613.816,147518.4077,16045027,11501508,108133,189679,0,15926509,10078996,10002480.22,190076.4848,8625.866484,180508.3305,1466.483901,2311.262692,0,0.019003024,0.0453823,0.007405522,0.012092091,2.74805E-10,0.716837209,0.006487002,0.011754642,0,0
