Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1494538539,696219407,9258.390737,1031619002,103161900.2,6,70261,3097,714,1538,824,714,70261,824,1538,126.9605263,2.220394737,4.904605263,54283.64803,771.1151316,7.236842105,99049.41118,0.546300187,0.007742379,7.43982E-05,0.535760728,0.021889811,44,11
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1324873222,1402539442,10665.09851,791618296.9,79161829.69,4,93537,4147,701,1771,1070,701,93537,1070,1771,257.9359606,3.359605911,8.586206897,42599.54187,2112.738916,12.03448276,99011.71921,0.427492934,0.021198924,0.000122191,0.60417843,0.018933684,29,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1702737195,1319833493,11276.57542,1138908424,113890842.4,6,88725,3972,714,1873,1159,714,88725,1159,1873,196.827451,2.701960784,7.207843137,40723.70196,2354.388235,9.992156863,98841.07059,0.40941903,0.023663899,0.00010201,0.61879338,0.021110172,37,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2563486737,663608076,7995.005173,2163736478,216373647.8,12,62055,2727,1207,1328,121,1207,62055,121,1328,33.84577114,1.061691542,1.178109453,50347.89254,373.2656716,2.371144279,98957.32637,0.508088395,0.003755797,2.53668E-05,0.091114458,0.021400371,144,24
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2505365861,414696500,6900.859613,2160322880,216032288,12,56903,2518,1137,1146,9,1137,56903,9,1146,25.71485306,0.752978554,0.760921366,56637.3193,312.6306593,1.660841938,99135.25814,0.570703815,0.003144114,1.8223E-05,0.007853403,0.020140244,179,24
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-3221971904,1249738535,7390.323771,2852455715,285245571.5,16,51733,2155,1228,1228,0,1228,51733,0,1228,20.92163009,0.764106583,0.764106583,68305.46944,162.830721,1.735893417,99242.21003,0.687657464,0.001639723,1.93512E-05,0,0.023737266,183,32
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2197090595,614415382,7729.944272,1810593381,181059338.1,10,59012,2604,1244,1284,40,1244,59012,40,1284,33.97283177,1.13061651,1.175548589,56600.69383,389.8171369,2.469174504,99075.22362,0.570515045,0.003921616,2.65585E-05,0.031152648,0.021758655,137,20
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4542252344,524899953,5732.932996,4255605694,425560569.4,24,49316,2261,952,952,0,952,49316,0,952,16.25524476,0.393356643,0.393356643,66831.09965,166.0582751,0.943473193,99354.69755,0.672228212,0.001670283,1.11421E-05,0,0.01930408,246,48
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1298416506,1338977757,11848.84101,705974455.5,70597445.55,4,93037,4177,742,1968,1226,742,93037,1226,1968,246.6805556,3.384259259,9,30919.31944,1130.555556,12.43518519,98616.37963,0.311861299,0.011361959,0.000126125,0.62296748,0.021152875,31,7
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1591392250,341384587,9462.256,1118279450,111827945,6,71935,3085,865,1572,707,865,71935,707,1572,64.07445008,1.304568528,2.485617597,41714.67174,415.0203046,3.947546531,98747.12521,0.421626689,0.004177007,4.15014E-05,0.449745547,0.021853366,85,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1939928387,2032000160,9355.371822,1472159796,147215979.6,8,73150,3178,1100,1554,454,1100,73150,454,1554,92.42757009,2.453271028,3.478971963,48971.89019,1159.079439,6.039719626,98962.89019,0.493264602,0.011655925,6.23514E-05,0.292149292,0.021244019,62,16
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1397049287,779488939,12224.57154,785820710.3,78582071.03,4,91732,3912,625,2031,1406,625,91732,1406,2031,228.8679245,2.844339623,9.438679245,44968.23113,1638.759434,12.38207547,98888.78302,0.451296361,0.016466312,0.000125932,0.692269818,0.022140583,31,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2244564411,1449019578,8655.180538,1811805384,181180538.4,10,63798,2665,1335,1438,103,1335,63798,103,1438,32.52169625,1.140039448,1.237672584,52205.38363,390.8619329,2.551282051,98937.75542,0.526853522,0.003935021,2.75182E-05,0.07162726,0.022539892,144,20
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4096198318,351952211,5541.286942,3819133971,381913397.1,22,49504,2299,920,920,0,920,49504,0,920,15.26293779,0.309984318,0.309984318,67540.83743,114.7036069,0.807109252,99391.02352,0.679129787,0.001154397,9.65773E-06,0,0.018584357,274,43
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-3229707763,486595046,7440.078752,2857703825,285770382.5,16,57827,2468,1223,1236,13,1223,57827,13,1236,16.02847931,0.536270822,0.543256314,52880.67706,256.8581408,1.206878023,99002.81139,0.533567014,0.002585236,1.32881E-05,0.010517799,0.021374468,264,32
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1825607656,296745624,8891.755235,1381019894,138101989.4,8,71097,3074,991,1477,486,991,71097,486,1477,69.36095764,1.703499079,2.572744015,44953.53591,642.8213628,4.405156538,98891.53223,0.45344578,0.006463983,4.57015E-05,0.329045362,0.020774435,78,15
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-3183909971,1671484194,6538.949532,2856962495,285696249.5,16,54922,2442,1083,1086,3,1083,54922,3,1086,20.48247423,0.572508591,0.573883162,60581.5945,194.3168385,1.314776632,99220.55189,0.61017919,0.00195495,1.49781E-05,0.002764977,0.019755289,208,32
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1400656959,422157396,12131.22765,794095577.1,79409557.71,4,96591,4263,730,2015,1285,730,96591,1285,2015,303.9602273,4.085227273,11.3125,36754.43182,2040.965909,15.46022727,98801.69318,0.369351593,0.02049057,0.000156608,0.637717122,0.020861157,26,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1402373523,1916599091,12202.70418,792238313.8,79223831.38,4,94779,4116,740,2027,1287,740,94779,1287,2027,278.4787234,3.877659574,10.63297872,35077.48936,1759.478723,14.56382979,98720.57979,0.353014342,0.017671537,0.000147862,0.634928466,0.021386594,27,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1394522098,1005953941,12016.98896,793672650.1,79367265.01,4,96439,4253,739,1996,1257,739,96439,1257,1996,300.8587571,4.107344633,11.1299435,35529.49153,2208.711864,15.31638418,98792.36723,0.357169885,0.022171188,0.000155156,0.629759519,0.020697021,26,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1351808627,1422765615,11418.30215,780893519.3,78089351.93,4,84828,3612,733,1897,1164,733,84828,1164,1897,138.1939394,2.115151515,5.615151515,35722.34242,890.2272727,7.851515152,98624.77576,0.360262854,0.008957915,8.01868E-05,0.613600422,0.022362899,48,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4228123661,699740192,6524.677461,3901889787,390188978.7,22,47875,1996,1084,1084,0,1084,47875,0,1084,16.47122762,0.493606138,0.493606138,73489.03133,183.2525575,1.186061381,99419.09399,0.738662547,0.00184361,1.39285E-05,0,0.022642298,224,44
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4883601785,240885764,5647.154947,4601244038,460124403.8,26,46925,2119,938,938,0,938,46925,0,938,11.74084507,0.275586854,0.275586854,69845.83099,134.5915493,0.710798122,99410.97746,0.702175877,0.001353941,8.84481E-06,0,0.019989345,305,52
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1581553720,2023806564,9122.285902,1125439425,112543942.5,6,76148,3443,814,1515,701,814,76148,701,1515,91.77223427,1.650759219,3.15835141,39103.4859,691.2494577,4.934924078,98828.77007,0.394598588,0.006949047,5.07944E-05,0.462706271,0.019895989,66,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-3557687725,1907493879,7042.767173,3205549367,320554936.7,18,53151,2268,1170,1170,0,1170,53151,0,1170,16.79456907,0.522432113,0.522432113,61118.89315,196.4191263,1.216646989,99155.99055,0.615907552,0.00197704,1.38864E-05,0,0.022012756,241,36
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2006116322,1565815291,10623.41755,1474945445,147494544.5,8,76751,3304,1108,1765,657,1108,76751,657,1765,121.8869048,3.175595238,5.077380952,53762.17857,1840.910714,8.375,99013.96131,0.540680734,0.018513514,8.60053E-05,0.37223796,0.022996443,48,16
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4205690363,784442364,6009.252836,3905227721,390522772.1,22,50954,2269,998,998,0,998,50954,0,998,17.99034749,0.451093951,0.451093951,69793.39575,173.1589447,1.092664093,99417.48198,0.701555278,0.001741625,1.29003E-05,0,0.019586294,221,44
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1328696419,206369745,10808.1209,788290373.8,78829037.38,4,89831,3978,651,1795,1144,651,89831,1144,1795,221.8854626,2.748898678,7.735682819,43566.67401,1652.828194,10.59911894,98966.01322,0.437483646,0.016592473,0.000108216,0.637325905,0.019981966,33,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1399854953,2087235992,12154.60119,792124894.1,79212489.41,4,96085,4163,716,2019,1303,716,96085,1303,2019,244.4439252,3.271028037,9.299065421,35212.33178,1958.341121,12.64485981,98751.13084,0.353717758,0.019681409,0.000128441,0.645368995,0.021012645,31,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1888918648,1019092536,8428.974663,1467469915,146746991.5,8,68486,3012,1175,1400,225,1175,68486,225,1400,47.73514212,1.351421189,1.630490956,47432.21189,489.2596899,3.147286822,98953.3553,0.478391663,0.004922074,3.34598E-05,0.160714286,0.020442433,111,16
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1516146340,1885906113,8126.405233,1109826079,110982607.9,6,62004,2636,1026,1350,324,1026,62004,324,1350,66.26868687,1.884848485,2.525252525,53878.5596,383.0848485,4.612121212,99027.85657,0.543218206,0.00385044,4.82333E-05,0.24,0.021774545,71,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-3960628633,2028637200,7839.590437,3568649111,356864911.1,22,63664,2849,1301,1302,1,1301,63664,1,1302,26.38348083,0.755162242,0.755899705,57500.08997,182.2035398,1.730825959,99140.62611,0.57930228,0.001835076,1.93075E-05,0.000768049,0.020451761,194,40
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1348419305,181476086,11216.21996,787608306.9,78760830.69,4,90943,4062,602,1863,1261,602,90943,1261,1863,222.6339286,2.558035714,8.147321429,41150.10714,1895.102679,10.85267857,98895.33036,0.413318973,0.019025792,0.000110546,0.676865271,0.020485359,32,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1373254053,2097578470,11685.14698,788996704.4,78899670.44,4,89677,4071,709,1941,1232,709,89677,1232,1941,204.465587,2.761133603,7.71659919,39028.49798,1979.57085,10.57894737,98772.87449,0.392509754,0.019896899,0.00010786,0.634724369,0.021644346,36,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1912530852,119646392,8909.355244,1467063090,146706309,8,66475,2877,1148,1480,332,1148,66475,332,1480,80.0372807,2.401315789,3.10745614,54870.66009,920.9802632,5.61622807,99036.08114,0.55261572,0.009258779,5.79312E-05,0.224324324,0.022264009,66,16
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1370247682,1298895859,11601.48818,790173272.4,79017327.24,4,93306,4115,776,1927,1151,776,93306,1151,1927,241.3113208,3.566037736,8.938679245,37637.36321,1834.410377,12.61320755,98806.64151,0.378343302,0.018428409,0.000128055,0.597301505,0.020652477,31,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1281086956,1489316290,10024.69192,779852360.3,77985236.03,4,79345,3565,660,1665,1005,660,79345,1005,1665,180.0277778,2.492063492,6.44047619,46518.76587,1094.714286,9.075396825,98935.94841,0.468242795,0.010993592,9.26423E-05,0.603603604,0.020984309,36,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1452302520,855602142,13311.86476,786709281.5,78670928.15,4,96804,3861,655,2212,1557,655,96804,1557,2212,211.2857143,2.761904762,9.454545455,32627.65368,1496.593074,12.29004329,98553.32468,0.327857515,0.015056015,0.000124876,0.703887884,0.022850295,33,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1894139245,1438649896,8507.478514,1468765319,146876531.9,8,68900,3023,1031,1413,382,1031,68900,382,1413,67.20284698,1.722419929,2.393238434,47425.13879,623.475089,4.229537367,98950.07651,0.478202688,0.006269348,4.37207E-05,0.27034678,0.020507983,80,16
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4978624815,952489126,7474.110567,4604919287,460491928.7,26,54345,2203,1242,1242,0,1242,54345,0,1242,13.66683831,0.452626159,0.452626159,64239.90062,214.3424305,1.083419156,99200.48095,0.647009671,0.002157902,1.28642E-05,0,0.022853988,278,52
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1139908859,1550779155,10709.2349,604447113.9,60444711.39,4,84344,3554,549,1779,1230,549,84344,1230,1779,228.5606061,2.666666667,8.833333333,31327.41919,1191.515152,11.61616162,98631.5101,0.317057843,0.011953381,0.00011807,0.691399663,0.021092194,29,6
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4486829764,607323321,6440.574197,4164801054,416480105.4,24,49172,2092,1070,1070,0,1070,49172,0,1070,15.01810748,0.449182243,0.449182243,67510.30841,138.864486,1.072429907,99294.63376,0.679434199,0.001397982,1.25598E-05,0,0.021763007,245,47
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1508441244,2103646485,7946.611489,1111110670,111111067,6,62287,2719,864,1320,456,864,62287,456,1320,63.35084428,1.491557223,2.335834897,50390.0863,351.3320826,3.943714822,98970.16135,0.508481349,0.003531716,4.11747E-05,0.345454545,0.021192223,77,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1276594682,258120157,9822.37854,785475755,78547575.5,4,86451,3878,766,1631,865,766,86451,865,1631,245.9393939,3.782828283,8.075757576,35194.74242,1110.146465,11.93939394,98852.54545,0.355139236,0.011134346,0.000121481,0.530349479,0.018866179,29,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2884812702,1068951401,7430.109263,2513307239,251330723.9,16,61816,2790,1199,1234,35,1199,61816,35,1234,31.12615955,0.948979592,0.981447124,54442.06772,223.4183673,2.08812616,99104.53061,0.548738679,0.002248184,2.26887E-05,0.028363047,0.019962469,154,28
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2213380924,635956235,8012.909379,1812735455,181273545.5,10,61976,2736,1223,1331,108,1223,61976,108,1331,28.34062237,0.923465097,1.015138772,48376.36838,396.2842725,2.047098402,98906.68966,0.488402099,0.003987702,2.1605E-05,0.081141998,0.021476055,169,20
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-4367410086,1346693470,5845.347213,4075142726,407514272.6,24,47491,2025,971,971,0,971,47491,0,971,15.22982132,0.414048059,0.414048059,73006.16143,150.3610598,1.007393715,99452.29945,0.733644919,0.001512532,1.20164E-05,0,0.02044684,232,46
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1436811384,847102011,12905.10747,791556010.2,79155601.02,4,96205,4107,751,2144,1393,751,96205,1393,2144,273.8465608,3.899470899,11.17989418,35680.60317,1746.306878,15.15873016,98687.22751,0.35874908,0.017551088,0.000153949,0.649720149,0.022285744,27,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1714735427,812083272,11705.96907,1129436974,112943697.4,6,83229,3514,929,1945,1016,929,83229,1016,1945,144.9046053,2.927631579,6.226973684,47286.86513,1685.930921,9.289473684,98850.78289,0.475603073,0.016966441,9.51709E-05,0.522365039,0.023369258,44,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1329200586,2146825809,10784.68261,789966455.8,78996645.58,4,92017,4213,791,1791,1000,791,92017,1000,1791,304.4285714,4.642857143,10.5,37555.85714,1728.714286,15.19642857,98890.13095,0.378191999,0.017334485,0.000154162,0.558347292,0.019463795,24,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1422160518,226186520,12664.04666,788958184.6,78895818.46,4,95343,4023,741,2104,1363,741,95343,1363,2104,260.0829016,3.797927461,10.79274611,37185.46114,1436.834197,14.62176166,98720.09845,0.373754352,0.014436702,0.00014812,0.647813688,0.022067692,28,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1671403457,1110225441,10793.9403,1131706442,113170644.2,6,83782,3620,1052,1793,741,1052,83782,741,1793,109.9299517,2.446859903,4.200483092,41402.09903,1563.417874,6.734299517,98811.07971,0.416752734,0.015736354,6.91861E-05,0.413273843,0.021400778,60,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1549218757,1190767082,8438.31671,1127302922,112730292.2,6,76949,3602,948,1401,453,948,76949,453,1401,118.9835616,2.449315068,3.660273973,47656.75068,1125.112329,6.265753425,99097.87671,0.479408559,0.011297258,6.46439E-05,0.323340471,0.018206864,53,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2523168635,2108234095,7379.33451,2154201909,215420190.9,12,55307,2298,1168,1226,58,1168,55307,58,1226,29.39481865,1.050777202,1.107772021,57664.53057,350.4601036,2.32746114,99077.42798,0.581402941,0.003524371,2.49354E-05,0.04730832,0.022167978,138,24
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1427185703,465621985,12659.72959,794199223.5,79419922.35,4,95321,4277,739,2103,1364,739,95321,1364,2103,254.4666667,3.428571429,9.880952381,29536.09524,1563.871429,13.39047619,98550.21429,0.297670185,0.015724434,0.000136115,0.648597242,0.022062295,30,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-2130774259,1487072553,8014.512928,1730048612,173004861.2,10,65324,2966,1226,1331,105,1226,65324,105,1331,42.99532164,1.281871345,1.4,52374.34035,274.3122807,2.824561404,99032.90994,0.528151909,0.002761007,3.00732E-05,0.078888054,0.02037536,123,19
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1585188215,1213733847,9300.804262,1120148002,112014800.2,6,70532,3040,894,1545,651,894,70532,651,1545,119.8707692,2.618461538,4.593846154,51998.73538,921.44,7.335384615,99000.21846,0.523719141,0.009257401,7.54013E-05,0.421359223,0.021904951,47,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1284823097,2003658337,10197.28708,774958743.2,77495874.32,4,78538,3342,749,1694,945,749,78538,945,1694,140.7766667,2.353333333,5.473333333,47004.39,1069.653333,7.96,98919.34667,0.473175567,0.010748333,8.18436E-05,0.55785124,0.021570001,43,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-5288054123,1170868072,6651.28832,4955489707,495548970.7,28,52983,2269,1105,1105,0,1105,52983,0,1105,12.87302348,0.352180163,0.352180163,66976.93292,147.5701965,0.877815046,99330.60278,0.673788228,0.001485473,1.06431E-05,0,0.020855746,299,56
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1335608429,569919592,10946.28814,788294021.8,78829402.18,4,90824,4024,754,1818,1064,754,90824,1064,1818,264.0842105,3.878947368,9.410526316,31576.06316,1246.510526,13.38947368,98725.11053,0.318722427,0.012508754,0.000135951,0.585258526,0.020016736,28,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1536052886,1833180623,8233.200098,1124392881,112439288.1,6,73609,3467,1010,1367,357,1010,73609,357,1367,94.02031603,2.119638826,2.898419865,46665.58916,775.4740406,5.162528217,99053.39278,0.469996077,0.007789716,5.39094E-05,0.261155816,0.018571099,64,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1449906411,1123666637,13169.32017,791440402.2,79144040.22,4,93680,4045,755,2188,1433,755,93680,1433,2188,305.5621302,4.384615385,12.77514793,40612.14201,1667.100592,17.24260355,98739.3432,0.408409567,0.01674863,0.000174963,0.654936015,0.023356106,25,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1704109548,1682024981,11412.92154,1133463471,113346347.1,6,89643,3842,764,1896,1132,764,89643,1132,1896,188.3951613,2.943548387,7.475806452,45053.7621,2954.197581,10.55241935,98945.47581,0.452364142,0.029691437,0.000107839,0.597046414,0.021150564,35,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1614347386,1687523543,9853.780441,1121658364,112165836.4,6,73916,3191,910,1637,727,910,73916,727,1637,121.412844,2.660550459,4.856269113,51852.32722,863.6544343,7.617737003,98992.85015,0.521887287,0.008680329,7.82927E-05,0.44410507,0.02214736,47,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1345635842,178034412,11156.26963,787822360.1,78782236.01,4,88629,4029,653,1853,1200,653,88629,1200,1853,261.5811518,3.287958115,9.523560209,46469.73822,1635.806283,12.93717277,98981.01571,0.466733283,0.016413064,0.000131658,0.647598489,0.020907378,28,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1343632261,739490003,11055.20661,790871930.9,79087193.09,4,91593,4084,689,1836,1147,689,91593,1147,1836,260.4773869,3.376884422,9.085427136,41796.68844,1289.628141,12.54271357,98924.0804,0.419874794,0.012941805,0.00012734,0.624727669,0.0200452,29,8
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1632749712,178482706,10255.52932,1119973245,111997324.5,6,73756,3058,723,1704,981,723,73756,981,1704,125.6019417,2.223300971,5.365695793,48541.16828,1021.236246,7.699029126,98876.09385,0.489142598,0.010260109,7.89631E-05,0.576042278,0.023089647,45,12
D:1| T0: 0.10| T1: 515.00| I0: 350.0| I1: 75.0| WTP: 400000,1,0.096153846,515,400000,1,0.2,350,75,-1604761086,1919366370,9708.888994,1119316637,111931663.7,6,69705,3015,869,1613,744,869,69705,744,1613,107.1815642,2.312849162,4.37150838,50930.91341,672.2513966,6.787709497,98908.24302,0.513376182,0.006758993,6.96902E-05,0.461252325,0.023140377,52,12
